id,name,jpname,group,vote,first,weight,info,ratio,vratio,fratio,male,female,hmratio,hfratio,hmaratio,hfaratio,vvratio
252,Last Remote,ラストリモート,东方地灵殿,383,40,423,<a href='./?m=info&type=music&id=252' target='_blank'>点击查看详情</a>,10.44%,6.12%,0.67%,328,55,85.64%,14.36%,5.27%,3.57%,
253,哈德曼的妖怪少女,ハルトマンの妖怪少女,东方地灵殿,1045,164,1209,<a href='./?m=info&type=music&id=253' target='_blank'>点击查看详情</a>,15.69%,16.7%,2.77%,845,200,80.86%,19.14%,13.59%,12.99%,
254,地灵们的归家,地霊達の帰宅,东方地灵殿,19,0,19,<a href='./?m=info&type=music&id=254' target='_blank'>点击查看详情</a>,0%,0.3%,0%,10,9,52.63%,47.37%,0.16%,0.58%,
255,能源黎明 ～ Future Dream...,エネルギー黎明 ～ Future Dream...,东方地灵殿,18,1,19,<a href='./?m=info&type=music&id=255' target='_blank'>点击查看详情</a>,5.56%,0.29%,0.02%,13,5,72.22%,27.78%,0.21%,0.32%,
256,青空之影,青空の影,东方星莲船,24,2,26,<a href='./?m=info&type=music&id=256' target='_blank'>点击查看详情</a>,8.33%,0.38%,0.03%,21,3,87.5%,12.5%,0.34%,0.19%,
257,春之岸边,春の湊に,东方星莲船,151,4,155,<a href='./?m=info&type=music&id=257' target='_blank'>点击查看详情</a>,2.65%,2.41%,0.07%,114,37,75.5%,24.5%,1.83%,2.4%,
258,小小的贤将,小さな小さな賢将,东方星莲船,20,1,21,<a href='./?m=info&type=music&id=258' target='_blank'>点击查看详情</a>,5%,0.32%,0.02%,14,6,70%,30%,0.23%,0.39%,
259,封闭的云中通路,閉ざせし雲の通い路,东方星莲船,6,1,7,<a href='./?m=info&type=music&id=259' target='_blank'>点击查看详情</a>,16.67%,0.1%,0.02%,3,3,50%,50%,0.05%,0.19%,
260,请注意万年备用伞,万年置き傘にご注意を,东方星莲船,139,13,152,<a href='./?m=info&type=music&id=260' target='_blank'>点击查看详情</a>,9.35%,2.22%,0.22%,110,29,79.14%,20.86%,1.77%,1.88%,
261,Sky Ruin,スカイルーイン,东方星莲船,9,1,10,<a href='./?m=info&type=music&id=261' target='_blank'>点击查看详情</a>,11.11%,0.14%,0.02%,3,6,33.33%,66.67%,0.05%,0.39%,
262,守旧老爹与前卫少女,時代親父とハイカラ少女,东方星莲船,16,1,17,<a href='./?m=info&type=music&id=262' target='_blank'>点击查看详情</a>,6.25%,0.26%,0.02%,7,9,43.75%,56.25%,0.11%,0.58%,
263,幽灵客船的时空穿越之旅,幽霊客船の時空を越えた旅,东方星莲船,54,2,56,<a href='./?m=info&type=music&id=263' target='_blank'>点击查看详情</a>,3.7%,0.86%,0.03%,37,17,68.52%,31.48%,0.59%,1.1%,
264,Captain Murasa,キャプテン·ムラサ,东方星莲船,50,3,53,<a href='./?m=info&type=music&id=264' target='_blank'>点击查看详情</a>,6%,0.8%,0.05%,33,17,66%,34%,0.53%,1.1%,
265,魔界地方都市秘境,魔界地方都市エソテリア,东方星莲船,37,0,37,<a href='./?m=info&type=music&id=265' target='_blank'>点击查看详情</a>,0%,0.59%,0%,25,12,67.57%,32.43%,0.4%,0.78%,
266,虎纹的毘沙门天,虎柄の毘沙門天,东方星莲船,40,3,43,<a href='./?m=info&type=music&id=266' target='_blank'>点击查看详情</a>,7.5%,0.64%,0.05%,26,14,65%,35%,0.42%,0.91%,
267,法界之火,法界の火,东方星莲船,232,13,245,<a href='./?m=info&type=music&id=267' target='_blank'>点击查看详情</a>,5.6%,3.71%,0.22%,173,58,74.57%,25%,2.78%,3.77%,
268,感情的摩天楼　～ Cosmic Mind,感情の摩天楼　～ Cosmic Mind,东方星莲船,975,107,1082,<a href='./?m=info&type=music&id=268' target='_blank'>点击查看详情</a>,10.97%,15.58%,1.8%,803,170,82.36%,17.44%,12.91%,11.04%,
269,夜空中的UFO恋曲,夜空のユーフォーロマンス,东方星莲船,33,0,33,<a href='./?m=info&type=music&id=269' target='_blank'>点击查看详情</a>,0%,0.53%,0%,22,11,66.67%,33.33%,0.35%,0.71%,
270,平安时代的外星人,平安のエイリアン,东方星莲船,191,15,206,<a href='./?m=info&type=music&id=270' target='_blank'>点击查看详情</a>,7.85%,3.05%,0.25%,134,57,70.16%,29.84%,2.15%,3.7%,
271,妖怪寺,妖怪寺,东方星莲船,2,0,2,<a href='./?m=info&type=music&id=271' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.06%,
272,空中的归路　～ Sky Dream,空の帰り道　～ Sky Dream,东方星莲船,18,1,19,<a href='./?m=info&type=music&id=272' target='_blank'>点击查看详情</a>,5.56%,0.29%,0.02%,13,5,72.22%,27.78%,0.21%,0.32%,
273,你见到了那个影子吗,君はあの影を見たか,东方非想天则,52,2,54,<a href='./?m=info&type=music&id=273' target='_blank'>点击查看详情</a>,3.85%,0.83%,0.03%,43,9,82.69%,17.31%,0.69%,0.58%,
274,传说的巨神,伝説の巨神,东方非想天则,2,0,2,<a href='./?m=info&type=music&id=274' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.06%,
275,我们的非想天则,ぼくらの非想天則,东方非想天则,61,4,65,<a href='./?m=info&type=music&id=275' target='_blank'>点击查看详情</a>,6.56%,0.97%,0.07%,56,5,91.8%,8.2%,0.9%,0.32%,
276,人偶存在的风景,人形のある風景,东方非想天则,8,0,8,<a href='./?m=info&type=music&id=276' target='_blank'>点击查看详情</a>,0%,0.13%,0%,4,4,50%,50%,0.06%,0.26%,
277,悠久的蒸汽机关,悠久の蒸気機関,东方非想天则,233,21,254,<a href='./?m=info&type=music&id=277' target='_blank'>点击查看详情</a>,9.01%,3.72%,0.35%,190,43,81.55%,18.45%,3.05%,2.79%,
278,未知物Ｘ　～ Unfound Adventure,アンノウンＸ　～ Unfound Adventure,东方非想天则,15,1,16,<a href='./?m=info&type=music&id=278' target='_blank'>点击查看详情</a>,6.67%,0.24%,0.02%,11,4,73.33%,26.67%,0.18%,0.26%,
279,空中飘浮的物体Ｘ,空に浮かぶ物体Ｘ,东方非想天则,3,0,3,<a href='./?m=info&type=music&id=279' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,1,66.67%,33.33%,0.03%,0.06%,
280,Newshound,ニュースハウンド,东方文花帖DS,6,0,6,<a href='./?m=info&type=music&id=280' target='_blank'>点击查看详情</a>,0%,0.1%,0%,5,1,83.33%,16.67%,0.08%,0.06%,
281,你所在之城的怪事,あなたの町の怪事件,东方文花帖DS,8,0,8,<a href='./?m=info&type=music&id=281' target='_blank'>点击查看详情</a>,0%,0.13%,0%,7,1,87.5%,12.5%,0.11%,0.06%,
282,现代妖怪殖民地,妖怪モダンコロニー,东方文花帖DS,6,0,6,<a href='./?m=info&type=music&id=282' target='_blank'>点击查看详情</a>,0%,0.1%,0%,3,3,50%,50%,0.05%,0.19%,
283,复仇女神的要塞,ネメシスの要塞,东方文花帖DS,1,0,1,<a href='./?m=info&type=music&id=283' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
284,无间之钟 ～ Infinite Nightmare,無間の鐘　～ Infinite Nightmare,东方文花帖DS,327,30,357,<a href='./?m=info&type=music&id=284' target='_blank'>点击查看详情</a>,9.17%,5.22%,0.51%,243,84,74.31%,25.69%,3.91%,5.45%,
285,曲名不详,曲名不详,东方文花帖DS,0,0,0,<a href='./?m=info&type=music&id=285' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
286,春之冰精,春の氷精,妖精大战争,19,2,21,<a href='./?m=info&type=music&id=286' target='_blank'>点击查看详情</a>,10.53%,0.3%,0.03%,14,5,73.68%,26.32%,0.23%,0.32%,
287,赌上性命去恶作剧,いたずらに命をかけて,妖精大战争,28,1,29,<a href='./?m=info&type=music&id=287' target='_blank'>点击查看详情</a>,3.57%,0.45%,0.02%,27,1,96.43%,3.57%,0.43%,0.06%,
288,Loose Rain,ルーズレイン,妖精大战争,19,0,19,<a href='./?m=info&type=music&id=288' target='_blank'>点击查看详情</a>,0%,0.3%,0%,13,6,68.42%,31.58%,0.21%,0.39%,
289,Magus Night,メイガスナイト,妖精大战争,51,3,54,<a href='./?m=info&type=music&id=289' target='_blank'>点击查看详情</a>,5.88%,0.81%,0.05%,43,8,84.31%,15.69%,0.69%,0.52%,
290,春之冰精 -静-,春の氷精　- 静 -,妖精大战争,4,0,4,<a href='./?m=info&type=music&id=290' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,1,75%,25%,0.05%,0.06%,
291,欲望深重的灵魂,欲深き霊魂,东方神灵庙,13,0,13,<a href='./?m=info&type=music&id=291' target='_blank'>点击查看详情</a>,0%,0.21%,0%,8,5,61.54%,38.46%,0.13%,0.32%,
292,死灵的夜樱,死霊の夜桜,东方神灵庙,248,25,273,<a href='./?m=info&type=music&id=292' target='_blank'>点击查看详情</a>,10.08%,3.96%,0.42%,172,76,69.35%,30.65%,2.77%,4.94%,
293,Ghost Lead,ゴーストリード,东方神灵庙,4,0,4,<a href='./?m=info&type=music&id=293' target='_blank'>点击查看详情</a>,0%,0.06%,0%,2,2,50%,50%,0.03%,0.13%,
294,欢迎来到妖怪寺,妖怪寺へようこそ,东方神灵庙,2,0,2,<a href='./?m=info&type=music&id=294' target='_blank'>点击查看详情</a>,0%,0.03%,0%,0,2,0%,100%,0%,0.13%,
295,门前的妖怪小姑娘,門前の妖怪小娘,东方神灵庙,4,0,4,<a href='./?m=info&type=music&id=295' target='_blank'>点击查看详情</a>,0%,0.06%,0%,2,2,50%,50%,0.03%,0.13%,
296,在美妙的墓地里住下吧,素敵な墓場で暮しましょ,东方神灵庙,46,1,47,<a href='./?m=info&type=music&id=296' target='_blank'>点击查看详情</a>,2.17%,0.73%,0.02%,34,12,73.91%,26.09%,0.55%,0.78%,
297,Rigid Paradise,リジッドパラダイス,东方神灵庙,16,0,16,<a href='./?m=info&type=music&id=297' target='_blank'>点击查看详情</a>,0%,0.26%,0%,8,8,50%,50%,0.13%,0.52%,
298,Desire Drive,デザイアドライブ,东方神灵庙,388,42,430,<a href='./?m=info&type=music&id=298' target='_blank'>点击查看详情</a>,10.82%,6.2%,0.71%,295,92,76.03%,23.71%,4.74%,5.97%,
299,古老的元神,古きユアンシェン,东方神灵庙,57,2,59,<a href='./?m=info&type=music&id=299' target='_blank'>点击查看详情</a>,3.51%,0.91%,0.03%,33,24,57.89%,42.11%,0.53%,1.56%,
300,梦殿大祀庙,夢殿大祀廟,东方神灵庙,60,9,69,<a href='./?m=info&type=music&id=300' target='_blank'>点击查看详情</a>,15%,0.96%,0.15%,23,37,38.33%,61.67%,0.37%,2.4%,
301,大神神话传,大神神話伝,东方神灵庙,51,8,59,<a href='./?m=info&type=music&id=301' target='_blank'>点击查看详情</a>,15.69%,0.81%,0.13%,20,31,39.22%,60.78%,0.32%,2.01%,
302,小小欲望的星空,小さな欲望の星空,东方神灵庙,70,4,74,<a href='./?m=info&type=music&id=302' target='_blank'>点击查看详情</a>,5.71%,1.12%,0.07%,43,27,61.43%,38.57%,0.69%,1.75%,
303,圣德传说 ～ True Administrator,聖徳伝説 ～ True Administrator,东方神灵庙,482,66,548,<a href='./?m=info&type=music&id=303' target='_blank'>点击查看详情</a>,13.69%,7.7%,1.11%,328,153,68.05%,31.74%,5.27%,9.94%,
304,妖怪里参道,妖怪裏参道,东方神灵庙,18,2,20,<a href='./?m=info&type=music&id=304' target='_blank'>点击查看详情</a>,11.11%,0.29%,0.03%,11,7,61.11%,38.89%,0.18%,0.45%,
305,佐渡的二岩,佐渡の二ッ岩,东方神灵庙,190,15,205,<a href='./?m=info&type=music&id=305' target='_blank'>点击查看详情</a>,7.89%,3.04%,0.25%,131,59,68.95%,31.05%,2.11%,3.83%,
306,神社的新风,神社の新しい風,东方神灵庙,4,0,4,<a href='./?m=info&type=music&id=306' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,1,75%,25%,0.05%,0.06%,
307,Desire Dream,デザイアドリーム,东方神灵庙,17,2,19,<a href='./?m=info&type=music&id=307' target='_blank'>点击查看详情</a>,11.76%,0.27%,0.03%,15,2,88.24%,11.76%,0.24%,0.13%,
308,幻想乡的二岩,幻想郷の二ッ岩,东方心绮楼,33,0,33,<a href='./?m=info&type=music&id=308' target='_blank'>点击查看详情</a>,0%,0.53%,0%,21,12,63.64%,36.36%,0.34%,0.78%,
309,亡失的情感,亡失のエモーション,东方心绮楼,232,32,264,<a href='./?m=info&type=music&id=309' target='_blank'>点击查看详情</a>,13.79%,3.71%,0.54%,178,54,76.72%,23.28%,2.86%,3.51%,
310,尘世不变的悲观主义,塵界不変のペシミズム,东方心绮楼,48,2,50,<a href='./?m=info&type=music&id=310' target='_blank'>点击查看详情</a>,4.17%,0.77%,0.03%,37,11,77.08%,22.92%,0.59%,0.71%,
311,心绮楼囃子,心綺楼囃子,东方心绮楼,113,5,118,<a href='./?m=info&type=music&id=311' target='_blank'>点击查看详情</a>,4.42%,1.81%,0.08%,93,20,82.3%,17.7%,1.5%,1.3%,
312,有人气的场所,人気のある場所,东方心绮楼,1,0,1,<a href='./?m=info&type=music&id=312' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,1,0%,100%,0%,0.06%,
313,无人气的场所,人気のない場所,东方心绮楼,2,1,3,<a href='./?m=info&type=music&id=313' target='_blank'>点击查看详情</a>,50%,0.03%,0.02%,2,0,100%,0%,0.03%,0%,
314,丑时三刻的村庄,丑三つ時の里,东方心绮楼,2,0,2,<a href='./?m=info&type=music&id=314' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
315,本日的头版头条,本日の一面記事,东方心绮楼,1,0,1,<a href='./?m=info&type=music&id=315' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,1,0%,100%,0%,0.06%,
316,晓云,暁雲,东方心绮楼,37,2,39,<a href='./?m=info&type=music&id=316' target='_blank'>点击查看详情</a>,5.41%,0.59%,0.03%,30,7,81.08%,18.92%,0.48%,0.45%,
317,官板黄昏新闻,官板黄昏新聞,东方心绮楼,7,0,7,<a href='./?m=info&type=music&id=317' target='_blank'>点击查看详情</a>,0%,0.11%,0%,6,1,85.71%,14.29%,0.1%,0.06%,
318,不可思议的驱魔棒,不思議なお祓い棒,东方辉针城,234,18,252,<a href='./?m=info&type=music&id=318' target='_blank'>点击查看详情</a>,7.69%,3.74%,0.3%,183,51,78.21%,21.79%,2.94%,3.31%,
319,Mist Lake,ミストレイク,东方辉针城,36,2,38,<a href='./?m=info&type=music&id=319' target='_blank'>点击查看详情</a>,5.56%,0.58%,0.03%,29,7,80.56%,19.44%,0.47%,0.45%,
320,秘境的人鱼,秘境のマーメイド,东方辉针城,13,1,14,<a href='./?m=info&type=music&id=320' target='_blank'>点击查看详情</a>,7.69%,0.21%,0.02%,8,5,61.54%,38.46%,0.13%,0.32%,
321,往来于运河的人与妖,運河を行き交う人妖,东方辉针城,5,1,6,<a href='./?m=info&type=music&id=321' target='_blank'>点击查看详情</a>,20%,0.08%,0.02%,3,2,60%,40%,0.05%,0.13%,
322,柳树下的杜拉罕,柳の下のデュラハン,东方辉针城,30,0,30,<a href='./?m=info&type=music&id=322' target='_blank'>点击查看详情</a>,0%,0.48%,0%,19,11,63.33%,36.67%,0.31%,0.71%,
323,满月的竹林,満月の竹林,东方辉针城,49,3,52,<a href='./?m=info&type=music&id=323' target='_blank'>点击查看详情</a>,6.12%,0.78%,0.05%,33,16,67.35%,32.65%,0.53%,1.04%,
324,孤独的狼人,孤独なウェアウルフ,东方辉针城,8,1,9,<a href='./?m=info&type=music&id=324' target='_blank'>点击查看详情</a>,12.5%,0.13%,0.02%,8,0,100%,0%,0.13%,0%,
325,Magical Storm,マジカルストーム,东方辉针城,13,1,14,<a href='./?m=info&type=music&id=325' target='_blank'>点击查看详情</a>,7.69%,0.21%,0.02%,9,4,69.23%,30.77%,0.14%,0.26%,
326,幻想净琉璃,幻想浄瑠璃,东方辉针城,498,40,538,<a href='./?m=info&type=music&id=326' target='_blank'>点击查看详情</a>,8.03%,7.96%,0.67%,367,130,73.69%,26.1%,5.9%,8.44%,
327,沉向空中的辉针城,空中に沈む輝針城,东方辉针城,94,7,101,<a href='./?m=info&type=music&id=327' target='_blank'>点击查看详情</a>,7.45%,1.5%,0.12%,63,31,67.02%,32.98%,1.01%,2.01%,
328,Reverse Ideology,リバースイデオロギー,东方辉针城,110,11,121,<a href='./?m=info&type=music&id=328' target='_blank'>点击查看详情</a>,10%,1.76%,0.19%,76,33,69.09%,30%,1.22%,2.14%,
329,针小棒大的天守阁,針小棒大の天守閣,东方辉针城,10,0,10,<a href='./?m=info&type=music&id=329' target='_blank'>点击查看详情</a>,0%,0.16%,0%,7,3,70%,30%,0.11%,0.19%,
330,辉光之针的小人族　～ Little Princess,輝く針の小人族　～ Little Princess,东方辉针城,1589,296,1885,<a href='./?m=info&type=music&id=330' target='_blank'>点击查看详情</a>,18.63%,25.39%,4.99%,1292,295,81.31%,18.57%,20.77%,19.16%,
331,魔力的雷云,魔力の雷雲,东方辉针城,37,0,37,<a href='./?m=info&type=music&id=331' target='_blank'>点击查看详情</a>,0%,0.59%,0%,28,9,75.68%,24.32%,0.45%,0.58%,
332,原初的节拍　～ Pristine Beat,始原のビート　～ Pristine Beat,东方辉针城,294,22,316,<a href='./?m=info&type=music&id=332' target='_blank'>点击查看详情</a>,7.48%,4.7%,0.37%,214,79,72.79%,26.87%,3.44%,5.13%,
333,小槌的魔力,小槌の魔力,东方辉针城,12,0,12,<a href='./?m=info&type=music&id=333' target='_blank'>点击查看详情</a>,0%,0.19%,0%,9,3,75%,25%,0.14%,0.19%,
334,非常非常神奇的道具们,不思議な不思議な道具達,东方辉针城,10,0,10,<a href='./?m=info&type=music&id=334' target='_blank'>点击查看详情</a>,0%,0.16%,0%,9,1,90%,10%,0.14%,0.06%,
335,燃起犯规的狼烟,反則の狼煙を上げろ,弹幕天邪鬼,16,0,16,<a href='./?m=info&type=music&id=335' target='_blank'>点击查看详情</a>,0%,0.26%,0%,12,4,75%,25%,0.19%,0.26%,
336,以犯规对不可能的弹幕,不可能弾幕には反則を,弹幕天邪鬼,47,1,48,<a href='./?m=info&type=music&id=336' target='_blank'>点击查看详情</a>,2.13%,0.75%,0.02%,40,7,85.11%,14.89%,0.64%,0.45%,
337,Midnight Spell Card,ミッドナイトスペルカード,弹幕天邪鬼,2,0,2,<a href='./?m=info&type=music&id=337' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
338,浪漫逃飞行,ロマンチック逃飛行,弹幕天邪鬼,70,0,70,<a href='./?m=info&type=music&id=338' target='_blank'>点击查看详情</a>,0%,1.12%,0%,55,15,78.57%,21.43%,0.88%,0.97%,
339,永远的三日天下,永遠の三日天下,弹幕天邪鬼,308,31,339,<a href='./?m=info&type=music&id=339' target='_blank'>点击查看详情</a>,10.06%,4.92%,0.52%,212,96,68.83%,31.17%,3.41%,6.23%,
340,震撼心灵的都市传说,心揺さぶる都市伝説,东方深秘录,23,1,24,<a href='./?m=info&type=music&id=340' target='_blank'>点击查看详情</a>,4.35%,0.37%,0.02%,16,7,69.57%,30.43%,0.26%,0.45%,
341,幻想乡不可思议发现,幻想郷ふしぎ発見,东方深秘录,0,0,0,<a href='./?m=info&type=music&id=341' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
342,有珠子的日常,ボールのある日常,东方深秘录,0,0,0,<a href='./?m=info&type=music&id=342' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
343,显现的传承形态,顕現した伝承の形,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=343' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
344,时代风潮的造访,時代の風の訪れ,东方深秘录,2,1,3,<a href='./?m=info&type=music&id=344' target='_blank'>点击查看详情</a>,50%,0.03%,0.02%,1,1,50%,50%,0.02%,0.06%,
345,价值不明,価値がわからない,东方深秘录,2,0,2,<a href='./?m=info&type=music&id=345' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
346,相信可能性,可能性を信じて,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=346' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,1,0%,100%,0%,0.06%,
347,知晓真相之人,真実を知る者,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=347' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
348,外界民俗,外界フォークロア,东方深秘录,4,0,4,<a href='./?m=info&type=music&id=348' target='_blank'>点击查看详情</a>,0%,0.06%,0%,3,1,75%,25%,0.05%,0.06%,
349,各自的结局,各々の結末,东方深秘录,5,0,5,<a href='./?m=info&type=music&id=349' target='_blank'>点击查看详情</a>,0%,0.08%,0%,4,1,80%,20%,0.06%,0.06%,
350,被揭晓的深秘,明かされる深秘,东方深秘录,13,1,14,<a href='./?m=info&type=music&id=350' target='_blank'>点击查看详情</a>,7.69%,0.21%,0.02%,10,3,76.92%,23.08%,0.16%,0.19%,
351,灵异任你选（Occult Attract）,オカルトアラカルト,东方深秘录,3,0,3,<a href='./?m=info&type=music&id=351' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,100%,0%,0.05%,0%,
352,七玉搜集大摊牌,七玉蒐集ショウダウン,东方深秘录,4,0,4,<a href='./?m=info&type=music&id=352' target='_blank'>点击查看详情</a>,0%,0.06%,0%,4,0,100%,0%,0.06%,0%,
353,公正的争夺,公正なる奪い合い,东方深秘录,3,0,3,<a href='./?m=info&type=music&id=353' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,1,66.67%,33.33%,0.03%,0.06%,
354,对跖点之钟,対蹠地の鐘,东方深秘录,2,0,2,<a href='./?m=info&type=music&id=354' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
355,竹林大火,竹林インフレイム,东方深秘录,62,2,64,<a href='./?m=info&type=music&id=355' target='_blank'>点击查看详情</a>,3.23%,0.99%,0.03%,46,16,74.19%,25.81%,0.74%,1.04%,
356,华狭间的战场,華狭間のバトルフィールド,东方深秘录,39,1,40,<a href='./?m=info&type=music&id=356' target='_blank'>点击查看详情</a>,2.56%,0.62%,0.02%,31,8,79.49%,20.51%,0.5%,0.52%,
357,Last Occultism ~现世的秘术师,ラストオカルティズム　～現し世の秘術師,东方深秘录,218,16,234,<a href='./?m=info&type=music&id=357' target='_blank'>点击查看详情</a>,7.34%,3.48%,0.27%,161,56,73.85%,25.69%,2.59%,3.64%,
358,宇宙巫女现身,宇宙巫女現る,东方绀珠传,32,1,33,<a href='./?m=info&type=music&id=358' target='_blank'>点击查看详情</a>,3.13%,0.51%,0.02%,24,8,75%,25%,0.39%,0.52%,
359,忘不了，那曾依藉的绿意,忘れがたき、よすがの緑,东方绀珠传,19,0,19,<a href='./?m=info&type=music&id=359' target='_blank'>点击查看详情</a>,0%,0.3%,0%,12,7,63.16%,36.84%,0.19%,0.45%,
360,兔已着陆,兎は舞い降りた,东方绀珠传,34,1,35,<a href='./?m=info&type=music&id=360' target='_blank'>点击查看详情</a>,2.94%,0.54%,0.02%,21,13,61.76%,38.24%,0.34%,0.84%,
361,湖上倒映着洁净的月光,湖は浄めの月光を映して,东方绀珠传,3,0,3,<a href='./?m=info&type=music&id=361' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,1,66.67%,33.33%,0.03%,0.06%,
362,九月的南瓜,九月のパンプキン,东方绀珠传,78,6,84,<a href='./?m=info&type=music&id=362' target='_blank'>点击查看详情</a>,7.69%,1.25%,0.1%,44,34,56.41%,43.59%,0.71%,2.21%,
363,飞翔于宇宙的不可思议巫女,宇宙を飛ぶ不思議な巫女,东方绀珠传,82,2,84,<a href='./?m=info&type=music&id=363' target='_blank'>点击查看详情</a>,2.44%,1.31%,0.03%,60,22,73.17%,26.83%,0.96%,1.43%,
364,永远的春梦,永遠の春夢,东方绀珠传,264,10,274,<a href='./?m=info&type=music&id=364' target='_blank'>点击查看详情</a>,3.79%,4.22%,0.17%,196,68,74.24%,25.76%,3.15%,4.42%,
365,冻结的永远之都,凍り付いた永遠の都,东方绀珠传,148,12,160,<a href='./?m=info&type=music&id=365' target='_blank'>点击查看详情</a>,8.11%,2.36%,0.2%,101,47,68.24%,31.76%,1.62%,3.05%,
366,逆转的命运之轮,逆転するホイールオブフォーチュン,东方绀珠传,62,6,68,<a href='./?m=info&type=music&id=366' target='_blank'>点击查看详情</a>,9.68%,0.99%,0.1%,39,23,62.9%,37.1%,0.63%,1.49%,
367,遥遥38万公里的航程,遥か３８万キロのボヤージュ,东方绀珠传,169,8,177,<a href='./?m=info&type=music&id=367' target='_blank'>点击查看详情</a>,4.73%,2.7%,0.13%,143,26,84.62%,15.38%,2.3%,1.69%,
368,星条旗的小丑,星条旗のピエロ,东方绀珠传,346,18,364,<a href='./?m=info&type=music&id=368' target='_blank'>点击查看详情</a>,5.2%,5.53%,0.3%,281,65,81.21%,18.79%,4.52%,4.22%,
369,故乡之星倒映之海,故郷の星が映る海,东方绀珠传,463,28,491,<a href='./?m=info&type=music&id=369' target='_blank'>点击查看详情</a>,6.05%,7.4%,0.47%,350,113,75.59%,24.41%,5.63%,7.34%,
370,Pure Furies　～ 心之所在,ピュアヒューリーズ　～ 心の在処,东方绀珠传,759,80,839,<a href='./?m=info&type=music&id=370' target='_blank'>点击查看详情</a>,10.54%,12.13%,1.35%,608,150,80.11%,19.76%,9.77%,9.74%,
371,前所未见的噩梦世界,見た事も無い悪夢の世界,东方绀珠传,31,4,35,<a href='./?m=info&type=music&id=371' target='_blank'>点击查看详情</a>,12.9%,0.5%,0.07%,20,11,64.52%,35.48%,0.32%,0.71%,
372,Pandemonic Planet,パンデモニックプラネット,东方绀珠传,59,3,62,<a href='./?m=info&type=music&id=372' target='_blank'>点击查看详情</a>,5.08%,0.94%,0.05%,41,18,69.49%,30.51%,0.66%,1.17%,
373,从神社所见之月,神社から見える月,东方绀珠传,16,1,17,<a href='./?m=info&type=music&id=373' target='_blank'>点击查看详情</a>,6.25%,0.26%,0.02%,13,3,81.25%,18.75%,0.21%,0.19%,
374,宇宙巫女归还,宇宙巫女帰還する,东方绀珠传,8,0,8,<a href='./?m=info&type=music&id=374' target='_blank'>点击查看详情</a>,0%,0.13%,0%,4,4,50%,50%,0.06%,0.26%,
375,蓬莱传说,蓬莱伝説,蓬莱人形,427,95,522,<a href='./?m=info&type=music&id=375' target='_blank'>点击查看详情</a>,22.25%,6.82%,1.6%,337,90,78.92%,21.08%,5.42%,5.84%,
376,人偶之森,人形の森,蓬莱人形,6,0,6,<a href='./?m=info&type=music&id=376' target='_blank'>点击查看详情</a>,0%,0.1%,0%,5,1,83.33%,16.67%,0.08%,0.06%,
377,空中飞翔的巫女不可思议的每天,空飛ぶ巫女の不思議な毎日,蓬莱人形,18,1,19,<a href='./?m=info&type=music&id=377' target='_blank'>点击查看详情</a>,5.56%,0.29%,0.02%,10,8,55.56%,44.44%,0.16%,0.52%,
378,走在夜晚的莲台野,夜のデンデラ野を逝く,莲台野夜行,22,0,22,<a href='./?m=info&type=music&id=378' target='_blank'>点击查看详情</a>,0%,0.35%,0%,17,5,77.27%,22.73%,0.27%,0.32%,
379,少女秘封俱乐部,少女秘封倶楽部,莲台野夜行,370,37,407,<a href='./?m=info&type=music&id=379' target='_blank'>点击查看详情</a>,10%,5.91%,0.62%,286,84,77.3%,22.7%,4.6%,5.45%,
