id,name,jpname,group,vote,first,weight,info,ratio,vratio,fratio,male,female,hmratio,hfratio,hmaratio,hfaratio,vvratio
380,古老的冥界寺,古の冥界寺,莲台野夜行,6,0,6,<a href='./?m=info&type=music&id=380' target='_blank'>点击查看详情</a>,0%,0.1%,0%,5,1,83.33%,16.67%,0.08%,0.07%,
381,魔术师梅莉,魔術師メリー,莲台野夜行,31,2,33,<a href='./?m=info&type=music&id=381' target='_blank'>点击查看详情</a>,6.45%,0.52%,0.04%,20,11,64.52%,35.48%,0.31%,0.73%,
382,月之妖鸟、化猫之幻,月の妖鳥、化猫の幻,莲台野夜行,32,3,35,<a href='./?m=info&type=music&id=382' target='_blank'>点击查看详情</a>,9.38%,0.53%,0.05%,23,9,71.88%,28.13%,0.35%,0.6%,
383,过去的花 ～ Fairy of Flower,過去の花　～ Fairy of Flower,莲台野夜行,37,2,39,<a href='./?m=info&type=music&id=383' target='_blank'>点击查看详情</a>,5.41%,0.62%,0.04%,25,12,67.57%,32.43%,0.38%,0.8%,
384,幻想的永远祭,幻想の永遠祭,莲台野夜行,13,1,14,<a href='./?m=info&type=music&id=384' target='_blank'>点击查看详情</a>,7.69%,0.22%,0.02%,11,2,84.62%,15.38%,0.17%,0.13%,
385,童祭 ～ Innocent Treasures,童祭 ～ Innocent Treasures,梦违科学世纪,565,90,655,<a href='./?m=info&type=music&id=385' target='_blank'>点击查看详情</a>,15.93%,9.42%,1.6%,441,124,78.05%,21.95%,6.73%,8.28%,
386,华胥之梦,華胥の夢,梦违科学世纪,28,3,31,<a href='./?m=info&type=music&id=386' target='_blank'>点击查看详情</a>,10.71%,0.47%,0.05%,24,4,85.71%,14.29%,0.37%,0.27%,
387,科学世纪的少年少女,科学世紀の少年少女,梦违科学世纪,57,3,60,<a href='./?m=info&type=music&id=387' target='_blank'>点击查看详情</a>,5.26%,0.95%,0.05%,39,18,68.42%,31.58%,0.6%,1.2%,
388,梦境与现实的境界,夢と現の境界,梦违科学世纪,23,1,24,<a href='./?m=info&type=music&id=388' target='_blank'>点击查看详情</a>,4.35%,0.38%,0.02%,13,10,56.52%,43.48%,0.2%,0.67%,
389,广重36号 ～ Neo Super-Express,ヒロシゲ36号　～ Neo Super-Express,卯酉东海道,157,16,173,<a href='./?m=info&type=music&id=389' target='_blank'>点击查看详情</a>,10.19%,2.62%,0.28%,118,39,75.16%,24.84%,1.8%,2.6%,
390,53分钟的蓝色大海,53ミニッツの青い海,卯酉东海道,40,5,45,<a href='./?m=info&type=music&id=390' target='_blank'>点击查看详情</a>,12.5%,0.67%,0.09%,27,13,67.5%,32.5%,0.41%,0.87%,
391,青木原的传说,青木ヶ原の伝説,卯酉东海道,7,1,8,<a href='./?m=info&type=music&id=391' target='_blank'>点击查看详情</a>,14.29%,0.12%,0.02%,3,4,42.86%,57.14%,0.05%,0.27%,
392,最澄澈的空与海,最も澄みわたる空と海,卯酉东海道,157,17,174,<a href='./?m=info&type=music&id=392' target='_blank'>点击查看详情</a>,10.83%,2.62%,0.3%,124,33,78.98%,21.02%,1.89%,2.2%,
393,欢迎来到月面旅行团,月面ツアーへようこそ,大空魔术,12,1,13,<a href='./?m=info&type=music&id=393' target='_blank'>点击查看详情</a>,8.33%,0.2%,0.02%,10,2,83.33%,16.67%,0.15%,0.13%,
394,天空的格林尼治,天空のグリニッジ,大空魔术,202,18,220,<a href='./?m=info&type=music&id=394' target='_blank'>点击查看详情</a>,8.91%,3.37%,0.32%,150,52,74.26%,25.74%,2.29%,3.47%,
395,轮椅上的未来宇宙,車椅子の未来宇宙,大空魔术,65,3,68,<a href='./?m=info&type=music&id=395' target='_blank'>点击查看详情</a>,4.62%,1.08%,0.05%,42,23,64.62%,35.38%,0.64%,1.54%,
396,卫星露天咖啡屋,衛星カフェテラス,大空魔术,34,9,43,<a href='./?m=info&type=music&id=396' target='_blank'>点击查看详情</a>,26.47%,0.57%,0.16%,26,8,76.47%,23.53%,0.4%,0.53%,
397,G Free,G Free,大空魔术,27,2,29,<a href='./?m=info&type=music&id=397' target='_blank'>点击查看详情</a>,7.41%,0.45%,0.04%,23,4,85.19%,14.81%,0.35%,0.27%,
398,大空魔术 ～ Magical Astronomy,大空魔術　～ Magical Astronomy,大空魔术,36,3,39,<a href='./?m=info&type=music&id=398' target='_blank'>点击查看详情</a>,8.33%,0.6%,0.05%,27,9,75%,25%,0.41%,0.6%,
399,月的另一侧,向こう側の月,大空魔术,193,24,217,<a href='./?m=info&type=music&id=399' target='_blank'>点击查看详情</a>,12.44%,3.22%,0.43%,155,38,80.31%,19.69%,2.37%,2.54%,
400,未知之花 魅知之旅,未知の花 魅知の旅,未知之花 魅知之旅,98,3,101,<a href='./?m=info&type=music&id=400' target='_blank'>点击查看详情</a>,3.06%,1.63%,0.05%,76,22,77.55%,22.45%,1.16%,1.47%,
401,卫星鸟船,衛星トリフネ,鸟船遗迹,13,3,16,<a href='./?m=info&type=music&id=401' target='_blank'>点击查看详情</a>,23.08%,0.22%,0.05%,8,5,61.54%,38.46%,0.12%,0.33%,
402,特洛伊群的密林,トロヤ群の密林,鸟船遗迹,12,0,12,<a href='./?m=info&type=music&id=402' target='_blank'>点击查看详情</a>,0%,0.2%,0%,7,5,58.33%,41.67%,0.11%,0.33%,
403,天鸟船神社,天鳥船神社,鸟船遗迹,14,0,14,<a href='./?m=info&type=music&id=403' target='_blank'>点击查看详情</a>,0%,0.23%,0%,8,6,57.14%,42.86%,0.12%,0.4%,
404,天鸟船神社的结界,天鳥船神社の結界,鸟船遗迹,28,1,29,<a href='./?m=info&type=music&id=404' target='_blank'>点击查看详情</a>,3.57%,0.47%,0.02%,19,9,67.86%,32.14%,0.29%,0.6%,
405,漂浮于宇宙之中的幻想乡,宇宙に浮かぶ幻想郷,鸟船遗迹,19,0,19,<a href='./?m=info&type=music&id=405' target='_blank'>点击查看详情</a>,0%,0.32%,0%,13,6,68.42%,31.58%,0.2%,0.4%,
406,绿意盎然的疗养院,緑のサナトリウム,伊奘诺物质,15,1,16,<a href='./?m=info&type=music&id=406' target='_blank'>点击查看详情</a>,6.67%,0.25%,0.02%,7,8,46.67%,53.33%,0.11%,0.53%,
407,被牛引到善光寺,牛に引かれて善光寺参り,伊奘诺物质,19,0,19,<a href='./?m=info&type=music&id=407' target='_blank'>点击查看详情</a>,0%,0.32%,0%,10,9,52.63%,47.37%,0.15%,0.6%,
408,阿加尔塔之风,アガルタの風,伊奘诺物质,32,6,38,<a href='./?m=info&type=music&id=408' target='_blank'>点击查看详情</a>,18.75%,0.53%,0.11%,23,9,71.88%,28.13%,0.35%,0.6%,
409,伊奘诺物质,イザナギオブジェクト,伊奘诺物质,30,3,33,<a href='./?m=info&type=music&id=409' target='_blank'>点击查看详情</a>,10%,0.5%,0.05%,21,9,70%,30%,0.32%,0.6%,
410,收集日本各地的不可思议,日本中の不思議を集めて,伊奘诺物质,39,3,42,<a href='./?m=info&type=music&id=410' target='_blank'>点击查看详情</a>,7.69%,0.65%,0.05%,28,11,71.79%,28.21%,0.43%,0.73%,
411,Theme of Eastern Story,テーマ·オブ·イースタンストーリー,幺乐团的历史5,18,3,21,<a href='./?m=info&type=music&id=411' target='_blank'>点击查看详情</a>,16.67%,0.3%,0.05%,13,5,72.22%,27.78%,0.2%,0.33%,
412,Japanese Saga,ジャパニーズサーガ,东方求闻史纪,5,0,5,<a href='./?m=info&type=music&id=412' target='_blank'>点击查看详情</a>,0%,0.08%,0%,3,2,60%,40%,0.05%,0.13%,
413,阿礼的孩子,阿礼の子供,东方求闻史纪,25,2,27,<a href='./?m=info&type=music&id=413' target='_blank'>点击查看详情</a>,8%,0.42%,0.04%,19,6,76%,24%,0.29%,0.4%,
414,飞翔夜晚的鸠山 - Power MIX,夜の鳩山を飛ぶ -Power MIX,东方求闻史纪,3,0,3,<a href='./?m=info&type=music&id=414' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,100%,0%,0.05%,0%,
415,妖怪宇宙旅行,妖怪宇宙旅行,东方儚月抄,7,0,7,<a href='./?m=info&type=music&id=415' target='_blank'>点击查看详情</a>,0%,0.12%,0%,5,2,71.43%,28.57%,0.08%,0.13%,
416,绵月的符卡 ～ Lunatic Blue,綿月のスペルカード　～ Lunatic Blue,东方儚月抄,6,0,6,<a href='./?m=info&type=music&id=416' target='_blank'>点击查看详情</a>,0%,0.1%,0%,6,0,100%,0%,0.09%,0%,
417,风神少女,風神少女,东方文花帖（书籍）,245,30,275,<a href='./?m=info&type=music&id=417' target='_blank'>点击查看详情</a>,12.24%,4.08%,0.53%,209,36,85.31%,14.69%,3.19%,2.4%,
418,花映塚 ～ after Higan Retour,花映塚 ～ after Higan Retour,东方文花帖（书籍）,12,2,14,<a href='./?m=info&type=music&id=418' target='_blank'>点击查看详情</a>,16.67%,0.2%,0.04%,11,1,91.67%,8.33%,0.17%,0.07%,
419,魔法使的忧郁,魔法使いの憂鬱,The Grimoire of Marisa,35,1,36,<a href='./?m=info&type=music&id=419' target='_blank'>点击查看详情</a>,2.86%,0.58%,0.02%,26,9,74.29%,25.71%,0.4%,0.6%,
420,Sunny Rutile Flection,サニールチルフレクション,东方三月精,1,0,1,<a href='./?m=info&type=music&id=420' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,1,0%,100%,0%,0.07%,
421,夜晚无法入睡,夜だから眠れない,东方三月精,7,1,8,<a href='./?m=info&type=music&id=421' target='_blank'>点击查看详情</a>,14.29%,0.12%,0.02%,6,1,85.71%,14.29%,0.09%,0.07%,
422,妖精灿烂的样子,妖精燦々として,东方三月精,5,1,6,<a href='./?m=info&type=music&id=422' target='_blank'>点击查看详情</a>,20%,0.08%,0.02%,4,1,80%,20%,0.06%,0.07%,
423,桑尼米尔克的红雾异变,サニーミルクの紅霧異変,东方三月精,12,1,13,<a href='./?m=info&type=music&id=423' target='_blank'>点击查看详情</a>,8.33%,0.2%,0.02%,9,3,75%,25%,0.14%,0.2%,
424,雪月樱花之国,雪月桜花の国,东方三月精,16,4,20,<a href='./?m=info&type=music&id=424' target='_blank'>点击查看详情</a>,25%,0.27%,0.07%,13,3,81.25%,18.75%,0.2%,0.2%,
425,Star Voyage2008,スターヴォヤージュ2008,东方三月精,2,1,3,<a href='./?m=info&type=music&id=425' target='_blank'>点击查看详情</a>,50%,0.03%,0.02%,1,1,50%,50%,0.02%,0.07%,
426,可爱的大战争叠奏曲,可愛い大戦争のリフレーン,东方三月精,19,1,20,<a href='./?m=info&type=music&id=426' target='_blank'>点击查看详情</a>,5.26%,0.32%,0.02%,17,2,89.47%,10.53%,0.26%,0.13%,
427,妖精冒险谭,フェアリー冒険譚,东方三月精,3,0,3,<a href='./?m=info&type=music&id=427' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,100%,0%,0.05%,0%,
428,两个世界,二つの世界,东方三月精,3,0,3,<a href='./?m=info&type=music&id=428' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,100%,0%,0.05%,0%,
429,神域的捉迷藏生活,神域のかくれんぼ暮らし,东方三月精,1,0,1,<a href='./?m=info&type=music&id=429' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
430,时刻旺盛的好奇心,年中夢中の好奇心,东方三月精,19,2,21,<a href='./?m=info&type=music&id=430' target='_blank'>点击查看详情</a>,10.53%,0.32%,0.04%,16,3,84.21%,15.79%,0.24%,0.2%,
431,午夜中的妖精舞会,真夜中のフェアリーダンス,东方三月精,25,1,26,<a href='./?m=info&type=music&id=431' target='_blank'>点击查看详情</a>,4%,0.42%,0.02%,22,3,88%,12%,0.34%,0.2%,
432,妖精大战争 ～Faily Wars,妖精大戦争　～ Fairy Wars,东方三月精,26,3,29,<a href='./?m=info&type=music&id=432' target='_blank'>点击查看详情</a>,11.54%,0.43%,0.05%,20,6,76.92%,23.08%,0.31%,0.4%,
433,秋霜玉　～ Clockworks,秋霜玉　～ Clockworks,秋霜玉,2,0,2,<a href='./?m=info&type=music&id=433' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
434,False Strawberry,フォルスストロベリー,秋霜玉,3,0,3,<a href='./?m=info&type=music&id=434' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,100%,0%,0.05%,0%,
435,Primrose Shiver,プリムローズシヴァ,秋霜玉,1,0,1,<a href='./?m=info&type=music&id=435' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
436,幻想帝都,幻想帝都,秋霜玉,1,0,1,<a href='./?m=info&type=music&id=436' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
437,Disastrous Gemini,ディザストラスジェミニ,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=437' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
438,华之幻想 红梦之宙,華の幻想　紅夢の宙,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=438' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
439,天空军团,天空アーミー,秋霜玉,3,0,3,<a href='./?m=info&type=music&id=439' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,100%,0%,0.05%,0%,
440,斯普特尼克幻夜,スプートニク幻夜,秋霜玉,3,1,4,<a href='./?m=info&type=music&id=440' target='_blank'>点击查看详情</a>,33.33%,0.05%,0.02%,2,1,66.67%,33.33%,0.03%,0.07%,
441,机械马戏团　～ Reverie（Circus Reverie）,機械サーカス　～ Reverie,秋霜玉,6,1,7,<a href='./?m=info&type=music&id=441' target='_blank'>点击查看详情</a>,16.67%,0.1%,0.02%,4,2,66.67%,33.33%,0.06%,0.13%,
442,卡纳维拉尔角的梦幻少女,カナベラルの夢幻少女,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=442' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
443,魔法少女十字军,魔法少女十字軍,秋霜玉,40,4,44,<a href='./?m=info&type=music&id=443' target='_blank'>点击查看详情</a>,10%,0.67%,0.07%,31,9,77.5%,22.5%,0.47%,0.6%,
444,Antique Terror,アンティークテラー,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=444' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
445,梦机械　～ Innocent Power,夢機械　～ Innocent Power,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=445' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
446,幻想科学　～ Doll's Phantom,幻想科学　～ Doll's Phantom,秋霜玉,14,1,15,<a href='./?m=info&type=music&id=446' target='_blank'>点击查看详情</a>,7.14%,0.23%,0.02%,13,1,92.86%,7.14%,0.2%,0.07%,
447,少女神性　～ Pandora's Box,少女神性　～ Pandora's Box,秋霜玉,9,1,10,<a href='./?m=info&type=music&id=447' target='_blank'>点击查看详情</a>,11.11%,0.15%,0.02%,9,0,100%,0%,0.14%,0%,
448,Silk Road Alice,シルクロードアリス,秋霜玉,3,0,3,<a href='./?m=info&type=music&id=448' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,100%,0%,0.05%,0%,
449,魔女们的舞会　～ Magus,魔女達の舞踏会　～ Magus,秋霜玉,69,5,74,<a href='./?m=info&type=music&id=449' target='_blank'>点击查看详情</a>,7.25%,1.15%,0.09%,43,26,62.32%,37.68%,0.66%,1.74%,
450,二色莲花蝶　～ Ancients,二色蓮花蝶　～ Ancients,秋霜玉,236,27,263,<a href='./?m=info&type=music&id=450' target='_blank'>点击查看详情</a>,11.44%,3.93%,0.48%,187,49,79.24%,20.76%,2.86%,3.27%,
451,Herselves,ハーセルヴズ,秋霜玉,5,0,5,<a href='./?m=info&type=music&id=451' target='_blank'>点击查看详情</a>,0%,0.08%,0%,5,0,100%,0%,0.08%,0%,
452,Titled Maid,タイトルドメイド,秋霜玉,1,0,1,<a href='./?m=info&type=music&id=452' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
453,稀翁玉　～ Fairy Dance,稀翁玉　～ Fairy Dance,稀翁玉,0,0,0,<a href='./?m=info&type=music&id=453' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
454,天鹅绒少女战　～ Velvet Battle,天鵝絨少女戰　～ Velvet Battle,稀翁玉,2,0,2,<a href='./?m=info&type=music&id=454' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.07%,
455,Castle Explorer -in the Sky-,Castle Explorer -in the Sky-,稀翁玉,0,0,0,<a href='./?m=info&type=music&id=455' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
456,俄耳甫斯的诗　～ Pseudoclassic,オルフェの詩　～ Pseudoclassic,稀翁玉,1,0,1,<a href='./?m=info&type=music&id=456' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
457,新幻想　～ New Fantasy,新幻想　～ New Fantasy,稀翁玉,1,0,1,<a href='./?m=info&type=music&id=457' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
458,奥尔良的圣骑士,オルレアンの聖騎士,稀翁玉,1,0,1,<a href='./?m=info&type=music&id=458' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,1,0%,100%,0%,0.07%,
459,"My Maid, Sweet Maid","My Maid, Sweet Maid",稀翁玉,3,1,4,<a href='./?m=info&type=music&id=459' target='_blank'>点击查看详情</a>,33.33%,0.05%,0.02%,2,1,66.67%,33.33%,0.03%,0.07%,
460,樱花之恋塚　～ Flower of Japan,櫻花之戀塚　～ Flower of Japan,稀翁玉,146,11,157,<a href='./?m=info&type=music&id=460' target='_blank'>点击查看详情</a>,7.53%,2.43%,0.2%,107,39,73.29%,26.71%,1.63%,2.6%,
461,少女战士　～ Heart of Valkyrie,乙女戰士 ～ Heart of Valkyrie,稀翁玉,0,0,0,<a href='./?m=info&type=music&id=461' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
462,神秘的人偶　～ God Knows,エニグマティクドール ～ God Knows,稀翁玉,10,0,10,<a href='./?m=info&type=music&id=462' target='_blank'>点击查看详情</a>,0%,0.17%,0%,6,4,60%,40%,0.09%,0.27%,
463,Witch of Love Potion,Witch of Love Potion,Torte Le Magic,9,0,9,<a href='./?m=info&type=music&id=463' target='_blank'>点击查看详情</a>,0%,0.15%,0%,5,4,55.56%,44.44%,0.08%,0.27%,
464,Magical and Hopeless,Magical and Hopeless,Torte Le Magic,2,0,2,<a href='./?m=info&type=music&id=464' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
465,Sacred Battle,Sacred Battle,Torte Le Magic,0,0,0,<a href='./?m=info&type=music&id=465' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
466,酒鬼的雷姆利亚,呑んべぇのレムリア,黄昏酒场,2,0,2,<a href='./?m=info&type=music&id=466' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.03%,0%,
467,AN ORDEAL FROM GOD,AN ORDEAL FROM GOD,神魔讨绮传,3,0,3,<a href='./?m=info&type=music&id=467' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,1,66.67%,33.33%,0.03%,0.07%,
468,好奇的上海古牌,キュアリアス上海古牌,东方幻想麻将,10,0,10,<a href='./?m=info&type=music&id=468' target='_blank'>点击查看详情</a>,0%,0.17%,0%,9,1,90%,10%,0.14%,0.07%,
469,妖妖跋扈　～ Speed Fox!,妖々跋扈　～ Speed Fox!,Cradle - 东方幻乐祀典 -,5,0,5,<a href='./?m=info&type=music&id=469' target='_blank'>点击查看详情</a>,0%,0.08%,0%,5,0,100%,0%,0.08%,0%,
470,黄昏的魔术师,宵闇の魔術師,其他曲目,6,0,6,<a href='./?m=info&type=music&id=470' target='_blank'>点击查看详情</a>,0%,0.1%,0%,6,0,100%,0%,0.09%,0%,
471,Magic of Life,Magic of Life,其他曲目,0,0,0,<a href='./?m=info&type=music&id=471' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
472,Plastic Space,Plastic Space,其他曲目,0,0,0,<a href='./?m=info&type=music&id=472' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
473,Inventive City,Inventive City,其他曲目,0,0,0,<a href='./?m=info&type=music&id=473' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
474,梦幻回廊,夢幻回廊,其他曲目,24,1,25,<a href='./?m=info&type=music&id=474' target='_blank'>点击查看详情</a>,4.17%,0.4%,0.02%,17,7,70.83%,29.17%,0.26%,0.47%,
475,蓬莱幻想 ～ far East,蓬莱幻想 ～ far East,其他曲目,6,0,6,<a href='./?m=info&type=music&id=475' target='_blank'>点击查看详情</a>,0%,0.1%,0%,5,1,83.33%,16.67%,0.08%,0.07%,
476,巨大的影子与渺小的结局,巨大な影と小さな結末,黄昏OST追加曲目,8,0,8,<a href='./?m=info&type=music&id=476' target='_blank'>点击查看详情</a>,0%,0.13%,0%,7,1,87.5%,12.5%,0.11%,0.07%,
477,心绮楼祭囃子,心綺楼祭囃子,黄昏OST追加曲目,26,1,27,<a href='./?m=info&type=music&id=477' target='_blank'>点击查看详情</a>,3.85%,0.43%,0.02%,21,5,80.77%,19.23%,0.32%,0.33%,
478,出演者选择,演者選択,黄昏OST追加曲目,3,0,3,<a href='./?m=info&type=music&id=478' target='_blank'>点击查看详情</a>,0%,0.05%,0%,1,2,33.33%,66.67%,0.02%,0.13%,
479,没用上的场所,使われなかった場所,黄昏OST追加曲目,2,0,2,<a href='./?m=info&type=music&id=479' target='_blank'>点击查看详情</a>,0%,0.03%,0%,0,2,0%,100%,0%,0.13%,
480,Lastword发动,ラストワード発動,黄昏OST追加曲目,6,0,6,<a href='./?m=info&type=music&id=480' target='_blank'>点击查看详情</a>,0%,0.1%,0%,5,1,83.33%,16.67%,0.08%,0.07%,
481,天真无邪的二人的博物志,他愛も無い二人の博物誌,燕石博物志,195,11,206,<a href='./?m=info&type=music&id=481' target='_blank'>点击查看详情</a>,5.64%,3.25%,0.2%,159,36,81.54%,18.46%,2.43%,2.4%,
482,Dr. Latency的令人不眠之瞳,Dr.レイテンシーの眠れなくなる瞳,燕石博物志,27,2,29,<a href='./?m=info&type=music&id=482' target='_blank'>点击查看详情</a>,7.41%,0.45%,0.04%,19,8,70.37%,29.63%,0.29%,0.53%,
483,比普朗克更短的须臾,須臾はプランクを超えて,燕石博物志,18,2,20,<a href='./?m=info&type=music&id=483' target='_blank'>点击查看详情</a>,11.11%,0.3%,0.04%,12,6,66.67%,33.33%,0.18%,0.4%,
484,薛定谔的怪猫,シュレディンガーの化猫,燕石博物志,81,0,81,<a href='./?m=info&type=music&id=484' target='_blank'>点击查看详情</a>,0%,1.35%,0%,67,14,82.72%,17.28%,1.02%,0.93%,
485,禁忌的膜壁,禁忌の膜壁,燕石博物志,34,2,36,<a href='./?m=info&type=music&id=485' target='_blank'>点击查看详情</a>,5.88%,0.57%,0.04%,23,11,67.65%,32.35%,0.35%,0.73%,
486,Bar·Old Adam,バー・オールドアダム,旧约酒吧,59,4,63,<a href='./?m=info&type=music&id=486' target='_blank'>点击查看详情</a>,6.78%,0.98%,0.07%,41,18,69.49%,30.51%,0.63%,1.2%,
487,燕石博物志所带来的黑暗,燕石博物誌が連れてきた闇,旧约酒吧,15,1,16,<a href='./?m=info&type=music&id=487' target='_blank'>点击查看详情</a>,6.67%,0.25%,0.02%,10,5,66.67%,33.33%,0.15%,0.33%,
488,Outsider Cocktail,アウトサイダーカクテル,旧约酒吧,14,0,14,<a href='./?m=info&type=music&id=488' target='_blank'>点击查看详情</a>,0%,0.23%,0%,8,6,57.14%,42.86%,0.12%,0.4%,
489,旧世界的冒险酒吧,旧世界の冒険酒場,旧约酒吧,23,0,23,<a href='./?m=info&type=music&id=489' target='_blank'>点击查看详情</a>,0%,0.38%,0%,18,5,78.26%,21.74%,0.27%,0.33%,
490,宿醉者的同床异梦,二日酔いの同床異夢,旧约酒吧,121,4,125,<a href='./?m=info&type=music&id=490' target='_blank'>点击查看详情</a>,3.31%,2.02%,0.07%,83,38,68.6%,31.4%,1.27%,2.54%,
491,Mysterious Shrine,Mysterious Shrine,8BIT MUSIC POWER NEXT,0,0,0,<a href='./?m=info&type=music&id=491' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
