region,round,scope,source_url,source_sha256,source_file,source_table_index,source_row_index,question_id,question,question_path_json,table_variant,rank,points,item,option,count,count_unit,percentage,official_percentage,additional_official_percentages_json,percentage_basis,denominator,denominator_unit,denominator_basis,denominator_candidate_min,denominator_candidate_max,raw_cells_json
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,9,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～萃夢想,Twitter,0,,0,0,,official,188,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～萃夢想"",""60"",""12"",""27"",""2"",""13"",""24"",""10"",""0"",""3"",""2"",""8"",""2"",""24"",""1""],""percentages"":[""32%"",""6%"",""14%"",""1%"",""7%"",""13%"",""5%"",""0%"",""2%"",""1%"",""4%"",""1%"",""13%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,9,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～萃夢想,雑誌・TV,3,,2,2,,official,188,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～萃夢想"",""60"",""12"",""27"",""2"",""13"",""24"",""10"",""0"",""3"",""2"",""8"",""2"",""24"",""1""],""percentages"":[""32%"",""6%"",""14%"",""1%"",""7%"",""13%"",""5%"",""0%"",""2%"",""1%"",""4%"",""1%"",""13%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,9,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～萃夢想,同人誌即売会,2,,1,1,,official,188,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～萃夢想"",""60"",""12"",""27"",""2"",""13"",""24"",""10"",""0"",""3"",""2"",""8"",""2"",""24"",""1""],""percentages"":[""32%"",""6%"",""14%"",""1%"",""7%"",""13%"",""5%"",""0%"",""2%"",""1%"",""4%"",""1%"",""13%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,9,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～萃夢想,同人ショップ,8,,4,4,,official,188,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～萃夢想"",""60"",""12"",""27"",""2"",""13"",""24"",""10"",""0"",""3"",""2"",""8"",""2"",""24"",""1""],""percentages"":[""32%"",""6%"",""14%"",""1%"",""7%"",""13%"",""5%"",""0%"",""2%"",""1%"",""4%"",""1%"",""13%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,9,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～萃夢想,音楽ゲーム,2,,1,1,,official,188,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～萃夢想"",""60"",""12"",""27"",""2"",""13"",""24"",""10"",""0"",""3"",""2"",""8"",""2"",""24"",""1""],""percentages"":[""32%"",""6%"",""14%"",""1%"",""7%"",""13%"",""5%"",""0%"",""2%"",""1%"",""4%"",""1%"",""13%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,9,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～萃夢想,その他ゲーム,24,,13,13,,official,188,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～萃夢想"",""60"",""12"",""27"",""2"",""13"",""24"",""10"",""0"",""3"",""2"",""8"",""2"",""24"",""1""],""percentages"":[""32%"",""6%"",""14%"",""1%"",""7%"",""13%"",""5%"",""0%"",""2%"",""1%"",""4%"",""1%"",""13%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,9,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～萃夢想,スマホアプリ,1,,1,1,,official,188,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～萃夢想"",""60"",""12"",""27"",""2"",""13"",""24"",""10"",""0"",""3"",""2"",""8"",""2"",""24"",""1""],""percentages"":[""32%"",""6%"",""14%"",""1%"",""7%"",""13%"",""5%"",""0%"",""2%"",""1%"",""4%"",""1%"",""13%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,11,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～花映塚,オフライン,47,,33,33,,official,144,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～花映塚"",""47"",""12"",""13"",""3"",""11"",""22"",""8"",""0"",""3"",""5"",""6"",""6"",""6"",""2""],""percentages"":[""33%"",""8%"",""9%"",""2%"",""8%"",""15%"",""6%"",""0%"",""2%"",""3%"",""4%"",""4%"",""4%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,11,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～花映塚,オンライン,12,,8,8,,official,144,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～花映塚"",""47"",""12"",""13"",""3"",""11"",""22"",""8"",""0"",""3"",""5"",""6"",""6"",""6"",""2""],""percentages"":[""33%"",""8%"",""9%"",""2%"",""8%"",""15%"",""6%"",""0%"",""2%"",""3%"",""4%"",""4%"",""4%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,11,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～花映塚,個人サイト,13,,9,9,,official,144,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～花映塚"",""47"",""12"",""13"",""3"",""11"",""22"",""8"",""0"",""3"",""5"",""6"",""6"",""6"",""2""],""percentages"":[""33%"",""8%"",""9%"",""2%"",""8%"",""15%"",""6%"",""0%"",""2%"",""3%"",""4%"",""4%"",""4%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,11,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～花映塚,イラストSNS,3,,2,2,,official,144,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～花映塚"",""47"",""12"",""13"",""3"",""11"",""22"",""8"",""0"",""3"",""5"",""6"",""6"",""6"",""2""],""percentages"":[""33%"",""8%"",""9%"",""2%"",""8%"",""15%"",""6%"",""0%"",""2%"",""3%"",""4%"",""4%"",""4%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,11,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～花映塚,匿名掲示板,11,,8,8,,official,144,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～花映塚"",""47"",""12"",""13"",""3"",""11"",""22"",""8"",""0"",""3"",""5"",""6"",""6"",""6"",""2""],""percentages"":[""33%"",""8%"",""9%"",""2%"",""8%"",""15%"",""6%"",""0%"",""2%"",""3%"",""4%"",""4%"",""4%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,11,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～花映塚,ニコ動,22,,15,15,,official,144,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～花映塚"",""47"",""12"",""13"",""3"",""11"",""22"",""8"",""0"",""3"",""5"",""6"",""6"",""6"",""2""],""percentages"":[""33%"",""8%"",""9%"",""2%"",""8%"",""15%"",""6%"",""0%"",""2%"",""3%"",""4%"",""4%"",""4%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,11,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～花映塚,他動画サイト,8,,6,6,,official,144,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～花映塚"",""47"",""12"",""13"",""3"",""11"",""22"",""8"",""0"",""3"",""5"",""6"",""6"",""6"",""2""],""percentages"":[""33%"",""8%"",""9%"",""2%"",""8%"",""15%"",""6%"",""0%"",""2%"",""3%"",""4%"",""4%"",""4%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,11,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～花映塚,Twitter,0,,0,0,,official,144,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～花映塚"",""47"",""12"",""13"",""3"",""11"",""22"",""8"",""0"",""3"",""5"",""6"",""6"",""6"",""2""],""percentages"":[""33%"",""8%"",""9%"",""2%"",""8%"",""15%"",""6%"",""0%"",""2%"",""3%"",""4%"",""4%"",""4%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,11,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～花映塚,雑誌・TV,3,,2,2,,official,144,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～花映塚"",""47"",""12"",""13"",""3"",""11"",""22"",""8"",""0"",""3"",""5"",""6"",""6"",""6"",""2""],""percentages"":[""33%"",""8%"",""9%"",""2%"",""8%"",""15%"",""6%"",""0%"",""2%"",""3%"",""4%"",""4%"",""4%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,11,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～花映塚,同人誌即売会,5,,3,3,,official,144,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～花映塚"",""47"",""12"",""13"",""3"",""11"",""22"",""8"",""0"",""3"",""5"",""6"",""6"",""6"",""2""],""percentages"":[""33%"",""8%"",""9%"",""2%"",""8%"",""15%"",""6%"",""0%"",""2%"",""3%"",""4%"",""4%"",""4%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,11,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～花映塚,同人ショップ,6,,4,4,,official,144,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～花映塚"",""47"",""12"",""13"",""3"",""11"",""22"",""8"",""0"",""3"",""5"",""6"",""6"",""6"",""2""],""percentages"":[""33%"",""8%"",""9%"",""2%"",""8%"",""15%"",""6%"",""0%"",""2%"",""3%"",""4%"",""4%"",""4%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,11,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～花映塚,音楽ゲーム,6,,4,4,,official,144,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～花映塚"",""47"",""12"",""13"",""3"",""11"",""22"",""8"",""0"",""3"",""5"",""6"",""6"",""6"",""2""],""percentages"":[""33%"",""8%"",""9%"",""2%"",""8%"",""15%"",""6%"",""0%"",""2%"",""3%"",""4%"",""4%"",""4%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,11,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～花映塚,その他ゲーム,6,,4,4,,official,144,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～花映塚"",""47"",""12"",""13"",""3"",""11"",""22"",""8"",""0"",""3"",""5"",""6"",""6"",""6"",""2""],""percentages"":[""33%"",""8%"",""9%"",""2%"",""8%"",""15%"",""6%"",""0%"",""2%"",""3%"",""4%"",""4%"",""4%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,11,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～花映塚,スマホアプリ,2,,1,1,,official,144,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～花映塚"",""47"",""12"",""13"",""3"",""11"",""22"",""8"",""0"",""3"",""5"",""6"",""6"",""6"",""2""],""percentages"":[""33%"",""8%"",""9%"",""2%"",""8%"",""15%"",""6%"",""0%"",""2%"",""3%"",""4%"",""4%"",""4%"",""1%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,13,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～文花帖,オフライン,47,,35,35,,official,135,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～文花帖"",""47"",""9"",""19"",""5"",""10"",""19"",""9"",""1"",""2"",""6"",""3"",""0"",""5"",""0""],""percentages"":[""35%"",""7%"",""14%"",""4%"",""7%"",""14%"",""7%"",""1%"",""1%"",""4%"",""2%"",""0%"",""4%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,13,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～文花帖,オンライン,9,,7,7,,official,135,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～文花帖"",""47"",""9"",""19"",""5"",""10"",""19"",""9"",""1"",""2"",""6"",""3"",""0"",""5"",""0""],""percentages"":[""35%"",""7%"",""14%"",""4%"",""7%"",""14%"",""7%"",""1%"",""1%"",""4%"",""2%"",""0%"",""4%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,13,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～文花帖,個人サイト,19,,14,14,,official,135,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～文花帖"",""47"",""9"",""19"",""5"",""10"",""19"",""9"",""1"",""2"",""6"",""3"",""0"",""5"",""0""],""percentages"":[""35%"",""7%"",""14%"",""4%"",""7%"",""14%"",""7%"",""1%"",""1%"",""4%"",""2%"",""0%"",""4%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,13,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～文花帖,イラストSNS,5,,4,4,,official,135,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～文花帖"",""47"",""9"",""19"",""5"",""10"",""19"",""9"",""1"",""2"",""6"",""3"",""0"",""5"",""0""],""percentages"":[""35%"",""7%"",""14%"",""4%"",""7%"",""14%"",""7%"",""1%"",""1%"",""4%"",""2%"",""0%"",""4%"",""0%""]}"
jp,16,overall_questionnaire,https://toho-vote.info/result16/result_list_questionnaire.php,1e7698bc0badf89ed49161575ad20ae4256cd5e3b603a4bd39cd3cad2c6b73af,data_raw/jp_official_legacy/round_16/questionnaire/result_list_questionnaire.php.html.tables.json,11,13,jp16:q:e33418f8fa91,08.東方を知ったきっかけ（東方Projectを知った時期別）,"[""08.東方を知ったきっかけ（東方Projectを知った時期別）""]",table_11,,,～文花帖,匿名掲示板,10,,7,7,,official,135,,sum_of_complete_cross_tab_row,,,"{""counts"":[""～文花帖"",""47"",""9"",""19"",""5"",""10"",""19"",""9"",""1"",""2"",""6"",""3"",""0"",""5"",""0""],""percentages"":[""35%"",""7%"",""14%"",""4%"",""7%"",""14%"",""7%"",""1%"",""1%"",""4%"",""2%"",""0%"",""4%"",""0%""]}"
