region,round,round_label,category,entity_id,canonical_name,name_jp,name_cn,rank,equal_rank,old_2_1_rank,points,old_2_1_points,primary_count,secondary_count,other_count,selection_count,ballots,primary_rate,secondary_rate,top2_rate,selection_rate,male_rate,female_rate,other_gender_rate,under20_rate,overall_male_rate,overall_female_rate,overall_other_gender_rate,equal_rank_change,source_type
jp,12,JP12,character,,射命丸文,射命丸 文,射命丸文,10,11,10,7625.0,7625.0,1285.0,,5055.0,6340.0,42419,0.20268138801261829,,,0.14946132629246328,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,藤原妹红,藤原 妹紅,藤原妹红,11,10,11,7534.0,7534.0,1144.0,,5246.0,6390.0,42419,0.17902973395931143,,,0.1506400433767887,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,东风谷早苗,東風谷 早苗,东风谷早苗,12,13,12,6189.0,6189.0,947.0,,4295.0,5242.0,42419,0.18065623807706982,,,0.12357669912067705,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,比那名居天子,比那名居 天子,比那名居天子,13,15,13,5760.0,5760.0,791.0,,4178.0,4969.0,42419,0.1591869591467096,,,0.11714090384026025,,,,,,,,-2,jp_legacy_official_html_table
jp,12,JP12,character,,稀神探女,稀神 サグメ,稀神探女,14,12,14,5665.0,5665.0,368.0,,4929.0,5297.0,42419,0.06947328676609402,,,0.12487328791343502,,,,,,,,2,jp_legacy_official_html_table
jp,12,JP12,character,,秦心,秦 こころ,秦心,15,14,15,5641.0,5641.0,446.0,,4749.0,5195.0,42419,0.08585178055822906,,,0.12246870506141116,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,西行寺幽幽子,西行寺 幽々子,西行寺幽幽子,16,17,16,5570.0,5570.0,915.0,,3740.0,4655.0,42419,0.19656283566058003,,,0.10973856055069663,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,铃仙优昙华院因幡,鈴仙・優曇華院・イナバ,铃仙·优昙华院·因幡,17,16,17,5381.0,5381.0,607.0,,4167.0,4774.0,42419,0.1271470465018852,,,0.11254390721139113,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,八云紫,八雲 紫,八云紫,18,18,18,5007.0,5007.0,685.0,,3637.0,4322.0,42419,0.15849143914854233,,,0.10188830476908932,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,风见幽香,風見 幽香,风见幽香,19,20,19,4727.0,4727.0,688.0,,3351.0,4039.0,42419,0.17033919286952215,,,0.09521676607180744,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,帕秋莉诺蕾姬,パチュリー・ノーレッジ,帕秋莉·诺蕾姬,20,21,20,4495.0,4495.0,630.0,,3235.0,3865.0,42419,0.1630012936610608,,,0.09111483061835499,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,犬走椛,犬走 椛,犬走椛,21,22,21,4490.0,4490.0,686.0,,3118.0,3804.0,42419,0.18033648790746581,,,0.08967679577547796,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,多多良小伞,多々良 小傘,多多良小伞,22,23,22,4376.0,4376.0,578.0,,3220.0,3798.0,42419,0.1521853607161664,,,0.08953534972535893,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,克劳恩皮丝,クラウンピース,克劳恩皮丝,23,19,23,4333.0,4333.0,233.0,,3867.0,4100.0,42419,0.05682926829268293,,,0.09665480091468445,,,,,,,,4,jp_legacy_official_html_table
jp,12,JP12,character,,红美铃,紅 美鈴,红美铃,24,24,24,4286.0,4286.0,692.0,,2902.0,3594.0,42419,0.19254312743461324,,,0.0847261840213112,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,露米娅,ルーミア,露米娅,25,25,25,4206.0,4206.0,671.0,,2864.0,3535.0,42419,0.18981612446958981,,,0.08333529786180721,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,四季映姬夜摩仙那度,四季映姫・ヤマザナドゥ,四季映姬·夜摩仙那度,26,28,26,3809.0,3809.0,468.0,,2873.0,3341.0,42419,0.14007782101167315,,,0.07876187557462458,,,,,,,,-2,jp_legacy_official_html_table
jp,12,JP12,character,,鬼人正邪,鬼人 正邪,鬼人正邪,27,27,27,3806.0,3806.0,452.0,,2902.0,3354.0,42419,0.1347644603458557,,,0.07906834201654919,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,宇佐见莲子,宇佐見 蓮子,宇佐见莲子,28,26,28,3774.0,3774.0,399.0,,2976.0,3375.0,42419,0.11822222222222223,,,0.07956340319196586,,,,,,,,2,jp_legacy_official_html_table
jp,12,JP12,character,,灵乌路空,霊烏路 空,灵乌路空,29,30,29,3590.0,3590.0,451.0,,2688.0,3139.0,42419,0.14367633004141447,,,0.07399985855394989,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,水桥帕露西,水橋 パルスィ,水桥帕露西,30,32,30,3558.0,3558.0,574.0,,2410.0,2984.0,42419,0.1923592493297587,,,0.07034583559254108,,,,,,,,-2,jp_legacy_official_html_table
jp,12,JP12,character,,纯狐,純狐,纯狐,31,29,31,3455.0,3455.0,241.0,,2973.0,3214.0,42419,0.07498444306160548,,,0.075767934180438,,,,,,,,2,jp_legacy_official_html_table
jp,12,JP12,character,,物部布都,物部 布都,物部布都,32,31,32,3438.0,3438.0,320.0,,2798.0,3118.0,42419,0.10262989095574086,,,0.0735047973785332,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,河城荷取,河城 にとり,河城荷取,33,33,33,3387.0,3387.0,439.0,,2509.0,2948.0,42419,0.14891451831750338,,,0.06949715929182677,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,洩矢诹访子,洩矢 諏訪子,洩矢诹访子,34,33,34,3371.0,3371.0,423.0,,2525.0,2948.0,42419,0.14348710990502037,,,0.06949715929182677,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,八云蓝,八雲 藍,八云蓝,35,38,35,3275.0,3275.0,458.0,,2359.0,2817.0,42419,0.16258430954916578,,,0.06640892053089417,,,,,,,,-3,jp_legacy_official_html_table
jp,12,JP12,character,,琪露诺,チルノ,琪露诺,35,40,35,3275.0,3275.0,550.0,,2175.0,2725.0,42419,0.2018348623853211,,,0.0642400810957354,,,,,,,,-5,jp_legacy_official_html_table
jp,12,JP12,character,,丰聪耳神子,豊聡耳 神子,丰聪耳神子,37,37,37,3249.0,3249.0,390.0,,2469.0,2859.0,42419,0.13641133263378805,,,0.06739904288172753,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,封兽鵺,封獣 ぬえ,封兽鵺,38,36,38,3219.0,3219.0,322.0,,2575.0,2897.0,42419,0.1111494649637556,,,0.06829486786581485,,,,,,,,2,jp_legacy_official_html_table
jp,12,JP12,character,,茨木华扇,茨木 華扇,茨木华扇,39,35,39,3159.0,3159.0,257.0,,2645.0,2902.0,42419,0.08855961405926947,,,0.06841273957424739,,,,,,,,4,jp_legacy_official_html_table
jp,12,JP12,character,,圣白莲,聖 白蓮,圣白莲,40,39,40,3124.0,3124.0,313.0,,2498.0,2811.0,42419,0.11134827463536108,,,0.06626747448077512,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,蓬莱山辉夜,蓬莱山 輝夜,蓬莱山辉夜,41,42,41,2830.0,2830.0,405.0,,2020.0,2425.0,42419,0.1670103092783505,,,0.05716777858978288,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,伊吹萃香,伊吹 萃香,伊吹萃香,42,41,42,2756.0,2756.0,309.0,,2138.0,2447.0,42419,0.12627707396812424,,,0.05768641410688607,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,赫卡提亚拉碧斯拉祖利,ヘカーティア・ラピスラズリ,赫卡提亚·拉碧斯拉祖利,43,43,43,2442.0,2442.0,149.0,,2144.0,2293.0,42419,0.06498037505451373,,,0.05405596548716377,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,少名针妙丸,少名 針妙丸,少名针妙丸,44,44,44,2412.0,2412.0,150.0,,2112.0,2262.0,42419,0.06631299734748011,,,0.05332516089488201,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,娜兹玲,ナズーリン,娜兹玲,45,45,45,2404.0,2404.0,265.0,,1874.0,2139.0,42419,0.12388966806919122,,,0.050425516867441476,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,永江衣玖,永江 衣玖,永江衣玖,46,47,46,2307.0,2307.0,251.0,,1805.0,2056.0,42419,0.1220817120622568,,,0.04846884650746128,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,上白泽慧音,上白沢 慧音,上白泽慧音,47,48,47,2302.0,2302.0,256.0,,1790.0,2046.0,42419,0.12512218963831867,,,0.0482331030905962,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,今泉影狼,今泉 影狼,今泉影狼,48,46,48,2269.0,2269.0,167.0,,1935.0,2102.0,42419,0.07944814462416747,,,0.049553266225040665,,,,,,,,2,jp_legacy_official_html_table
jp,12,JP12,character,,键山雏,鍵山 雛,键山雏,49,50,49,2249.0,2249.0,328.0,,1593.0,1921.0,42419,0.17074440395627277,,,0.045286310379782646,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,火焰猫燐,火焔猫 燐,火焰猫燐,50,49,50,2244.0,2244.0,216.0,,1812.0,2028.0,42419,0.10650887573964497,,,0.04780876494023904,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,米斯蒂娅萝蕾拉,ミスティア・ローレライ,米斯蒂娅·萝蕾拉,51,53,51,2057.0,2057.0,284.0,,1489.0,1773.0,42419,0.1601804850535815,,,0.0417973078101794,,,,,,,,-2,jp_legacy_official_html_table
jp,12,JP12,character,,玛艾露贝莉赫恩,マエリベリー・ハーン,玛艾露贝莉·赫恩,52,51,52,1951.0,1951.0,96.0,,1759.0,1855.0,42419,0.05175202156334232,,,0.04373040382847309,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,宇佐见堇子,宇佐見 菫子,宇佐见堇子,53,52,53,1934.0,1934.0,128.0,,1678.0,1806.0,42419,0.07087486157253599,,,0.042575261085834176,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,霍青娥,霍 青娥,霍青娥,54,54,54,1873.0,1873.0,152.0,,1569.0,1721.0,42419,0.08832074375363161,,,0.04057144204248096,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,橙,橙,橙,55,57,55,1862.0,1862.0,242.0,,1378.0,1620.0,42419,0.14938271604938272,,,0.03819043353214362,,,,,,,,-2,jp_legacy_official_html_table
jp,12,JP12,character,,赤蛮奇,赤蛮奇,赤蛮奇,56,55,56,1816.0,1816.0,140.0,,1536.0,1676.0,42419,0.08353221957040573,,,0.039510596666588085,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,本居小铃,本居 小鈴,本居小铃,57,56,57,1728.0,1728.0,71.0,,1586.0,1657.0,42419,0.04284852142426071,,,0.03906268417454443,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,大妖精,大妖精,大妖精,58,59,58,1714.0,1714.0,190.0,,1334.0,1524.0,42419,0.12467191601049869,,,0.03592729673023881,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,八意永琳,八意 永琳,八意永琳,59,58,59,1684.0,1684.0,155.0,,1374.0,1529.0,42419,0.1013734466971877,,,0.03604516843867135,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,小野塚小町,小野塚 小町,小野塚小町,60,61,60,1630.0,1630.0,156.0,,1318.0,1474.0,42419,0.10583446404341927,,,0.03474857964591339,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,二岩猯藏,二ッ岩 マミゾウ,二岩猯藏,61,60,61,1601.0,1601.0,99.0,,1403.0,1502.0,42419,0.0659121171770972,,,0.03540866121313562,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,小恶魔,小悪魔,小恶魔,62,64,62,1558.0,1558.0,148.0,,1262.0,1410.0,42419,0.1049645390070922,,,0.03323982177797685,,,,,,,,-2,jp_legacy_official_html_table
jp,12,JP12,character,,堀川雷鼓,堀川 雷鼓,堀川雷鼓,63,63,63,1544.0,1544.0,113.0,,1318.0,1431.0,42419,0.07896575821104122,,,0.033734882953393525,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,寅丸星,寅丸 星,寅丸星,64,67,64,1530.0,1530.0,184.0,,1162.0,1346.0,42419,0.13670133729569092,,,0.03173106391004031,,,,,,,,-3,jp_legacy_official_html_table
jp,12,JP12,character,,姬海棠果,姫海棠 はたて,姬海棠果,65,62,65,1529.0,1529.0,92.0,,1345.0,1437.0,42419,0.06402226861517049,,,0.033876329003512576,,,,,,,,3,jp_legacy_official_html_table
jp,12,JP12,character,,星熊勇仪,星熊 勇儀,星熊勇仪,66,65,66,1524.0,1524.0,157.0,,1210.0,1367.0,42419,0.11485003657644477,,,0.03222612508545699,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,因幡天为（因幡帝）,因幡 てゐ,因幡天为（因幡帝）,67,66,67,1492.0,1492.0,138.0,,1216.0,1354.0,42419,0.1019202363367799,,,0.03191965864353238,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,哆来咪苏伊特,ドレミー・スイート,哆来咪·苏伊特,68,68,68,1400.0,1400.0,63.0,,1274.0,1337.0,42419,0.04712041884816754,,,0.031518894834861734,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,稗田阿求,稗田 阿求,稗田阿求,69,69,69,1391.0,1391.0,116.0,,1159.0,1275.0,42419,0.09098039215686274,,,0.030057285650298214,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,幽谷响子,幽谷 響子,幽谷响子,70,70,70,1353.0,1353.0,100.0,,1153.0,1253.0,42419,0.07980845969672785,,,0.02953865013319503,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,八坂神奈子,八坂 神奈子,八坂神奈子,71,72,71,1308.0,1308.0,155.0,,998.0,1153.0,42419,0.1344319167389419,,,0.02718121596454419,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,村纱水蜜,村紗 水蜜,村纱水蜜,72,71,72,1305.0,1305.0,141.0,,1023.0,1164.0,42419,0.1211340206185567,,,0.027440533723095784,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,露娜萨普莉兹姆利巴,ルナサ・プリズムリバー,露娜萨·普莉兹姆利巴,73,73,73,1281.0,1281.0,167.0,,947.0,1114.0,42419,0.14991023339317774,,,0.026261816638770363,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,森近霖之助,森近 霖之助,森近霖之助,74,74,74,1248.0,1248.0,155.0,,938.0,1093.0,42419,0.14181152790484905,,,0.025766755463353688,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,神绮,神綺,神绮,75,75,75,1116.0,1116.0,78.0,,960.0,1038.0,42419,0.07514450867052024,,,0.024470166670595723,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,苏我屠自古,蘇我 屠自古,苏我屠自古,76,76,76,1095.0,1095.0,91.0,,913.0,1004.0,42419,0.09063745019920319,,,0.023668639053254437,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,易者,易者,易者,77,77,77,1083.0,1083.0,96.0,,891.0,987.0,42419,0.0972644376899696,,,0.023267875244583795,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,秋静叶,秋 静葉,秋静叶,78,78,78,1077.0,1077.0,95.0,,887.0,982.0,42419,0.09674134419551934,,,0.023150003536151254,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,冈崎梦美,岡崎 夢美,冈崎梦美,79,79,79,1048.0,1048.0,94.0,,860.0,954.0,42419,0.09853249475890985,,,0.022489921968929016,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,秋穰子,秋 穣子,秋穰子,80,80,80,983.0,983.0,83.0,,817.0,900.0,42419,0.09222222222222222,,,0.021216907517857563,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,黑谷山女,黒谷 ヤマメ,黑谷山女,81,81,81,979.0,979.0,99.0,,781.0,880.0,42419,0.1125,,,0.020745420684127394,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,宫古芳香,宮古 芳香,宫古芳香,82,82,82,957.0,957.0,86.0,,785.0,871.0,42419,0.09873708381171067,,,0.02053325160894882,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,云居一轮,雲居 一輪,云居一轮,83,85,83,909.0,909.0,114.0,,681.0,795.0,42419,0.14339622641509434,,,0.01874160164077418,,,,,,,,-2,jp_legacy_official_html_table
jp,12,JP12,character,,若鹭姬,わかさぎ姫,若鹭姬,84,83,84,908.0,908.0,56.0,,796.0,852.0,42419,0.06572769953051644,,,0.02008533911690516,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,莉格露奈特巴格,リグル・ナイトバグ,莉格露·奈特巴格,85,89,85,886.0,886.0,206.0,,474.0,680.0,42419,0.3029411764705882,,,0.016030552346825714,,,,,,,,-4,jp_legacy_official_html_table
jp,12,JP12,character,,梅蒂欣梅兰可莉,メディスン・メランコリー,梅蒂欣·梅兰可莉,86,87,86,872.0,872.0,106.0,,660.0,766.0,42419,0.13838120104438642,,,0.01805794573186544,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,铃瑚,鈴瑚,铃瑚,87,84,87,851.0,851.0,29.0,,793.0,822.0,42419,0.03527980535279805,,,0.019378108866309907,,,,,,,,3,jp_legacy_official_html_table
jp,12,JP12,character,,绵月依姬,綿月 依姫,绵月依姬,88,86,88,846.0,846.0,68.0,,710.0,778.0,42419,0.08740359897172237,,,0.018340837832103538,,,,,,,,2,jp_legacy_official_html_table
jp,12,JP12,character,,魅魔,魅魔,魅魔,89,88,89,810.0,810.0,53.0,,704.0,757.0,42419,0.07001321003963012,,,0.017845776656686862,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,蕾蒂霍瓦特洛克,レティ・ホワイトロック,蕾蒂·霍瓦特洛克,90,90,90,773.0,773.0,121.0,,531.0,652.0,42419,0.18558282208588958,,,0.01537047077960348,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,露娜切露德,ルナチャイルド,露娜切露德,91,91,91,637.0,637.0,28.0,,581.0,609.0,42419,0.04597701149425287,,,0.014356774087083617,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,幻月,幻月,幻月,92,94,92,575.0,575.0,61.0,,453.0,514.0,42419,0.11867704280155641,,,0.01211721162686532,,,,,,,,-2,jp_legacy_official_html_table
jp,12,JP12,character,,斯塔萨菲雅,スターサファイア,斯塔萨菲雅,93,93,93,571.0,571.0,53.0,,465.0,518.0,42419,0.10231660231660232,,,0.012211508993611354,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,清兰,清蘭,清兰,93,92,93,571.0,571.0,15.0,,541.0,556.0,42419,0.02697841726618705,,,0.013107333977698673,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,九十九弁弁,九十九 弁々,九十九弁弁,95,96,95,500.0,500.0,40.0,,420.0,460.0,42419,0.08695652173913043,,,0.010844197175793865,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,桑尼米尔克,サニーミルク,桑尼米尔克,95,95,95,500.0,500.0,36.0,,428.0,464.0,42419,0.07758620689655173,,,0.0109384945425399,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,莉莉霍瓦特（莉莉白）,リリーホワイト,莉莉霍瓦特（莉莉白）,97,99,97,474.0,474.0,60.0,,354.0,414.0,42419,0.14492753623188406,,,0.00975977745821448,,,,,,,,-2,jp_legacy_official_html_table
jp,12,JP12,character,,琪斯美,キスメ,琪斯美,98,101,98,458.0,458.0,55.0,,348.0,403.0,42419,0.13647642679900746,,,0.009500459699662888,,,,,,,,-3,jp_legacy_official_html_table
jp,12,JP12,character,,爱丽丝的人偶（上海、蓬莱、大江户等）,アリスの人形（上海、蓬莱、大江戸他）,爱丽丝的人偶（上海、蓬莱、大江户等）,99,97,99,452.0,452.0,21.0,,410.0,431.0,42419,0.048723897911832945,,,0.010160541266885122,,,,,,,,2,jp_legacy_official_html_table
jp,12,JP12,character,,九十九八桥,九十九 八橋,九十九八桥,100,98,100,450.0,450.0,30.0,,390.0,420.0,42419,0.07142857142857142,,,0.00990122350833353,,,,,,,,2,jp_legacy_official_html_table
jp,12,JP12,character,,莉莉卡普莉兹姆利巴,リリカ・プリズムリバー,莉莉卡·普莉兹姆利巴,100,100,100,450.0,450.0,44.0,,362.0,406.0,42419,0.10837438423645321,,,0.009571182724722412,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,梅露兰普莉兹姆利巴,メルラン・プリズムリバー,梅露兰·普莉兹姆利巴,102,103,102,397.0,397.0,42.0,,313.0,355.0,42419,0.11830985915492957,,,0.008368891298710483,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,绵月丰姬,綿月 豊姫,绵月丰姬,103,102,103,394.0,394.0,33.0,,328.0,361.0,42419,0.09141274238227147,,,0.008510337348829534,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,无名的读书妖怪（朱鹭子）,名無しの本読み妖怪,无名的读书妖怪（朱鹭子）,104,104,104,358.0,358.0,33.0,,292.0,325.0,42419,0.10153846153846154,,,0.007661661048115232,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,蓬莱人形封面和碟面的少女（夹克子&label子）,蓬莱人形ジャケット・レーベルイラストの娘,蓬莱人形封面和碟面的少女（夹克子&Label子）,105,105,105,316.0,316.0,28.0,,260.0,288.0,42419,0.09722222222222222,,,0.0067894104057144205,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,梦月,夢月,梦月,106,106,106,308.0,308.0,21.0,,266.0,287.0,42419,0.07317073170731707,,,0.006765836064027912,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,卡娜安娜贝拉尔,カナ・アナベラル,卡娜·安娜贝拉尔,107,107,107,275.0,275.0,24.0,,227.0,251.0,42419,0.09561752988047809,,,0.005917159763313609,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,梦子,夢子,梦子,108,108,108,244.0,244.0,13.0,,218.0,231.0,42419,0.05627705627705628,,,0.005445672929583441,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,铃仙二号,レイセン,铃仙二号,109,110,109,212.0,212.0,12.0,,188.0,200.0,42419,0.06,,,0.004714868337301681,,,,,,,,-1,jp_legacy_official_html_table
jp,12,JP12,character,,嫦娥,嫦娥,嫦娥,110,109,110,209.0,209.0,2.0,,205.0,207.0,42419,0.00966183574879227,,,0.00487988872910724,,,,,,,,1,jp_legacy_official_html_table
jp,12,JP12,character,,萨丽爱尔,サリエル,萨丽爱尔,111,111,111,201.0,201.0,14.0,,173.0,187.0,42419,0.0748663101604278,,,0.004408401895377071,,,,,,,,0,jp_legacy_official_html_table
jp,12,JP12,character,,艾丽,エリー,艾丽,112,113,112,199.0,199.0,15.0,,169.0,184.0,42419,0.08152173913043478,,,0.0043376788703175465,,,,,,,,-1,jp_legacy_official_html_table
