region,round,source_system,source_question_id,question_key,question,topic,source_item,source_option,count,denominator,percent,official_percent,percent_basis,denominator_basis,source_url,source_file,source_locator,question_path_json
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,19歳,1592,19273,8.26026,8.26,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:10,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,20歳,1715,19273,8.898459,8.9,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:11,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,21歳,1509,19273,7.829606,7.83,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:12,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,22歳,1465,19273,7.601308,7.6,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:13,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,23歳,1276,19273,6.620661,6.62,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:14,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,24歳,1107,19273,5.743787,5.74,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:15,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,25歳,965,19273,5.007005,5.01,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:16,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,26歳,764,19273,3.964095,3.96,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:17,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,27歳,628,19273,3.258444,3.26,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:18,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,28歳,536,19273,2.781093,2.78,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:19,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,11歳,15,19273,0.077829,0.08,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:2,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,29歳,421,19273,2.184403,2.18,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:20,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,30歳,380,19273,1.97167,1.97,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:21,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,31歳,247,19273,1.281586,1.28,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:22,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,32歳,219,19273,1.136305,1.14,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:23,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,33歳,141,19273,0.731593,0.73,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:24,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,34歳,145,19273,0.752348,0.75,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:25,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,35歳,128,19273,0.664142,0.66,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:26,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,36歳,100,19273,0.518861,0.52,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:27,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,37歳,59,19273,0.306128,0.31,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:28,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,38歳,49,19273,0.254242,0.25,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:29,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,12歳,48,19273,0.249053,0.25,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:3,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,39歳,44,19273,0.228299,0.23,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:30,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,40歳,32,19273,0.166035,0.17,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:31,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,41歳,16,19273,0.083018,0.08,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:32,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,42歳,14,19273,0.07264,0.07,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:33,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,43歳,8,19273,0.041509,0.04,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:34,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
jp,8,jp_official_legacy,jp8:q:31ad93ca0306,,1.プレイヤー層調査,age,■年齢 - 有効回答数:19273人 - グラフ - 集計表示,44歳,3,19273,0.015566,0.02,computed_from_count_and_denominator,explicit_official_heading,http://thwiki.info/th/vote8/result_anq.html,data_raw/jp_official_legacy/round_08/questionnaire/result_anq.html.tables.json,table:2/row:35,"[""投票者アンケート結果"",""１．プレイヤー層調査"",""■年齢 - 有効回答数：19273人 - グラフ - 集計表示""]"
