id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector0,vector3,ratio,vratio
1106,1,0,<a href='./?m=info&type=cp&id=002004005' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1107,1,0,<a href='./?m=info&type=cp&id=001035044' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
1108,1,1,<a href='./?m=info&type=cp&id=040057077' target='_blank'>点击查看详情</a>,1,40,<a href='./?m=info&type=chara&id=40' target='_blank'>秋静叶</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,100%,0.02%
1109,1,1,<a href='./?m=info&type=cp&id=030039000' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,100%,0.02%
1110,5,1,<a href='./?m=info&type=cp&id=023135000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,0,-,4,1,80%,20%,0.06%,0.07%,20%,0%,80%,-,20%,0.09%
1111,1,1,<a href='./?m=info&type=cp&id=001029034' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,100%,0.02%
1112,1,0,<a href='./?m=info&type=cp&id=043057000' target='_blank'>点击查看详情</a>,1,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
1113,1,1,<a href='./?m=info&type=cp&id=001045046' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,46,<a href='./?m=info&type=chara&id=46' target='_blank'>八坂神奈子</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,100%,0.02%
1114,1,1,<a href='./?m=info&type=cp&id=002020021' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,100%,0.02%
1115,1,1,<a href='./?m=info&type=cp&id=001005026' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100%,0.02%
1116,1,0,<a href='./?m=info&type=cp&id=002009057' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1117,1,1,<a href='./?m=info&type=cp&id=038039072' target='_blank'>点击查看详情</a>,1,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,100%,0.02%
1118,1,0,<a href='./?m=info&type=cp&id=104110000' target='_blank'>点击查看详情</a>,1,104,<a href='./?m=info&type=chara&id=104' target='_blank'>矜羯罗</a>,110,<a href='./?m=info&type=chara&id=110' target='_blank'>明罗</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1119,1,0,<a href='./?m=info&type=cp&id=010064000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1120,1,0,<a href='./?m=info&type=cp&id=189200000' target='_blank'>点击查看详情</a>,1,189,<a href='./?m=info&type=chara&id=189' target='_blank'>地精</a>,200,<a href='./?m=info&type=chara&id=200' target='_blank'>酒吧客人</a>,0,-,0,0,0%,0%,,,0%,100%,0%,-,,0.02%
1121,1,0,<a href='./?m=info&type=cp&id=034057000' target='_blank'>点击查看详情</a>,1,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1122,1,1,<a href='./?m=info&type=cp&id=033077000' target='_blank'>点击查看详情</a>,1,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100%,0.02%
1123,1,0,<a href='./?m=info&type=cp&id=012024025' target='_blank'>点击查看详情</a>,1,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,24,<a href='./?m=info&type=chara&id=24' target='_blank'>魂魄妖忌</a>,25,<a href='./?m=info&type=chara&id=25' target='_blank'>蕾拉·普莉兹姆利巴</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1124,1,0,<a href='./?m=info&type=cp&id=010054062' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
1125,1,0,<a href='./?m=info&type=cp&id=023054000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
1126,1,1,<a href='./?m=info&type=cp&id=009034000' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,100%,0.02%
1127,1,0,<a href='./?m=info&type=cp&id=102118000' target='_blank'>点击查看详情</a>,1,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1128,1,0,<a href='./?m=info&type=cp&id=007008011' target='_blank'>点击查看详情</a>,1,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1129,1,1,<a href='./?m=info&type=cp&id=005005000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100%,0.02%
1130,1,0,<a href='./?m=info&type=cp&id=006059000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1131,1,0,<a href='./?m=info&type=cp&id=006063000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,63,<a href='./?m=info&type=chara&id=63' target='_blank'>寅丸星</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1132,1,1,<a href='./?m=info&type=cp&id=002011057' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100%,0.02%
1133,1,1,<a href='./?m=info&type=cp&id=001009035' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100%,0.02%
1134,2,0,<a href='./?m=info&type=cp&id=004005028' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,2,0,100%,0%,0.03%,0%,0%,50%,50%,0%,,0.04%
1135,1,1,<a href='./?m=info&type=cp&id=005134135' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,0,0,0%,0%,,,0%,100%,0%,0%,100%,0.02%
1136,1,0,<a href='./?m=info&type=cp&id=025032033' target='_blank'>点击查看详情</a>,1,25,<a href='./?m=info&type=chara&id=25' target='_blank'>蕾拉·普莉兹姆利巴</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,0,0,0%,0%,,,100%,0%,0%,0%,,0.02%
1137,1,0,<a href='./?m=info&type=cp&id=007031000' target='_blank'>点击查看详情</a>,1,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
1138,1,0,<a href='./?m=info&type=cp&id=005007000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
1139,1,1,<a href='./?m=info&type=cp&id=024071084' target='_blank'>点击查看详情</a>,1,24,<a href='./?m=info&type=chara&id=24' target='_blank'>魂魄妖忌</a>,71,<a href='./?m=info&type=chara&id=71' target='_blank'>宫古芳香</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100%,0.02%
1140,1,0,<a href='./?m=info&type=cp&id=030052085' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1141,1,0,<a href='./?m=info&type=cp&id=059079080' target='_blank'>点击查看详情</a>,1,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,79,<a href='./?m=info&type=chara&id=79' target='_blank'>若鹭姬</a>,80,<a href='./?m=info&type=chara&id=80' target='_blank'>赤蛮奇</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1142,1,0,<a href='./?m=info&type=cp&id=042146000' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,146,<a href='./?m=info&type=chara&id=146' target='_blank'>本居小铃</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
1143,1,0,<a href='./?m=info&type=cp&id=006009012' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
1144,1,0,<a href='./?m=info&type=cp&id=021023107' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,107,<a href='./?m=info&type=chara&id=107' target='_blank'>萨丽爱尔</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1145,1,0,<a href='./?m=info&type=cp&id=001039045' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1146,1,1,<a href='./?m=info&type=cp&id=037124125' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,124,<a href='./?m=info&type=chara&id=124' target='_blank'>胡桃</a>,125,<a href='./?m=info&type=chara&id=125' target='_blank'>艾丽</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100%,0.02%
1147,1,0,<a href='./?m=info&type=cp&id=027036037' target='_blank'>点击查看详情</a>,1,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,36,<a href='./?m=info&type=chara&id=36' target='_blank'>梅蒂欣·梅兰可莉</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1148,1,1,<a href='./?m=info&type=cp&id=001010026' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100%,0.02%
1149,1,0,<a href='./?m=info&type=cp&id=014021023' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1150,1,0,<a href='./?m=info&type=cp&id=010011026' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
1151,1,0,<a href='./?m=info&type=cp&id=031035114' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,114,<a href='./?m=info&type=chara&id=114' target='_blank'>小兔姬</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
1152,1,1,<a href='./?m=info&type=cp&id=005006007' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100%,0.02%
1153,1,0,<a href='./?m=info&type=cp&id=151191200' target='_blank'>点击查看详情</a>,1,151,<a href='./?m=info&type=chara&id=151' target='_blank'>天照大御神</a>,191,<a href='./?m=info&type=chara&id=191' target='_blank'>STG作品中没有名称的角色</a>,200,<a href='./?m=info&type=chara&id=200' target='_blank'>酒吧客人</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
1154,1,1,<a href='./?m=info&type=cp&id=010011037' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,100%,0.02%
1155,1,0,<a href='./?m=info&type=cp&id=001003011' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
1156,1,1,<a href='./?m=info&type=cp&id=002034056' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100%,0.02%
1157,1,0,<a href='./?m=info&type=cp&id=159178193' target='_blank'>点击查看详情</a>,1,159,<a href='./?m=info&type=chara&id=159' target='_blank'>求闻史纪中的受访人群</a>,178,<a href='./?m=info&type=chara&id=178' target='_blank'>占卜师（易者）</a>,193,<a href='./?m=info&type=chara&id=193' target='_blank'>长相酷似周杰伦的参拜客</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1158,1,0,<a href='./?m=info&type=cp&id=087137145' target='_blank'>点击查看详情</a>,1,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
1159,1,0,<a href='./?m=info&type=cp&id=033034037' target='_blank'>点击查看详情</a>,1,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
1160,1,1,<a href='./?m=info&type=cp&id=064064000' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100%,0.02%
1161,1,0,<a href='./?m=info&type=cp&id=111188000' target='_blank'>点击查看详情</a>,1,111,<a href='./?m=info&type=chara&id=111' target='_blank'>Flower～战车</a>,188,<a href='./?m=info&type=chara&id=188' target='_blank'>野铁炮</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1162,1,1,<a href='./?m=info&type=cp&id=001020045' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100%,0.02%
1163,1,1,<a href='./?m=info&type=cp&id=021023035' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,100%,0.02%
1164,1,0,<a href='./?m=info&type=cp&id=009055000' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
1165,1,1,<a href='./?m=info&type=cp&id=011015057' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,100%,0.02%
1166,1,0,<a href='./?m=info&type=cp&id=008010035' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
1167,1,0,<a href='./?m=info&type=cp&id=009014054' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
