id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector3,vector0,ratio,vratio
826,3,3,<a href='./?m=info&type=cp&id=039039000' target='_blank'>点击查看详情</a>,1,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·夜摩仙那度</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·夜摩仙那度</a>,0,-,3,0,100%,0%,0.03%,0%,0%,0%,-,100%,100,0.04%
827,1,1,<a href='./?m=info&type=cp&id=137179000' target='_blank'>点击查看详情</a>,1,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,179,<a href='./?m=info&type=chara&id=179' target='_blank'>毛玉</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,-,0%,100,0.01%
828,2,1,<a href='./?m=info&type=cp&id=003010011' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,2,0,100%,0%,0.02%,0%,0%,0%,50%,50%,50,0.02%
829,1,0,<a href='./?m=info&type=cp&id=002036000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,36,<a href='./?m=info&type=chara&id=36' target='_blank'>梅蒂欣·梅兰可莉</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
830,1,0,<a href='./?m=info&type=cp&id=001009035' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.01%
831,1,0,<a href='./?m=info&type=cp&id=011102000' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
832,1,0,<a href='./?m=info&type=cp&id=004137000' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
833,1,0,<a href='./?m=info&type=cp&id=065181000' target='_blank'>点击查看详情</a>,1,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,181,<a href='./?m=info&type=chara&id=181' target='_blank'>UFO</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,-,0%,,0.01%
834,2,0,<a href='./?m=info&type=cp&id=004005007' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,2,0,100%,0%,0.02%,0%,0%,50%,0%,50%,,0.02%
835,4,0,<a href='./?m=info&type=cp&id=001002008' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,4,0,100%,0%,0.04%,0%,25%,25%,25%,25%,,0.05%
836,1,0,<a href='./?m=info&type=cp&id=006009037' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
837,1,0,<a href='./?m=info&type=cp&id=046046000' target='_blank'>点击查看详情</a>,1,46,<a href='./?m=info&type=chara&id=46' target='_blank'>八坂神奈子</a>,46,<a href='./?m=info&type=chara&id=46' target='_blank'>八坂神奈子</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
838,3,2,<a href='./?m=info&type=cp&id=051052000' target='_blank'>点击查看详情</a>,1,51,<a href='./?m=info&type=chara&id=51' target='_blank'>黑谷山女</a>,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,0,-,1,2,33.33%,66.67%,0.01%,0.12%,0%,33.33%,-,66.67%,66.67,0.04%
839,1,0,<a href='./?m=info&type=cp&id=001002185' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,185,<a href='./?m=info&type=chara&id=185' target='_blank'>阴阳玉</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.01%
840,1,0,<a href='./?m=info&type=cp&id=001225000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,225,<a href='./?m=info&type=chara&id=225' target='_blank'>埴安神袿姬</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
841,1,0,<a href='./?m=info&type=cp&id=055057000' target='_blank'>点击查看详情</a>,1,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,-,0%,,0.01%
842,1,0,<a href='./?m=info&type=cp&id=055058000' target='_blank'>点击查看详情</a>,1,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,58,<a href='./?m=info&type=chara&id=58' target='_blank'>娜兹玲</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,-,0%,,0.01%
843,2,1,<a href='./?m=info&type=cp&id=043051000' target='_blank'>点击查看详情</a>,1,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,51,<a href='./?m=info&type=chara&id=51' target='_blank'>黑谷山女</a>,0,-,1,1,50%,50%,0.01%,0.06%,0%,50%,-,50%,50,0.02%
844,1,0,<a href='./?m=info&type=cp&id=062079000' target='_blank'>点击查看详情</a>,1,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,79,<a href='./?m=info&type=chara&id=79' target='_blank'>若鹭姬</a>,0,-,0,0,0%,0%,,,100%,0%,-,0%,,0.01%
845,2,1,<a href='./?m=info&type=cp&id=001020021' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,1,1,50%,50%,0.01%,0.06%,0%,0%,0%,100%,50,0.02%
846,6,1,<a href='./?m=info&type=cp&id=027204000' target='_blank'>点击查看详情</a>,1,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,204,<a href='./?m=info&type=chara&id=204' target='_blank'>爱塔妮缇拉尔瓦</a>,0,-,6,0,100%,0%,0.06%,0%,33.33%,0%,-,66.67%,16.67,0.07%
847,1,1,<a href='./?m=info&type=cp&id=042053000' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,53,<a href='./?m=info&type=chara&id=53' target='_blank'>星熊勇仪</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,-,0%,100,0.01%
848,1,0,<a href='./?m=info&type=cp&id=048072000' target='_blank'>点击查看详情</a>,1,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,-,0%,,0.01%
849,1,0,<a href='./?m=info&type=cp&id=004005006' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.01%
850,1,1,<a href='./?m=info&type=cp&id=064084000' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,100,0.01%
851,1,0,<a href='./?m=info&type=cp&id=043134000' target='_blank'>点击查看详情</a>,1,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
852,1,1,<a href='./?m=info&type=cp&id=135135000' target='_blank'>点击查看详情</a>,1,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,100,0.01%
853,1,0,<a href='./?m=info&type=cp&id=009020045' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
854,5,0,<a href='./?m=info&type=cp&id=031094095' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,94,<a href='./?m=info&type=chara&id=94' target='_blank'>清兰</a>,95,<a href='./?m=info&type=chara&id=95' target='_blank'>铃瑚</a>,4,1,80%,20%,0.04%,0.06%,20%,0%,20%,60%,,0.06%
855,1,0,<a href='./?m=info&type=cp&id=002006011' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
856,1,0,<a href='./?m=info&type=cp&id=001179000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,179,<a href='./?m=info&type=chara&id=179' target='_blank'>毛玉</a>,0,-,0,0,0%,0%,,,0%,100%,-,0%,,0.01%
857,1,0,<a href='./?m=info&type=cp&id=014021045' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.01%
858,1,0,<a href='./?m=info&type=cp&id=001005008' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
859,1,0,<a href='./?m=info&type=cp&id=003005027' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
860,1,0,<a href='./?m=info&type=cp&id=005039000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·夜摩仙那度</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
861,5,0,<a href='./?m=info&type=cp&id=026076228' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,228,<a href='./?m=info&type=chara&id=228' target='_blank'>奥野田美宵</a>,5,0,100%,0%,0.05%,0%,20%,0%,0%,80%,,0.06%
862,1,0,<a href='./?m=info&type=cp&id=042191000' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,191,<a href='./?m=info&type=chara&id=191' target='_blank'>STG作品中没有名称的角色</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
863,1,0,<a href='./?m=info&type=cp&id=036037049' target='_blank'>点击查看详情</a>,1,36,<a href='./?m=info&type=chara&id=36' target='_blank'>梅蒂欣·梅兰可莉</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
864,3,2,<a href='./?m=info&type=cp&id=058059000' target='_blank'>点击查看详情</a>,1,58,<a href='./?m=info&type=chara&id=58' target='_blank'>娜兹玲</a>,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,0,-,3,0,100%,0%,0.03%,0%,0%,0%,-,100%,66.67,0.04%
865,1,0,<a href='./?m=info&type=cp&id=001034217' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
866,1,0,<a href='./?m=info&type=cp&id=011059000' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,0,-,0,0,0%,0%,,,0%,0%,-,100%,,0.01%
867,1,1,<a href='./?m=info&type=cp&id=001076000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,0,-,0,0,0%,0%,,,0%,0%,-,100%,100,0.01%
868,1,1,<a href='./?m=info&type=cp&id=014070000' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,100,0.01%
869,1,1,<a href='./?m=info&type=cp&id=027028204' target='_blank'>点击查看详情</a>,1,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,204,<a href='./?m=info&type=chara&id=204' target='_blank'>爱塔妮缇拉尔瓦</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,100,0.01%
870,1,0,<a href='./?m=info&type=cp&id=027054057' target='_blank'>点击查看详情</a>,1,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.01%
871,1,0,<a href='./?m=info&type=cp&id=003016027' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.01%
872,1,0,<a href='./?m=info&type=cp&id=084084000' target='_blank'>点击查看详情</a>,1,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
873,1,0,<a href='./?m=info&type=cp&id=001003012' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
874,1,0,<a href='./?m=info&type=cp&id=001015026' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
875,1,0,<a href='./?m=info&type=cp&id=013021000' target='_blank'>点击查看详情</a>,1,13,<a href='./?m=info&type=chara&id=13' target='_blank'>蕾蒂·霍瓦特洛克</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,-,0%,,0.01%
876,2,0,<a href='./?m=info&type=cp&id=035043000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,0,-,2,0,100%,0%,0.02%,0%,50%,0%,-,50%,,0.02%
877,1,1,<a href='./?m=info&type=cp&id=107127000' target='_blank'>点击查看详情</a>,1,107,<a href='./?m=info&type=chara&id=107' target='_blank'>萨丽爱尔</a>,127,<a href='./?m=info&type=chara&id=127' target='_blank'>幻月</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,-,0%,100,0.01%
878,1,0,<a href='./?m=info&type=cp&id=127128000' target='_blank'>点击查看详情</a>,1,127,<a href='./?m=info&type=chara&id=127' target='_blank'>幻月</a>,128,<a href='./?m=info&type=chara&id=128' target='_blank'>萨拉</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,-,0%,,0.01%
879,1,0,<a href='./?m=info&type=cp&id=011037000' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,0,-,0,0,0%,0%,,,0%,100%,-,0%,,0.01%
880,1,0,<a href='./?m=info&type=cp&id=001076146' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,146,<a href='./?m=info&type=chara&id=146' target='_blank'>本居小铃</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
881,1,0,<a href='./?m=info&type=cp&id=015049000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
882,2,0,<a href='./?m=info&type=cp&id=009132000' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,132,<a href='./?m=info&type=chara&id=132' target='_blank'>梦子</a>,0,-,2,0,100%,0%,0.02%,0%,0%,50%,-,50%,,0.02%
883,1,0,<a href='./?m=info&type=cp&id=011052057' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,0,0%,0%,,,0%,100%,0%,0%,,0.01%
884,2,0,<a href='./?m=info&type=cp&id=001023210' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,2,0,100%,0%,0.02%,0%,0%,50%,0%,50%,,0.02%
885,1,0,<a href='./?m=info&type=cp&id=010075226' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,226,<a href='./?m=info&type=chara&id=226' target='_blank'>骊驹早鬼</a>,0,0,0%,0%,,,0%,100%,0%,0%,,0.01%
886,1,0,<a href='./?m=info&type=cp&id=042097217' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,,0.01%
887,1,0,<a href='./?m=info&type=cp&id=081081000' target='_blank'>点击查看详情</a>,1,81,<a href='./?m=info&type=chara&id=81' target='_blank'>今泉影狼</a>,81,<a href='./?m=info&type=chara&id=81' target='_blank'>今泉影狼</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
888,1,1,<a href='./?m=info&type=cp&id=004005205' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,205,<a href='./?m=info&type=chara&id=205' target='_blank'>坂田合欢乃</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,100,0.01%
889,1,0,<a href='./?m=info&type=cp&id=122201000' target='_blank'>点击查看详情</a>,1,122,<a href='./?m=info&type=chara&id=122' target='_blank'>苏格拉底</a>,201,<a href='./?m=info&type=chara&id=201' target='_blank'>嫦娥</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
890,1,0,<a href='./?m=info&type=cp&id=035077000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,0,-,0,0,0%,0%,,,100%,0%,-,0%,,0.01%
891,2,0,<a href='./?m=info&type=cp&id=001042000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,0,-,2,0,100%,0%,0.02%,0%,0%,0%,-,100%,,0.02%
