original_page,original_name_jp,original_name_cn,jp_vote_round,jp_vote_period_label,vote_window_status,vote_start_date,vote_end_date,release_window_start_date,release_window_end_date,release_window_start_inclusive,release_window_end_inclusive,arrangement_count,arrangement_cumulative_count,undated_arrangement_count,source_page_url,source_frontend_url,vote_calendar_source_url,observed_at_utc
Highly Responsive to Prayers,Highly Responsive to Prayers,Highly Responsive to Prayers,18,第18届,end_to_end,2022-09-17,2022-09-24,2021-10-03,2022-09-24,False,True,1,23,0,https://thwiki.cc/Highly_Responsive_to_Prayers,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十八回,2026-09-04T07:18:56+00:00
Highly Responsive to Prayers,Highly Responsive to Prayers,Highly Responsive to Prayers,19,第19届,end_to_end,2023-09-17,2023-09-30,2022-09-24,2023-09-30,False,True,0,23,0,https://thwiki.cc/Highly_Responsive_to_Prayers,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十九回,2026-09-04T07:18:56+00:00
Highly Responsive to Prayers,Highly Responsive to Prayers,Highly Responsive to Prayers,20,第20届,end_to_end,2024-08-10,2024-08-23,2023-09-30,2024-08-23,False,True,1,24,0,https://thwiki.cc/Highly_Responsive_to_Prayers,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十回,2026-09-04T07:18:56+00:00
Highly Responsive to Prayers,Highly Responsive to Prayers,Highly Responsive to Prayers,21,第21届,end_to_end,2025-08-16,2025-08-29,2024-08-23,2025-08-29,False,True,2,26,0,https://thwiki.cc/Highly_Responsive_to_Prayers,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十一回,2026-09-04T07:18:56+00:00
Highly Responsive to Prayers,Highly Responsive to Prayers,Highly Responsive to Prayers,22,第22届,end_to_end,2026-08-22,2026-08-28,2025-08-29,2026-08-28,False,True,2,28,0,https://thwiki.cc/Highly_Responsive_to_Prayers,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十二回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,4,第4届,end_to_end,2005-12-18,2005-12-24,2004-10-23,2005-12-24,False,True,0,0,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第四回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,5,第5届,end_to_end,2008-02-10,2008-02-16,2005-12-24,2008-02-16,False,True,0,0,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第五回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,6,第6届,end_to_end,2009-01-18,2009-01-24,2008-02-16,2009-01-24,False,True,0,0,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第六回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,7,第7届,end_to_end,2010-02-07,2010-02-13,2009-01-24,2010-02-13,False,True,0,0,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第七回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,8,第8届,end_to_end,2011-02-13,2011-02-19,2010-02-13,2011-02-19,False,True,0,0,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第八回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,9,第9届,end_to_end,2012-02-19,2012-02-25,2011-02-19,2012-02-25,False,True,0,0,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第九回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,10,第10届,end_to_end,2014-02-23,2014-03-01,2012-02-25,2014-03-01,False,True,0,0,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,11,第11届,end_to_end,2015-05-24,2015-05-31,2014-03-01,2015-05-31,False,True,3,3,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十一回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,12,第12届,end_to_end,2016-01-10,2016-01-16,2015-05-31,2016-01-16,False,True,1,4,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十二回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,13,第13届,end_to_end,2017-01-15,2017-01-21,2016-01-16,2017-01-21,False,True,1,5,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十三回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,14,第14届,end_to_end,2018-01-14,2018-01-20,2017-01-21,2018-01-20,False,True,0,5,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十四回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,15,第15届,end_to_end,2019-01-27,2019-02-02,2018-01-20,2019-02-02,False,True,3,8,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十五回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,16,第16届,end_to_end,2020-06-07,2020-06-13,2019-02-02,2020-06-13,False,True,2,10,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十六回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,17,第17届,end_to_end,2021-09-26,2021-10-03,2020-06-13,2021-10-03,False,True,0,10,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十七回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,18,第18届,end_to_end,2022-09-17,2022-09-24,2021-10-03,2022-09-24,False,True,1,11,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十八回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,19,第19届,end_to_end,2023-09-17,2023-09-30,2022-09-24,2023-09-30,False,True,1,12,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十九回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,20,第20届,end_to_end,2024-08-10,2024-08-23,2023-09-30,2024-08-23,False,True,1,13,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,21,第21届,end_to_end,2025-08-16,2025-08-29,2024-08-23,2025-08-29,False,True,0,13,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十一回,2026-09-04T07:18:56+00:00
Incomplete Plot,Incomplete Plot,Incomplete Plot,22,第22届,end_to_end,2026-08-22,2026-08-28,2025-08-29,2026-08-28,False,True,0,13,0,https://thwiki.cc/Incomplete_Plot,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十二回,2026-09-04T07:18:56+00:00
Init,Init,Init,4,第4届,end_to_end,2005-12-18,2005-12-24,2004-10-23,2005-12-24,False,True,0,0,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第四回,2026-09-04T07:18:56+00:00
Init,Init,Init,5,第5届,end_to_end,2008-02-10,2008-02-16,2005-12-24,2008-02-16,False,True,0,0,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第五回,2026-09-04T07:18:56+00:00
Init,Init,Init,6,第6届,end_to_end,2009-01-18,2009-01-24,2008-02-16,2009-01-24,False,True,0,0,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第六回,2026-09-04T07:18:56+00:00
Init,Init,Init,7,第7届,end_to_end,2010-02-07,2010-02-13,2009-01-24,2010-02-13,False,True,1,1,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第七回,2026-09-04T07:18:56+00:00
Init,Init,Init,8,第8届,end_to_end,2011-02-13,2011-02-19,2010-02-13,2011-02-19,False,True,0,1,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第八回,2026-09-04T07:18:56+00:00
Init,Init,Init,9,第9届,end_to_end,2012-02-19,2012-02-25,2011-02-19,2012-02-25,False,True,0,1,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第九回,2026-09-04T07:18:56+00:00
Init,Init,Init,10,第10届,end_to_end,2014-02-23,2014-03-01,2012-02-25,2014-03-01,False,True,2,3,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十回,2026-09-04T07:18:56+00:00
Init,Init,Init,11,第11届,end_to_end,2015-05-24,2015-05-31,2014-03-01,2015-05-31,False,True,0,3,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十一回,2026-09-04T07:18:56+00:00
Init,Init,Init,12,第12届,end_to_end,2016-01-10,2016-01-16,2015-05-31,2016-01-16,False,True,1,4,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十二回,2026-09-04T07:18:56+00:00
Init,Init,Init,13,第13届,end_to_end,2017-01-15,2017-01-21,2016-01-16,2017-01-21,False,True,1,5,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十三回,2026-09-04T07:18:56+00:00
Init,Init,Init,14,第14届,end_to_end,2018-01-14,2018-01-20,2017-01-21,2018-01-20,False,True,0,5,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十四回,2026-09-04T07:18:56+00:00
Init,Init,Init,15,第15届,end_to_end,2019-01-27,2019-02-02,2018-01-20,2019-02-02,False,True,0,5,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十五回,2026-09-04T07:18:56+00:00
Init,Init,Init,16,第16届,end_to_end,2020-06-07,2020-06-13,2019-02-02,2020-06-13,False,True,0,5,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十六回,2026-09-04T07:18:56+00:00
Init,Init,Init,17,第17届,end_to_end,2021-09-26,2021-10-03,2020-06-13,2021-10-03,False,True,0,5,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十七回,2026-09-04T07:18:56+00:00
Init,Init,Init,18,第18届,end_to_end,2022-09-17,2022-09-24,2021-10-03,2022-09-24,False,True,0,5,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十八回,2026-09-04T07:18:56+00:00
Init,Init,Init,19,第19届,end_to_end,2023-09-17,2023-09-30,2022-09-24,2023-09-30,False,True,0,5,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十九回,2026-09-04T07:18:56+00:00
Init,Init,Init,20,第20届,end_to_end,2024-08-10,2024-08-23,2023-09-30,2024-08-23,False,True,0,5,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十回,2026-09-04T07:18:56+00:00
Init,Init,Init,21,第21届,end_to_end,2025-08-16,2025-08-29,2024-08-23,2025-08-29,False,True,0,5,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十一回,2026-09-04T07:18:56+00:00
Init,Init,Init,22,第22届,end_to_end,2026-08-22,2026-08-28,2025-08-29,2026-08-28,False,True,0,5,0,https://thwiki.cc/Init,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十二回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,4,第4届,end_to_end,2005-12-18,2005-12-24,2004-10-23,2005-12-24,False,True,0,0,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第四回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,5,第5届,end_to_end,2008-02-10,2008-02-16,2005-12-24,2008-02-16,False,True,0,0,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第五回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,6,第6届,end_to_end,2009-01-18,2009-01-24,2008-02-16,2009-01-24,False,True,0,0,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第六回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,7,第7届,end_to_end,2010-02-07,2010-02-13,2009-01-24,2010-02-13,False,True,0,0,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第七回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,8,第8届,end_to_end,2011-02-13,2011-02-19,2010-02-13,2011-02-19,False,True,0,0,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第八回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,9,第9届,end_to_end,2012-02-19,2012-02-25,2011-02-19,2012-02-25,False,True,0,0,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第九回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,10,第10届,end_to_end,2014-02-23,2014-03-01,2012-02-25,2014-03-01,False,True,0,0,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,11,第11届,end_to_end,2015-05-24,2015-05-31,2014-03-01,2015-05-31,False,True,0,0,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十一回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,12,第12届,end_to_end,2016-01-10,2016-01-16,2015-05-31,2016-01-16,False,True,0,0,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十二回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,13,第13届,end_to_end,2017-01-15,2017-01-21,2016-01-16,2017-01-21,False,True,0,0,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十三回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,14,第14届,end_to_end,2018-01-14,2018-01-20,2017-01-21,2018-01-20,False,True,14,14,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十四回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,15,第15届,end_to_end,2019-01-27,2019-02-02,2018-01-20,2019-02-02,False,True,20,34,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十五回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,16,第16届,end_to_end,2020-06-07,2020-06-13,2019-02-02,2020-06-13,False,True,9,43,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十六回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,17,第17届,end_to_end,2021-09-26,2021-10-03,2020-06-13,2021-10-03,False,True,4,47,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十七回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,18,第18届,end_to_end,2022-09-17,2022-09-24,2021-10-03,2022-09-24,False,True,5,52,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十八回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,19,第19届,end_to_end,2023-09-17,2023-09-30,2022-09-24,2023-09-30,False,True,3,55,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十九回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,20,第20届,end_to_end,2024-08-10,2024-08-23,2023-09-30,2024-08-23,False,True,4,59,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,21,第21届,end_to_end,2025-08-16,2025-08-29,2024-08-23,2025-08-29,False,True,8,67,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十一回,2026-09-04T07:18:56+00:00
Into Backdoor,イントゥ・バックドア,Into Backdoor,22,第22届,end_to_end,2026-08-22,2026-08-28,2025-08-29,2026-08-28,False,True,4,71,0,https://thwiki.cc/Into_Backdoor,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十二回,2026-09-04T07:18:56+00:00
Inventive City,Inventive City,Inventive City,4,第4届,end_to_end,2005-12-18,2005-12-24,2004-10-23,2005-12-24,False,True,0,0,0,https://thwiki.cc/Inventive_City,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第四回,2026-09-04T07:18:56+00:00
Inventive City,Inventive City,Inventive City,5,第5届,end_to_end,2008-02-10,2008-02-16,2005-12-24,2008-02-16,False,True,0,0,0,https://thwiki.cc/Inventive_City,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第五回,2026-09-04T07:18:56+00:00
Inventive City,Inventive City,Inventive City,6,第6届,end_to_end,2009-01-18,2009-01-24,2008-02-16,2009-01-24,False,True,0,0,0,https://thwiki.cc/Inventive_City,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第六回,2026-09-04T07:18:56+00:00
Inventive City,Inventive City,Inventive City,7,第7届,end_to_end,2010-02-07,2010-02-13,2009-01-24,2010-02-13,False,True,0,0,0,https://thwiki.cc/Inventive_City,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第七回,2026-09-04T07:18:56+00:00
Inventive City,Inventive City,Inventive City,8,第8届,end_to_end,2011-02-13,2011-02-19,2010-02-13,2011-02-19,False,True,1,1,0,https://thwiki.cc/Inventive_City,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第八回,2026-09-04T07:18:56+00:00
Inventive City,Inventive City,Inventive City,9,第9届,end_to_end,2012-02-19,2012-02-25,2011-02-19,2012-02-25,False,True,0,1,0,https://thwiki.cc/Inventive_City,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第九回,2026-09-04T07:18:56+00:00
Inventive City,Inventive City,Inventive City,10,第10届,end_to_end,2014-02-23,2014-03-01,2012-02-25,2014-03-01,False,True,0,1,0,https://thwiki.cc/Inventive_City,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十回,2026-09-04T07:18:56+00:00
Inventive City,Inventive City,Inventive City,11,第11届,end_to_end,2015-05-24,2015-05-31,2014-03-01,2015-05-31,False,True,0,1,0,https://thwiki.cc/Inventive_City,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十一回,2026-09-04T07:18:56+00:00
Inventive City,Inventive City,Inventive City,12,第12届,end_to_end,2016-01-10,2016-01-16,2015-05-31,2016-01-16,False,True,1,2,0,https://thwiki.cc/Inventive_City,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十二回,2026-09-04T07:18:56+00:00
Inventive City,Inventive City,Inventive City,13,第13届,end_to_end,2017-01-15,2017-01-21,2016-01-16,2017-01-21,False,True,1,3,0,https://thwiki.cc/Inventive_City,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十三回,2026-09-04T07:18:56+00:00
Inventive City,Inventive City,Inventive City,14,第14届,end_to_end,2018-01-14,2018-01-20,2017-01-21,2018-01-20,False,True,0,3,0,https://thwiki.cc/Inventive_City,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十四回,2026-09-04T07:18:56+00:00
Inventive City,Inventive City,Inventive City,15,第15届,end_to_end,2019-01-27,2019-02-02,2018-01-20,2019-02-02,False,True,0,3,0,https://thwiki.cc/Inventive_City,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十五回,2026-09-04T07:18:56+00:00
Inventive City,Inventive City,Inventive City,16,第16届,end_to_end,2020-06-07,2020-06-13,2019-02-02,2020-06-13,False,True,0,3,0,https://thwiki.cc/Inventive_City,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十六回,2026-09-04T07:18:56+00:00
