id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector0,vector3,ratio,vratio
76,110,36,<a href='./?m=info&type=cp&id=029033034' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,88,22,80%,20%,1.54%,1.78%,2.73%,12.73%,53.64%,30.91%,32.73,2.06%
77,4,0,<a href='./?m=info&type=cp&id=049216217' target='_blank'>点击查看详情</a>,1,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,216,<a href='./?m=info&type=chara&id=216' target='_blank'>依神女苑</a>,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,4,0,100%,0%,0.07%,0%,25%,0%,50%,25%,,0.07%
78,363,61,<a href='./?m=info&type=cp&id=002008015' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,330,33,90.91%,9.09%,5.78%,2.68%,46.01%,0.83%,49.31%,3.86%,16.8,6.8%
79,66,9,<a href='./?m=info&type=cp&id=030031000' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,0,-,60,6,90.91%,9.09%,1.05%,0.49%,50%,3.03%,46.97%,-,13.64,1.24%
80,1,0,<a href='./?m=info&type=cp&id=064072000' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
81,69,18,<a href='./?m=info&type=cp&id=007008000' target='_blank'>点击查看详情</a>,1,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,0,-,61,8,88.41%,11.59%,1.07%,0.65%,15.94%,24.64%,59.42%,-,26.09,1.29%
82,1,1,<a href='./?m=info&type=cp&id=010057077' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,100,0.02%
83,81,12,<a href='./?m=info&type=cp&id=002008000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,0,-,65,16,80.25%,19.75%,1.14%,1.3%,55.56%,9.88%,34.57%,-,14.81,1.52%
84,2,2,<a href='./?m=info&type=cp&id=009020021' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,1,1,50%,50%,0.02%,0.08%,50%,0%,50%,0%,100,0.04%
85,6,2,<a href='./?m=info&type=cp&id=087135000' target='_blank'>点击查看详情</a>,1,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,0,-,5,1,83.33%,16.67%,0.09%,0.08%,0%,33.33%,66.67%,-,33.33,0.11%
86,30,3,<a href='./?m=info&type=cp&id=001145000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,0,-,28,2,93.33%,6.67%,0.49%,0.16%,6.67%,30%,63.33%,-,10,0.56%
87,4,0,<a href='./?m=info&type=cp&id=005034000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,0,-,4,0,100%,0%,0.07%,0%,0%,0%,100%,-,,0.07%
88,1,0,<a href='./?m=info&type=cp&id=074145000' target='_blank'>点击查看详情</a>,1,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
89,3,1,<a href='./?m=info&type=cp&id=038039054' target='_blank'>点击查看详情</a>,1,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,3,0,100%,0%,0.05%,0%,0%,0%,66.67%,33.33%,33.33,0.06%
90,2,0,<a href='./?m=info&type=cp&id=099100201' target='_blank'>点击查看详情</a>,1,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,100,<a href='./?m=info&type=chara&id=100' target='_blank'>赫卡提亚·拉碧斯拉祖利</a>,201,<a href='./?m=info&type=chara&id=201' target='_blank'>嫦娥</a>,2,0,100%,0%,0.04%,0%,0%,0%,100%,0%,,0.04%
91,39,11,<a href='./?m=info&type=cp&id=035045047' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,35,4,89.74%,10.26%,0.61%,0.32%,7.69%,0%,48.72%,43.59%,28.21,0.73%
92,1,0,<a href='./?m=info&type=cp&id=047056000' target='_blank'>点击查看详情</a>,1,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
93,105,20,<a href='./?m=info&type=cp&id=139140141' target='_blank'>点击查看详情</a>,1,139,<a href='./?m=info&type=chara&id=139' target='_blank'>桑尼米尔克</a>,140,<a href='./?m=info&type=chara&id=140' target='_blank'>露娜切尔德</a>,141,<a href='./?m=info&type=chara&id=141' target='_blank'>斯塔萨菲雅</a>,100,5,95.24%,4.76%,1.75%,0.41%,9.52%,0.95%,86.67%,2.86%,19.05,1.97%
94,41,13,<a href='./?m=info&type=cp&id=074075000' target='_blank'>点击查看详情</a>,1,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,17,24,41.46%,58.54%,0.3%,1.95%,4.88%,46.34%,48.78%,-,31.71,0.77%
95,145,31,<a href='./?m=info&type=cp&id=032033000' target='_blank'>点击查看详情</a>,1,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,0,-,82,63,56.55%,43.45%,1.44%,5.11%,20%,17.24%,62.76%,-,21.38,2.72%
96,46,11,<a href='./?m=info&type=cp&id=001002045' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,40,6,86.96%,13.04%,0.7%,0.49%,23.91%,8.7%,58.7%,8.7%,23.91,0.86%
97,32,7,<a href='./?m=info&type=cp&id=073074000' target='_blank'>点击查看详情</a>,1,73,<a href='./?m=info&type=chara&id=73' target='_blank'>苏我屠自古</a>,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,0,-,16,16,50%,50%,0.28%,1.3%,12.5%,34.38%,53.13%,-,21.88,0.6%
98,38,8,<a href='./?m=info&type=cp&id=064075077' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,77,<a href='./?m=info&type=chara&id=77' target='_blank'>秦心</a>,33,5,86.84%,13.16%,0.58%,0.41%,5.26%,2.63%,86.84%,5.26%,21.05,0.71%
99,25,4,<a href='./?m=info&type=cp&id=082083000' target='_blank'>点击查看详情</a>,1,82,<a href='./?m=info&type=chara&id=82' target='_blank'>九十九弁弁</a>,83,<a href='./?m=info&type=chara&id=83' target='_blank'>九十九八桥</a>,0,-,22,3,88%,12%,0.39%,0.24%,4%,0%,96%,-,16,0.47%
100,1,0,<a href='./?m=info&type=cp&id=051055000' target='_blank'>点击查看详情</a>,1,51,<a href='./?m=info&type=chara&id=51' target='_blank'>黑谷山女</a>,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
101,15,2,<a href='./?m=info&type=cp&id=072145000' target='_blank'>点击查看详情</a>,1,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,0,-,14,1,93.33%,6.67%,0.25%,0.08%,53.33%,0%,46.67%,-,13.33,0.28%
102,11,4,<a href='./?m=info&type=cp&id=001002008' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,11,0,100%,0%,0.19%,0%,18.18%,54.55%,27.27%,0%,36.36,0.21%
103,2,0,<a href='./?m=info&type=cp&id=003005027' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,2,0,100%,0%,0.04%,0%,0%,0%,100%,0%,,0.04%
104,4,1,<a href='./?m=info&type=cp&id=026145000' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,0,-,4,0,100%,0%,0.07%,0%,25%,0%,75%,-,25,0.07%
105,57,13,<a href='./?m=info&type=cp&id=031099000' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,0,-,50,7,87.72%,12.28%,0.88%,0.57%,5.26%,56.14%,38.6%,-,22.81,1.07%
106,48,13,<a href='./?m=info&type=cp&id=001002009' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,41,7,85.42%,14.58%,0.72%,0.57%,16.67%,8.33%,70.83%,4.17%,27.08,0.9%
107,2,0,<a href='./?m=info&type=cp&id=003005028' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,2,0,100%,0%,0.04%,0%,0%,0%,100%,0%,,0.04%
108,3,1,<a href='./?m=info&type=cp&id=039136000' target='_blank'>点击查看详情</a>,1,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,0,-,0,0,0%,0%,,,33.33%,0%,66.67%,-,33.33,0.06%
109,14,3,<a href='./?m=info&type=cp&id=029137000' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,11,3,78.57%,21.43%,0.19%,0.24%,21.43%,21.43%,57.14%,-,21.43,0.26%
110,1,0,<a href='./?m=info&type=cp&id=104107000' target='_blank'>点击查看详情</a>,1,104,<a href='./?m=info&type=chara&id=104' target='_blank'>矜羯罗</a>,107,<a href='./?m=info&type=chara&id=107' target='_blank'>萨丽爱尔</a>,0,-,0,0,0%,0%,,,100%,0%,0%,-,,0.02%
111,16,3,<a href='./?m=info&type=cp&id=001110000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,110,<a href='./?m=info&type=chara&id=110' target='_blank'>明罗</a>,0,-,8,8,50%,50%,0.14%,0.65%,56.25%,6.25%,37.5%,-,18.75,0.3%
112,6,3,<a href='./?m=info&type=cp&id=054055057' target='_blank'>点击查看详情</a>,1,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,5,1,83.33%,16.67%,0.09%,0.08%,33.33%,0%,33.33%,33.33%,50,0.11%
113,53,8,<a href='./?m=info&type=cp&id=003004005' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,49,4,92.45%,7.55%,0.86%,0.32%,3.77%,11.32%,66.04%,18.87%,15.09,0.99%
114,1,1,<a href='./?m=info&type=cp&id=026045057' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100,0.02%
115,1,0,<a href='./?m=info&type=cp&id=038136000' target='_blank'>点击查看详情</a>,1,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
116,43,6,<a href='./?m=info&type=cp&id=071072000' target='_blank'>点击查看详情</a>,1,71,<a href='./?m=info&type=chara&id=71' target='_blank'>宫古芳香</a>,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,0,-,21,22,48.84%,51.16%,0.37%,1.78%,4.65%,58.14%,37.21%,-,13.95,0.81%
117,22,3,<a href='./?m=info&type=cp&id=126127000' target='_blank'>点击查看详情</a>,1,126,<a href='./?m=info&type=chara&id=126' target='_blank'>梦月</a>,127,<a href='./?m=info&type=chara&id=127' target='_blank'>幻月</a>,0,-,18,4,81.82%,18.18%,0.32%,0.32%,4.55%,40.91%,54.55%,-,13.64,0.41%
118,2,0,<a href='./?m=info&type=cp&id=107127000' target='_blank'>点击查看详情</a>,1,107,<a href='./?m=info&type=chara&id=107' target='_blank'>萨丽爱尔</a>,127,<a href='./?m=info&type=chara&id=127' target='_blank'>幻月</a>,0,-,2,0,100%,0%,0.04%,0%,50%,50%,0%,-,,0.04%
119,1,0,<a href='./?m=info&type=cp&id=011127000' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,127,<a href='./?m=info&type=chara&id=127' target='_blank'>幻月</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
120,1,0,<a href='./?m=info&type=cp&id=057127000' target='_blank'>点击查看详情</a>,1,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,127,<a href='./?m=info&type=chara&id=127' target='_blank'>幻月</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
121,1,0,<a href='./?m=info&type=cp&id=127143000' target='_blank'>点击查看详情</a>,1,127,<a href='./?m=info&type=chara&id=127' target='_blank'>幻月</a>,143,<a href='./?m=info&type=chara&id=143' target='_blank'>绵月依姬</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,,0.02%
122,14,6,<a href='./?m=info&type=cp&id=059065000' target='_blank'>点击查看详情</a>,1,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,0,-,13,1,92.86%,7.14%,0.23%,0.08%,21.43%,35.71%,42.86%,-,42.86,0.26%
123,14,2,<a href='./?m=info&type=cp&id=015058000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,58,<a href='./?m=info&type=chara&id=58' target='_blank'>娜兹玲</a>,0,-,14,0,100%,0%,0.25%,0%,42.86%,0%,57.14%,-,14.29,0.26%
124,18,4,<a href='./?m=info&type=cp&id=061062000' target='_blank'>点击查看详情</a>,1,61,<a href='./?m=info&type=chara&id=61' target='_blank'>云居一轮</a>,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,0,-,6,12,33.33%,66.67%,0.11%,0.97%,16.67%,27.78%,55.56%,-,22.22,0.34%
125,9,2,<a href='./?m=info&type=cp&id=008010011' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,7,2,77.78%,22.22%,0.12%,0.16%,0%,33.33%,66.67%,0%,22.22,0.17%
126,112,23,<a href='./?m=info&type=cp&id=049217000' target='_blank'>点击查看详情</a>,1,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,0,-,98,14,87.5%,12.5%,1.72%,1.14%,36.61%,1.79%,61.61%,-,20.54,2.1%
127,67,15,<a href='./?m=info&type=cp&id=035044069' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,69,<a href='./?m=info&type=chara&id=69' target='_blank'>姬海棠果</a>,65,2,97.01%,2.99%,1.14%,0.16%,38.81%,0%,61.19%,0%,22.39,1.25%
128,65,17,<a href='./?m=info&type=cp&id=042043000' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,0,-,57,8,87.69%,12.31%,1%,0.65%,7.69%,15.38%,76.92%,-,26.15,1.22%
129,29,5,<a href='./?m=info&type=cp&id=071145000' target='_blank'>点击查看详情</a>,1,71,<a href='./?m=info&type=chara&id=71' target='_blank'>宫古芳香</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,0,-,19,10,65.52%,34.48%,0.33%,0.81%,3.45%,13.79%,82.76%,-,17.24,0.54%
130,96,18,<a href='./?m=info&type=cp&id=035069000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,69,<a href='./?m=info&type=chara&id=69' target='_blank'>姬海棠果</a>,0,-,78,18,81.25%,18.75%,1.37%,1.46%,46.88%,1.04%,52.08%,-,18.75,1.8%
131,21,5,<a href='./?m=info&type=cp&id=073075000' target='_blank'>点击查看详情</a>,1,73,<a href='./?m=info&type=chara&id=73' target='_blank'>苏我屠自古</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,10,11,47.62%,52.38%,0.18%,0.89%,4.76%,66.67%,28.57%,-,23.81,0.39%
132,80,14,<a href='./?m=info&type=cp&id=073074075' target='_blank'>点击查看详情</a>,1,73,<a href='./?m=info&type=chara&id=73' target='_blank'>苏我屠自古</a>,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,48,31,60%,38.75%,0.84%,2.51%,2.5%,3.75%,62.5%,31.25%,17.5,1.5%
133,8,1,<a href='./?m=info&type=cp&id=006010000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,0,-,8,0,100%,0%,0.14%,0%,25%,25%,50%,-,12.5,0.15%
134,62,10,<a href='./?m=info&type=cp&id=006011000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,0,-,47,15,75.81%,24.19%,0.82%,1.22%,16.13%,27.42%,56.45%,-,16.13,1.16%
135,2,1,<a href='./?m=info&type=cp&id=020020000' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,0,-,1,1,50%,50%,0.02%,0.08%,0%,0%,100%,-,50,0.04%
136,1,1,<a href='./?m=info&type=cp&id=054169193' target='_blank'>点击查看详情</a>,1,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,169,<a href='./?m=info&type=chara&id=169' target='_blank'>邪龙</a>,193,<a href='./?m=info&type=chara&id=193' target='_blank'>长相酷似周杰伦的参拜客</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,100,0.02%
137,22,2,<a href='./?m=info&type=cp&id=022023000' target='_blank'>点击查看详情</a>,1,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,0,-,15,7,68.18%,31.82%,0.26%,0.57%,18.18%,40.91%,40.91%,-,9.09,0.41%
138,33,8,<a href='./?m=info&type=cp&id=204210000' target='_blank'>点击查看详情</a>,1,204,<a href='./?m=info&type=chara&id=204' target='_blank'>爱塔妮缇拉尔瓦</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,0,-,17,16,51.52%,48.48%,0.3%,1.3%,18.18%,27.27%,54.55%,-,24.24,0.62%
139,32,2,<a href='./?m=info&type=cp&id=002102000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,0,-,22,10,68.75%,31.25%,0.39%,0.81%,3.13%,46.88%,50%,-,6.25,0.6%
