"sample_id","source_url","thread_title","related_round","total_reply_count","floor","sample_type","parent_floor","author","posted_date","location","character_cn_raw","raw_text","capture_scope","metric_note","observed_at"
"tieba_9996937304_f144_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","144","rank_heading","","博丽妖梦","2025-09-02","江西","铃仙二号","第一百三十八名：铃仙二号","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f146_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","146","rank_heading","","博丽妖梦","2025-09-02","江西","北白河千百合","第一百三十九名：北白河千百合","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f147_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","147","rank_heading","","博丽妖梦","2025-09-02","江西","易者","第一百四十名：易者","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f147_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","147","血荐的轩辕","2025-09-03","湖北","易者","牢易","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f147_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","147","G3开元","2025-09-12","重庆","易者","传奇生存大师:易者，牢易","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f147_reply3","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","147","无敌幻想大王卤蛋","2025-09-14","江苏","易者","肺雾牢易","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f148_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","148","rank_heading","","博丽妖梦","2025-09-02","江西","坂田合欢乃","第一百四十一名：坂田合欢乃","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f148_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","148","博丽妖梦","2025-09-02","江西","坂田合欢乃","突进十二","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f149_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","149","rank_heading","","博丽妖梦","2025-09-02","江西","萨丽艾尔","第一百四十二名：萨丽艾尔","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f150_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","150","rank_heading","","博丽妖梦","2025-09-02","江西","矢田寺成美","第一百四十三名：矢田寺成美","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f150_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","150","清正廉洁文","2025-09-02","湖北","矢田寺成美","这都跌成什么样了","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f151_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","151","rank_heading","","博丽妖梦","2025-09-02","江西","九十九八桥","第一百四十四名：九十九八桥","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f151_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","151","清正廉洁文","2025-09-02","湖北","九十九八桥","你们两姐妹隔的也太远了吧","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f151_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","151","李卜克内西在1918","2025-09-22","河南","九十九八桥","九十九姐妹死的透透的","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f152_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","152","rank_heading","","博丽妖梦","2025-09-02","江西","戎璎花","第一百四十五名：戎璎花","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f153_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","153","rank_heading","","博丽妖梦","2025-09-02","江西","山城高岭","第一百四十六名：山城高岭","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f153_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","153","博丽妖梦","2025-09-02","江西","山城高岭","抓住河城荷取就是一顿揍","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f154_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","154","rank_heading","","博丽妖梦","2025-09-02","江西","爱莲·蓬松头·奥瑞斯","第一百四十七名：爱莲·蓬松头·奥瑞斯","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f154_reply1","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","154","博丽妖梦","2025-09-02","江西","爱莲·蓬松头·奥瑞斯","前进三","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f154_reply2","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","","nested_reply","154","uən","2025-09-12","重庆","爱莲·蓬松头·奥瑞斯","爱莲自机要是再好用点就好了，说实在的","pc_web_visible_nested_replies","535为帖子全部回复数；楼中楼只记录PC网页当前展开可见文本，未展开计数不等于无回复。","2026-08-24"
"tieba_9996937304_f155_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","155","rank_heading","","博丽妖梦","2025-09-02","江西","玉造魅须丸","第一百四十八名：玉造魅须丸","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
"tieba_9996937304_f156_main","https://tieba.baidu.com/p/9996937304","2025东方project人气投票排名评价","21","535","156","rank_heading","","博丽妖梦","2025-09-02","江西","艾丽","第一百四十九名：艾丽","pc_web_pagination_virtual_scroll","535为帖子全部回复数；本表每行是网页可见文本记录，禁止与票数、赞数或其他平台指标相加。","2026-08-24"
