round,rank,character_cn,vote_count,primary_count,primary_rate,weighted_score,vote_share,primary_share,male_count,male_rate,female_count,female_rate,source_path,source_sheet
8,105,毛玉,48,3,0.0625,51,0.0059,0.0004,41,0.8542,7,0.1458,TouhouVote_cn.xlsx,8
8,106,清兰,47,3,0.0638,50,0.0058,0.0004,35,0.7447,12,0.2553,TouhouVote_cn.xlsx,8
8,106,露娜萨·普莉兹姆利巴,47,1,0.0213,48,0.0058,0.0001,44,0.9362,3,0.0638,TouhouVote_cn.xlsx,8
8,108,幻月,46,5,0.1087,51,0.0057,0.0006,38,0.8261,8,0.1739,TouhouVote_cn.xlsx,8
8,109,绵月依姬,43,4,0.093,47,0.0053,0.0005,32,0.7442,11,0.2558,TouhouVote_cn.xlsx,8
8,109,丁礼田舞,43,0,0,43,0.0053,0,20,0.4651,23,0.5349,TouhouVote_cn.xlsx,8
8,111,绵月丰姬,41,5,0.122,46,0.005,0.0006,33,0.8049,8,0.1951,TouhouVote_cn.xlsx,8
8,112,卡娜·安娜贝拉尔,39,4,0.1026,43,0.0048,0.0005,35,0.8974,4,0.1026,TouhouVote_cn.xlsx,8
8,113,云居一轮,38,4,0.1053,42,0.0047,0.0005,23,0.6053,15,0.3947,TouhouVote_cn.xlsx,8
8,114,长相酷似周杰伦的参拜客,37,0,0,37,0.0045,0,35,0.9459,2,0.0541,TouhouVote_cn.xlsx,8
8,114,魂魄妖忌,37,0,0,37,0.0045,0,35,0.9459,2,0.0541,TouhouVote_cn.xlsx,8
8,114,尔子田里乃,37,0,0,37,0.0045,0,23,0.6216,14,0.3784,TouhouVote_cn.xlsx,8
8,117,九十九八桥,34,2,0.0588,36,0.0042,0.0003,27,0.7941,7,0.2059,TouhouVote_cn.xlsx,8
8,118,黑谷山女,33,4,0.1212,37,0.0041,0.0005,29,0.8788,4,0.1212,TouhouVote_cn.xlsx,8
8,118,无名的读书妖怪（朱鹭子）,33,2,0.0606,35,0.0041,0.0003,30,0.9091,3,0.0909,TouhouVote_cn.xlsx,8
8,120,萨丽爱尔,31,6,0.1935,37,0.0038,0.0008,25,0.8065,6,0.1935,TouhouVote_cn.xlsx,8
8,121,铃瑚,29,1,0.0345,30,0.0036,0.0001,21,0.7241,8,0.2759,TouhouVote_cn.xlsx,8
8,122,爱莲,27,4,0.1481,31,0.0033,0.0005,17,0.6296,10,0.3704,TouhouVote_cn.xlsx,8
8,122,牛崎润美,27,0,0,27,0.0033,0,17,0.6296,10,0.3704,TouhouVote_cn.xlsx,8
8,124,莉莉卡·普莉兹姆利巴,24,0,0,24,0.003,0,21,0.875,3,0.125,TouhouVote_cn.xlsx,8
8,125,北白河千百合,21,2,0.0952,23,0.0026,0.0003,16,0.7619,5,0.2381,TouhouVote_cn.xlsx,8
8,125,梅露兰·普莉兹姆利巴,21,2,0.0952,23,0.0026,0.0003,18,0.8571,3,0.1429,TouhouVote_cn.xlsx,8
8,125,蕾拉·普莉兹姆利巴,21,2,0.0952,23,0.0026,0.0003,15,0.7143,6,0.2857,TouhouVote_cn.xlsx,8
8,128,梦子,20,0,0,20,0.0025,0,18,0.9,2,0.1,TouhouVote_cn.xlsx,8
8,129,非想天则,17,1,0.0588,18,0.0021,0.0001,16,0.9412,1,0.0588,TouhouVote_cn.xlsx,8
8,130,雪,16,0,0,16,0.002,0,14,0.875,2,0.125,TouhouVote_cn.xlsx,8
8,131,梦月,15,3,0.2,18,0.0018,0.0004,13,0.8667,2,0.1333,TouhouVote_cn.xlsx,8
8,131,里香,15,2,0.1333,17,0.0018,0.0003,10,0.6667,5,0.3333,TouhouVote_cn.xlsx,8
8,131,艾丽,15,1,0.0667,16,0.0018,0.0001,14,0.9333,1,0.0667,TouhouVote_cn.xlsx,8
8,131,小兔姬,15,1,0.0667,16,0.0018,0.0001,7,0.4667,8,0.5333,TouhouVote_cn.xlsx,8
8,131,明罗,15,0,0,15,0.0018,0,9,0.6,6,0.4,TouhouVote_cn.xlsx,8
8,131,胡桃,15,0,0,15,0.0018,0,12,0.8,3,0.2,TouhouVote_cn.xlsx,8
8,131,大鲶鱼,15,0,0,15,0.0018,0,14,0.9333,1,0.0667,TouhouVote_cn.xlsx,8
8,138,矜羯罗,14,2,0.1429,16,0.0017,0.0003,10,0.7143,4,0.2857,TouhouVote_cn.xlsx,8
8,138,动物灵（含野狼、水獭、大鹫）,14,1,0.0714,15,0.0017,0.0001,11,0.7857,3,0.2143,TouhouVote_cn.xlsx,8
8,138,坂田合欢乃,14,0,0,14,0.0017,0,12,0.8571,2,0.1429,TouhouVote_cn.xlsx,8
8,138,朝仓理香子,14,0,0,14,0.0017,0,9,0.6429,5,0.3571,TouhouVote_cn.xlsx,8
8,142,龙神,12,1,0.0833,13,0.0015,0.0001,11,0.9167,1,0.0833,TouhouVote_cn.xlsx,8
8,142,茨木童子之臂,12,0,0,12,0.0015,0,10,0.8333,2,0.1667,TouhouVote_cn.xlsx,8
8,144,琪斯美,11,1,0.0909,12,0.0014,0.0001,9,0.8182,2,0.1818,TouhouVote_cn.xlsx,8
8,144,假扮魔理沙的妖狐,11,0,0,11,0.0014,0,11,1,0,0,TouhouVote_cn.xlsx,8
8,144,玄爷,11,0,0,11,0.0014,0,11,1,0,0,TouhouVote_cn.xlsx,8
8,144,妖精（含持花妖精，僵尸妖精）,11,0,0,11,0.0014,0,11,1,0,0,TouhouVote_cn.xlsx,8
8,148,云山,10,0,0,10,0.0012,0,9,0.9,1,0.1,TouhouVote_cn.xlsx,8
8,149,STG作品中没有名称的角色,9,0,0,9,0.0011,0,8,0.8889,1,0.1111,TouhouVote_cn.xlsx,8
8,150,UFO,8,1,0.125,9,0.001,0.0001,8,1,0,0,TouhouVote_cn.xlsx,8
8,150,依莉斯,8,1,0.125,9,0.001,0.0001,6,0.75,2,0.25,TouhouVote_cn.xlsx,8
8,150,Reisen,8,1,0.125,9,0.001,0.0001,8,1,0,0,TouhouVote_cn.xlsx,8
8,150,秦河胜,8,0,0,8,0.001,0,6,0.75,2,0.25,TouhouVote_cn.xlsx,8
8,150,留琴,8,0,0,8,0.001,0,8,1,0,0,TouhouVote_cn.xlsx,8
8,155,酒吧老板,6,0,0,6,0.0007,0,6,1,0,0,TouhouVote_cn.xlsx,8
8,155,求闻史纪中的受访人群,6,0,0,6,0.0007,0,6,1,0,0,TouhouVote_cn.xlsx,8
8,157,露易兹,5,1,0.2,6,0.0006,0.0001,4,0.8,1,0.2,TouhouVote_cn.xlsx,8
8,157,嫦娥,5,0,0,5,0.0006,0,3,0.6,2,0.4,TouhouVote_cn.xlsx,8
8,157,万岁乐,5,0,0,5,0.0006,0,5,1,0,0,TouhouVote_cn.xlsx,8
8,157,命莲,5,0,0,5,0.0006,0,5,1,0,0,TouhouVote_cn.xlsx,8
8,157,神玉,5,0,0,5,0.0006,0,2,0.4,3,0.6,TouhouVote_cn.xlsx,8
8,157,菊理,5,0,0,5,0.0006,0,2,0.4,3,0.6,TouhouVote_cn.xlsx,8
8,163,奥莲姬,4,1,0.25,5,0.0005,0.0001,4,1,0,0,TouhouVote_cn.xlsx,8
8,163,读书狐狸,4,0,0,4,0.0005,0,4,1,0,0,TouhouVote_cn.xlsx,8
8,163,邪眼西格玛,4,0,0,4,0.0005,0,2,0.5,2,0.5,TouhouVote_cn.xlsx,8
8,163,黄帝,4,0,0,4,0.0005,0,4,1,0,0,TouhouVote_cn.xlsx,8
8,163,幽玄魔眼,4,0,0,4,0.0005,0,3,0.75,1,0.25,TouhouVote_cn.xlsx,8
8,163,幽灵,4,0,0,4,0.0005,0,3,0.75,1,0.25,TouhouVote_cn.xlsx,8
8,163,阴阳玉,4,0,0,4,0.0005,0,4,1,0,0,TouhouVote_cn.xlsx,8
8,163,杀死大老爷的侍童,4,0,0,4,0.0005,0,3,0.75,1,0.25,TouhouVote_cn.xlsx,8
8,171,舞,3,1,0.3333,4,0.0004,0.0001,2,0.6667,1,0.3333,TouhouVote_cn.xlsx,8
8,171,木花咲耶姬,3,1,0.3333,4,0.0004,0.0001,3,1,0,0,TouhouVote_cn.xlsx,8
8,171,卓柏卡布拉,3,0,0,3,0.0004,0,3,1,0,0,TouhouVote_cn.xlsx,8
8,171,月夜见,3,0,0,3,0.0004,0,3,1,0,0,TouhouVote_cn.xlsx,8
8,171,酒吧客人,3,0,0,3,0.0004,0,3,1,0,0,TouhouVote_cn.xlsx,8
8,171,彭祖,3,0,0,3,0.0004,0,2,0.6667,1,0.3333,TouhouVote_cn.xlsx,8
8,171,酒虫,3,0,0,3,0.0004,0,3,1,0,0,TouhouVote_cn.xlsx,8
8,178,岩笠,2,1,0.5,3,0.0002,0.0001,2,1,0,0,TouhouVote_cn.xlsx,8
8,178,苏格拉底,2,1,0.5,3,0.0002,0.0001,2,1,0,0,TouhouVote_cn.xlsx,8
8,178,怨灵,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8
8,178,河童（含山童）,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8
8,178,石长姬,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8
8,178,邪龙,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8
8,178,妖怪兔,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8
8,178,运松翁,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8
8,178,绿巨人,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8
8,178,野槌,2,0,0,2,0.0002,0,1,0.5,1,0.5,TouhouVote_cn.xlsx,8
8,178,导航,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8
8,178,稻荷大人,2,0,0,2,0.0002,0,2,1,0,0,TouhouVote_cn.xlsx,8
8,190,睡鼠,1,0,0,1,0.0001,0,0,0,1,1,TouhouVote_cn.xlsx,8
8,190,Flower～战车,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8
8,190,咪咪号,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8
8,190,玛○奇,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8
8,190,阿菊,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8
8,190,兜风四人组,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8
8,190,雷兽（务光）,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8
8,190,地精,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8
8,190,狸猫,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8
8,190,百鬼夜行绘卷妖怪（黑鬼）,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8
8,190,萨拉,1,0,0,1,0.0001,0,1,1,0,0,TouhouVote_cn.xlsx,8
8,201,天照大御神,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,水鬼鬼神长,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,天宇受卖命,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,人面犬,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,瑞江浦岛子,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,烟烟罗,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,前鬼 / 后鬼,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,沓颊,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,尼西号,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,野铁炮,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,火雷神,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,卖脚婆,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,袈裟罗婆娑罗,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,饿神,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,伊豆能卖,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,怨灵少女,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,八尺大人,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,佑天上人,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,久米 / 竿打,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,盐家老板,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,马凭,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,竹扫帚付丧神,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,大老爷,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,白仙和尚,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,管狐,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,石凝老命,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
8,201,座敷童子,0,0,0,0,0,0,0,0,0,0,TouhouVote_cn.xlsx,8
9,1,博丽灵梦,4038,718,0.1778,4756,0.3557,0.0652,3430,0.8494,608,0.1506,TouhouVote_cn.xlsx,9
9,2,雾雨魔理沙,3660,696,0.1902,4356,0.3224,0.0632,3084,0.8426,576,0.1574,TouhouVote_cn.xlsx,9
9,3,古明地恋,3004,753,0.2507,3757,0.2646,0.0684,2580,0.8589,424,0.1411,TouhouVote_cn.xlsx,9
9,4,十六夜咲夜,2529,454,0.1795,2983,0.2228,0.0413,2170,0.858,359,0.142,TouhouVote_cn.xlsx,9
9,5,魂魄妖梦,2172,380,0.175,2552,0.1913,0.0345,1986,0.9144,186,0.0856,TouhouVote_cn.xlsx,9
9,6,古明地觉,2111,388,0.1838,2499,0.186,0.0353,1841,0.8721,270,0.1279,TouhouVote_cn.xlsx,9
9,7,蕾米莉亚·斯卡蕾特,2046,354,0.173,2400,0.1802,0.0322,1787,0.8734,259,0.1266,TouhouVote_cn.xlsx,9
9,8,射命丸文,1992,343,0.1722,2335,0.1755,0.0312,1781,0.8941,211,0.1059,TouhouVote_cn.xlsx,9
9,9,东风谷早苗,1913,321,0.1678,2234,0.1685,0.0292,1698,0.8876,215,0.1124,TouhouVote_cn.xlsx,9
9,10,藤原妹红,1828,308,0.1685,2136,0.161,0.028,1493,0.8167,335,0.1833,TouhouVote_cn.xlsx,9
9,11,芙兰朵露·斯卡蕾特,1776,368,0.2072,2144,0.1565,0.0334,1501,0.8452,275,0.1548,TouhouVote_cn.xlsx,9
9,12,八云紫,1763,295,0.1673,2058,0.1553,0.0268,1484,0.8417,279,0.1583,TouhouVote_cn.xlsx,9
9,13,西行寺幽幽子,1753,387,0.2208,2140,0.1544,0.0352,1488,0.8488,265,0.1512,TouhouVote_cn.xlsx,9
9,14,爱丽丝·玛格特洛依德,1657,296,0.1786,1953,0.146,0.0269,1424,0.8594,233,0.1406,TouhouVote_cn.xlsx,9
9,15,琪露诺,1590,305,0.1918,1895,0.1401,0.0277,1402,0.8818,188,0.1182,TouhouVote_cn.xlsx,9
9,16,铃仙·优昙华院·因幡,1520,223,0.1467,1743,0.1339,0.0203,1366,0.8987,154,0.1013,TouhouVote_cn.xlsx,9
9,17,秦心,1464,139,0.0949,1603,0.129,0.0126,1295,0.8846,169,0.1154,TouhouVote_cn.xlsx,9
9,18,比那名居天子,1447,276,0.1907,1723,0.1275,0.0251,1300,0.8984,147,0.1016,TouhouVote_cn.xlsx,9
9,19,伊吹萃香,1177,159,0.1351,1336,0.1037,0.0144,1059,0.8997,118,0.1003,TouhouVote_cn.xlsx,9
9,20,纯狐,1146,125,0.1091,1271,0.101,0.0114,954,0.8325,192,0.1675,TouhouVote_cn.xlsx,9
9,21,帕秋莉·诺蕾姬,1141,182,0.1595,1323,0.1005,0.0165,998,0.8747,143,0.1253,TouhouVote_cn.xlsx,9
9,22,蓬莱山辉夜,1070,135,0.1262,1205,0.0943,0.0123,897,0.8383,173,0.1617,TouhouVote_cn.xlsx,9
9,23,多多良小伞,956,127,0.1328,1083,0.0842,0.0115,894,0.9351,62,0.0649,TouhouVote_cn.xlsx,9
9,24,宇佐见莲子,928,98,0.1056,1026,0.0818,0.0089,769,0.8287,159,0.1713,TouhouVote_cn.xlsx,9
9,25,风见幽香,909,155,0.1705,1064,0.0801,0.0141,774,0.8515,135,0.1485,TouhouVote_cn.xlsx,9
9,26,四季映姬·夜摩仙那度,868,120,0.1382,988,0.0765,0.0109,751,0.8652,117,0.1348,TouhouVote_cn.xlsx,9
9,27,红美铃,845,112,0.1325,957,0.0744,0.0102,704,0.8331,141,0.1669,TouhouVote_cn.xlsx,9
9,28,键山雏,822,136,0.1655,958,0.0724,0.0124,698,0.8491,124,0.1509,TouhouVote_cn.xlsx,9
9,29,依神紫苑,804,100,0.1244,904,0.0708,0.0091,721,0.8968,83,0.1032,TouhouVote_cn.xlsx,9
9,30,鬼人正邪,794,141,0.1776,935,0.0699,0.0128,660,0.8312,134,0.1688,TouhouVote_cn.xlsx,9
9,31,玛艾露贝莉·赫恩（梅莉）,788,60,0.0761,848,0.0694,0.0055,668,0.8477,120,0.1523,TouhouVote_cn.xlsx,9
9,32,摩多罗隐岐奈,780,109,0.1397,889,0.0687,0.0099,609,0.7808,171,0.2192,TouhouVote_cn.xlsx,9
9,33,丰聪耳神子,749,123,0.1642,872,0.066,0.0112,548,0.7316,201,0.2684,TouhouVote_cn.xlsx,9
9,34,稀神探女,725,95,0.131,820,0.0639,0.0086,591,0.8152,134,0.1848,TouhouVote_cn.xlsx,9
9,35,洩矢诹访子,716,96,0.1341,812,0.0631,0.0087,588,0.8212,128,0.1788,TouhouVote_cn.xlsx,9
9,36,埴安神袿姬,712,52,0.073,764,0.0627,0.0047,575,0.8076,137,0.1924,TouhouVote_cn.xlsx,9
9,37,圣白莲,546,70,0.1282,616,0.0481,0.0064,435,0.7967,111,0.2033,TouhouVote_cn.xlsx,9
9,38,露米娅,542,49,0.0904,591,0.0477,0.0045,483,0.8911,59,0.1089,TouhouVote_cn.xlsx,9
9,39,茨木华扇,507,70,0.1381,577,0.0447,0.0064,452,0.8915,55,0.1085,TouhouVote_cn.xlsx,9
9,40,吉吊八千慧,491,22,0.0448,513,0.0433,0.002,350,0.7128,141,0.2872,TouhouVote_cn.xlsx,9
9,41,上白泽慧音,487,52,0.1068,539,0.0429,0.0047,391,0.8029,96,0.1971,TouhouVote_cn.xlsx,9
9,42,灵乌路空,468,70,0.1496,538,0.0412,0.0064,407,0.8697,61,0.1303,TouhouVote_cn.xlsx,9
9,43,少名针妙丸,446,46,0.1031,492,0.0393,0.0042,385,0.8632,61,0.1368,TouhouVote_cn.xlsx,9
9,44,哆来咪·苏伊特,438,60,0.137,498,0.0386,0.0055,354,0.8082,84,0.1918,TouhouVote_cn.xlsx,9
9,45,犬走椛,432,44,0.1019,476,0.0381,0.004,398,0.9213,34,0.0787,TouhouVote_cn.xlsx,9
9,46,水桥帕露西,427,67,0.1569,494,0.0376,0.0061,327,0.7658,100,0.2342,TouhouVote_cn.xlsx,9
9,47,莉莉霍瓦特（莉莉白）,421,37,0.0879,458,0.0371,0.0034,390,0.9264,31,0.0736,TouhouVote_cn.xlsx,9
9,48,八意永琳,417,47,0.1127,464,0.0367,0.0043,335,0.8034,82,0.1966,TouhouVote_cn.xlsx,9
9,49,火焰猫燐,405,40,0.0988,445,0.0357,0.0036,359,0.8864,46,0.1136,TouhouVote_cn.xlsx,9
9,50,稗田阿求,398,40,0.1005,438,0.0351,0.0036,359,0.902,39,0.098,TouhouVote_cn.xlsx,9
9,51,森近霖之助,382,60,0.1571,442,0.0337,0.0055,341,0.8927,41,0.1073,TouhouVote_cn.xlsx,9
9,52,克劳恩皮丝,355,25,0.0704,380,0.0313,0.0023,315,0.8873,40,0.1127,TouhouVote_cn.xlsx,9
9,53,八云蓝,350,36,0.1029,386,0.0308,0.0033,301,0.86,49,0.14,TouhouVote_cn.xlsx,9
9,53,奥野田美宵,350,8,0.0229,358,0.0308,0.0007,333,0.9514,17,0.0486,TouhouVote_cn.xlsx,9
9,55,本居小铃,345,34,0.0986,379,0.0304,0.0031,305,0.8841,40,0.1159,TouhouVote_cn.xlsx,9
9,56,庭渡久侘歌,339,27,0.0796,366,0.0299,0.0025,270,0.7965,69,0.2035,TouhouVote_cn.xlsx,9
9,57,河城荷取,336,44,0.131,380,0.0296,0.004,298,0.8869,38,0.1131,TouhouVote_cn.xlsx,9
9,58,八坂神奈子,333,29,0.0871,362,0.0293,0.0026,241,0.7237,92,0.2763,TouhouVote_cn.xlsx,9
9,59,封兽鵺,332,38,0.1145,370,0.0292,0.0035,279,0.8404,53,0.1596,TouhouVote_cn.xlsx,9
9,60,大妖精,328,26,0.0793,354,0.0289,0.0024,308,0.939,20,0.061,TouhouVote_cn.xlsx,9
9,61,宇佐见堇子,308,20,0.0649,328,0.0271,0.0018,222,0.7208,86,0.2792,TouhouVote_cn.xlsx,9
9,62,霍青娥,304,18,0.0592,322,0.0268,0.0016,205,0.6743,99,0.3257,TouhouVote_cn.xlsx,9
9,63,堀川雷鼓,288,31,0.1076,319,0.0254,0.0028,197,0.684,91,0.316,TouhouVote_cn.xlsx,9
9,63,神绮,288,21,0.0729,309,0.0254,0.0019,252,0.875,36,0.125,TouhouVote_cn.xlsx,9
9,65,冴月麟,281,29,0.1032,310,0.0248,0.0026,226,0.8043,55,0.1957,TouhouVote_cn.xlsx,9
9,66,物部布都,278,29,0.1043,307,0.0245,0.0026,179,0.6439,99,0.3561,TouhouVote_cn.xlsx,9
9,67,永江衣玖,241,45,0.1867,286,0.0212,0.0041,208,0.8631,33,0.1369,TouhouVote_cn.xlsx,9
9,68,因幡天为（因幡帝）,239,31,0.1297,270,0.0211,0.0028,203,0.8494,36,0.1506,TouhouVote_cn.xlsx,9
9,68,赫卡提亚·拉碧斯拉祖利,239,20,0.0837,259,0.0211,0.0018,176,0.7364,63,0.2636,TouhouVote_cn.xlsx,9
9,70,小恶魔,229,20,0.0873,249,0.0202,0.0018,208,0.9083,21,0.0917,TouhouVote_cn.xlsx,9
9,71,冈崎梦美,225,23,0.1022,248,0.0198,0.0021,168,0.7467,57,0.2533,TouhouVote_cn.xlsx,9
9,72,魅魔,224,13,0.058,237,0.0197,0.0012,179,0.7991,45,0.2009,TouhouVote_cn.xlsx,9
9,73,小野塚小町,219,22,0.1005,241,0.0193,0.002,178,0.8128,41,0.1872,TouhouVote_cn.xlsx,9
9,74,二岩猯藏,210,17,0.081,227,0.0185,0.0015,147,0.7,63,0.3,TouhouVote_cn.xlsx,9
9,75,米斯蒂娅·萝蕾拉,206,32,0.1553,238,0.0181,0.0029,185,0.8981,21,0.1019,TouhouVote_cn.xlsx,9
9,76,橙,185,20,0.1081,205,0.0163,0.0018,168,0.9081,17,0.0919,TouhouVote_cn.xlsx,9
9,77,村纱水蜜,182,21,0.1154,203,0.016,0.0019,131,0.7198,51,0.2802,TouhouVote_cn.xlsx,9
9,78,赤蛮奇,172,22,0.1279,194,0.0152,0.002,149,0.8663,23,0.1337,TouhouVote_cn.xlsx,9
9,79,姬海棠果,163,14,0.0859,177,0.0144,0.0013,128,0.7853,35,0.2147,TouhouVote_cn.xlsx,9
9,80,九十九弁弁,159,12,0.0755,171,0.014,0.0011,134,0.8428,25,0.1572,TouhouVote_cn.xlsx,9
9,81,占卜师（易者）,154,9,0.0584,163,0.0136,0.0008,144,0.9351,10,0.0649,TouhouVote_cn.xlsx,9
9,82,露娜切露德,153,15,0.098,168,0.0135,0.0014,144,0.9412,9,0.0588,TouhouVote_cn.xlsx,9
9,83,今泉影狼,149,12,0.0805,161,0.0131,0.0011,138,0.9262,11,0.0738,TouhouVote_cn.xlsx,9
9,84,依神女苑,148,13,0.0878,161,0.013,0.0012,118,0.7973,30,0.2027,TouhouVote_cn.xlsx,9
9,85,斯塔萨菲雅,140,7,0.05,147,0.0123,0.0006,130,0.9286,10,0.0714,TouhouVote_cn.xlsx,9
9,86,杖刀偶磨弓,137,14,0.1022,151,0.0121,0.0013,93,0.6788,44,0.3212,TouhouVote_cn.xlsx,9
9,87,娜兹玲,136,12,0.0882,148,0.012,0.0011,110,0.8088,26,0.1912,TouhouVote_cn.xlsx,9
9,87,星熊勇仪,136,11,0.0809,147,0.012,0.001,114,0.8382,22,0.1618,TouhouVote_cn.xlsx,9
9,89,幽谷响子,128,10,0.0781,138,0.0113,0.0009,114,0.8906,14,0.1094,TouhouVote_cn.xlsx,9
9,90,苏我屠自古,125,15,0.12,140,0.011,0.0014,69,0.552,56,0.448,TouhouVote_cn.xlsx,9
9,91,秋静叶,121,14,0.1157,135,0.0107,0.0013,98,0.8099,23,0.1901,TouhouVote_cn.xlsx,9
9,92,云居一轮,113,9,0.0796,122,0.01,0.0008,84,0.7434,29,0.2566,TouhouVote_cn.xlsx,9
9,93,骊驹早鬼,109,0,0,109,0.0096,0,69,0.633,40,0.367,TouhouVote_cn.xlsx,9
9,94,高丽野阿吽,108,6,0.0556,114,0.0095,0.0005,92,0.8519,16,0.1481,TouhouVote_cn.xlsx,9
9,95,秋穰子,105,8,0.0762,113,0.0093,0.0007,94,0.8952,11,0.1048,TouhouVote_cn.xlsx,9
9,96,若鹭姬,102,10,0.098,112,0.009,0.0009,83,0.8137,19,0.1863,TouhouVote_cn.xlsx,9
9,96,长相酷似周杰伦的参拜客,102,3,0.0294,105,0.009,0.0003,95,0.9314,7,0.0686,TouhouVote_cn.xlsx,9
9,98,爱塔妮缇拉尔瓦,98,9,0.0918,107,0.0086,0.0008,78,0.7959,20,0.2041,TouhouVote_cn.xlsx,9
9,99,蕾蒂·霍瓦特洛克,97,11,0.1134,108,0.0085,0.001,71,0.732,26,0.268,TouhouVote_cn.xlsx,9
9,100,梅蒂欣·梅兰可莉,94,20,0.2128,114,0.0083,0.0018,68,0.7234,26,0.2766,TouhouVote_cn.xlsx,9
9,101,桑尼米尔克,91,8,0.0879,99,0.008,0.0007,84,0.9231,7,0.0769,TouhouVote_cn.xlsx,9
9,102,宫古芳香,88,11,0.125,99,0.0078,0.001,53,0.6023,35,0.3977,TouhouVote_cn.xlsx,9
9,103,莉格露·奈特巴格,86,18,0.2093,104,0.0076,0.0016,69,0.8023,17,0.1977,TouhouVote_cn.xlsx,9
9,103,绵月依姬,86,9,0.1047,95,0.0076,0.0008,71,0.8256,15,0.1744,TouhouVote_cn.xlsx,9
9,105,寅丸星,84,5,0.0595,89,0.0074,0.0005,58,0.6905,26,0.3095,TouhouVote_cn.xlsx,9
9,106,清兰,82,3,0.0366,85,0.0072,0.0003,67,0.8171,15,0.1829,TouhouVote_cn.xlsx,9
9,107,露娜萨·普莉兹姆利巴,76,5,0.0658,81,0.0067,0.0005,63,0.8289,13,0.1711,TouhouVote_cn.xlsx,9
9,108,人偶（含上海人偶、哥利亚人偶）,66,4,0.0606,70,0.0058,0.0004,60,0.9091,6,0.0909,TouhouVote_cn.xlsx,9
9,109,毛玉,64,3,0.0469,67,0.0056,0.0003,56,0.875,8,0.125,TouhouVote_cn.xlsx,9
9,110,绵月丰姬,59,6,0.1017,65,0.0052,0.0005,46,0.7797,13,0.2203,TouhouVote_cn.xlsx,9
9,111,黑谷山女,54,5,0.0926,59,0.0048,0.0005,45,0.8333,9,0.1667,TouhouVote_cn.xlsx,9
