round,source_rank,source_record_id,raw_title_jp,raw_title_cn,canonical_track,merge_basis,mapped_character,matched_existing_repaired_mapping,mapped_by_character_theme_overlay
22,59.0,33,少女幻葬 ~ Necro-Fantasy,少女幻葬 ~ Necro-Fantasy,少女幻葬,official_jp_user_repaired_exact,八云蓝,True,False
22,60.0,613,童祭 ~ Innocent Treasures,童祭 ~ Innocent Treasures,童祭 ~ Innocent Treasures,official_jp_repaired_exact,,True,False
22,61.0,176,廃獄ララバイ,废狱摇篮曲,废狱摇篮曲,official_jp_user_repaired_exact,火焰猫燐,True,False
22,62.0,124,芥川龍之介の河童 ~ Candid Friend,芥川龙之介的河童 ~ Candid Friend,芥川龙之介的河童,official_jp_user_repaired_exact,河城荷取,True,False
22,63.0,121,厄神様の通り道 ~ Dark Road,厄神降临之路 ~ Dark Road,厄神降临之路,official_jp_user_repaired_exact,键山雏,True,False
22,64.0,199,平安のエイリアン,平安时代的外星人,平安时代的外星人,official_jp_user_repaired_exact,封兽鵺,True,False
22,65.0,150,有頂天変 ~ Wonderful Heaven,有顶天变 ~ Wonderful Heaven,有顶天变,official_jp_user_repaired_exact,比那名居天子,True,False
22,66.0,21,遠野幻想物語,远野幻想物语,远野幻想物语,official_jp_user_repaired_exact,橙,True,False
22,66.0,372,秘匿されたフォーシーズンズ,被秘匿的四个季节,被秘匿的四个季节,official_jp_user_repaired_exact,摩多罗隐岐奈,True,False
22,68.0,130,神さびた古戦場 ~ Suwa Foughten Field,神圣庄严的古战场 ~ Suwa Foughten Field,神圣庄严的古战场,official_jp_user_repaired_exact,八坂神奈子,True,False
22,69.0,349,パンデモニックプラネット,Pandemonic Planet,Pandemonic Planet,official_jp_user_repaired_exact,赫卡提亚·拉碧斯拉祖利,True,False
22,70.0,25,天空の花の都,天空的花都,天空的花都,official_jp_user_repaired_exact,莉莉白,True,False
22,71.0,288,リバースイデオロギー,Reverse Ideology,Reverse Ideology,official_jp_user_repaired_exact,鬼人正邪,True,False
22,72.0,42,もう歌しか聞こえない,已经只能听见歌声了,已经只能听见歌声了,official_jp_user_repaired_exact,米斯蒂娅·萝蕾拉,True,False
22,73.0,186,春の湊に,春之港湾,春之港湾,official_jp_user_repaired_exact,娜兹玲,True,False
22,74.0,122,運命のダークサイド,命运的阴暗面,命运的阴暗面,official_jp_user_repaired_exact,键山雏,True,False
22,75.0,4,ルーネイトエルフ,Lunate Elf,Lunate Elf,official_jp_user_repaired_exact,大妖精,True,False
22,76.0,9004,二色蓮花蝶,二色莲花蝶,二色莲花蝶,official_jp_user_repaired_exact,灵梦,True,False
22,77.0,171,緑眼のジェラシー,绿眼的嫉妒,绿眼的嫉妒,official_jp_user_repaired_exact,水桥帕露西,True,False
22,78.0,345,星条旗のピエロ,星条旗的小丑,星条旗的小丑,official_jp_user_repaired_exact,克劳恩皮丝,True,False
22,79.0,636,天空のグリニッジ,天空的格林尼治,天空的格林尼治,official_jp_repaired_exact,,True,False
22,80.0,266,亡失のエモーション,亡失的情感,亡失的情感,official_jp_user_repaired_exact,秦心,True,False
22,81.0,54,エクステンドアッシュ ~ 蓬莱人,Extend Ash ~ 蓬莱人,Extend Ash ~ 蓬莱人,official_jp_repaired_exact,,True,False
22,81.0,550,不思議の国のアリス,不可思议之国的爱丽丝,不可思议之国的爱丽丝,official_jp_user_repaired_exact,爱丽丝·玛格特洛依德,True,False
22,83.0,370,クレイジーバックダンサーズ,Crazy Back Dancers,Crazy Back Dancers,official_jp_user_repaired_exact,尔子田里乃|丁礼田舞,True,False
22,84.0,292,始原のビート ~ Pristine Beat,原初的节拍 ~ Pristine Beat,原初的节拍,official_jp_user_repaired_exact,堀川雷鼓,True,False
22,85.0,8,ヴワル魔法図書館,伏瓦鲁魔法图书馆,伏瓦鲁魔法图书馆,official_jp_user_repaired_exact,帕秋莉·诺蕾姬,True,False
22,86.0,44,プレインエイジア,Plain Asia,Plain Asia,official_jp_user_repaired_exact,上白泽慧音,True,False
22,87.0,48,シンデレラケージ ~ Kagome-Kagome,灰姑娘的笼子 ~ Kagome-Kagome,灰姑娘的笼子,official_jp_user_repaired_exact,因幡天为(因幡帝),True,False
22,88.0,153,東方緋想天,东方绯想天,东方绯想天,official_jp_repaired_exact,,True,False
22,89.0,490,夢消失 ~ Lost Dream,梦消失 ~ Lost Dream,梦消失 ~ Lost Dream,official_jp_repaired_exact,,True,False
22,90.0,839,綿月のスペルカード 〜 神海戦,,綿月のスペルカード 〜 神海戦,official_jp_exact_title,,False,False
22,91.0,43,懐かしき東方の血 ~ Old World,令人怀念的东方之血 ~ Old World,令人怀念的东方之血,official_jp_user_repaired_exact,上白泽慧音,True,False
22,92.0,12,ツェペシュの幼き末裔,特佩斯的年幼末裔,特佩斯的年幼末裔,official_jp_repaired_exact,,True,False
22,93.0,120,稲田姫様に叱られるから,会受稻田姬的斥责啦,会受稻田姬的斥责啦,official_jp_user_repaired_exact,秋穰子,True,False
22,94.0,189,万年置き傘にご注意を,请注意万年备用伞,请注意万年备用伞,official_jp_user_repaired_exact,多多良小伞,True,False
22,95.0,37,さくらさくら ~ Japanize Dream...,樱花樱花 ~ Japanize Dream...,樱花樱花 ~ Japanize Dream...,official_jp_repaired_exact,,True,False
22,96.0,341,永遠の春夢,永远的春梦,永远的春梦,official_jp_user_repaired_exact,哆来咪·苏伊特,True,False
22,97.0,843,二枚貝の上のハルシネーション,双壳贝上的幻觉,双壳贝上的幻觉,official_jp_user_repaired_exact,渡里贝子,True,False
22,98.0,23,ブクレシュティの人形師,布加勒斯特的人偶师,布加勒斯特的人偶师,official_jp_user_repaired_exact,爱丽丝·玛格特洛依德,True,False
22,99.0,246,古きユアンシェン,古老的元神,古老的元神,official_jp_user_repaired_exact,霍青娥,True,False
22,100.0,837,鹿狩りのレミニセンス,猎鹿旧忆回潮,猎鹿旧忆回潮,official_jp_user_repaired_exact,维缦·浅间,True,False
22,101.0,115,東の国の眠らない夜,东之国的不眠夜,东之国的不眠夜,official_jp_repaired_exact,,True,False
22,102.0,344,遥か38万キロのボヤージュ,遥遥38万公里的航程,遥遥38万公里的航程,official_jp_user_repaired_exact,克劳恩皮丝,True,False
22,103.0,105,今昔幻想郷 ~ Flower Land,今昔幻想乡 ~ Flower Land,今昔幻想乡,official_jp_user_repaired_exact,风见幽香,True,False
22,104.0,9006,桜花之恋塚,樱花之恋塚,樱花之恋塚,official_jp_repaired_exact,,True,False
22,105.0,19,無何有の郷 ~ Deep Mountain,无何有之乡 ~ Deep Mountain,无何有之乡 ~ Deep Mountain,official_jp_repaired_exact,,True,False
22,106.0,745,星降る天魔の山,天魔之山漫天星,天魔之山漫天星,official_jp_user_repaired_exact,饭纲丸龙,True,False
22,107.0,451,永遠の巫女,永远之巫女,永远之巫女,official_jp_repaired_exact,,True,False
22,108.0,106,彼岸帰航 ~ Riverside View,彼岸归航 ~ Riverside View,彼岸归航,official_jp_user_repaired_exact,小野塚小町,True,False
22,109.0,45,永夜の報い ~ Imperishable Night,永夜的报应 ~ Imperishable Night,永夜的报应 ~ Imperishable Night,official_jp_repaired_exact,,True,False
22,110.0,598,リーインカーネイション,Reincarnation,Reincarnation,official_jp_repaired_exact,,True,False
22,111.0,192,幽霊客船の時空を越えた旅,幽灵客船的穿越时空之旅,幽灵客船的穿越时空之旅,official_jp_repaired_exact,,True,False
22,112.0,18,妖々夢 ~ Snow or Cherry Petal,妖妖梦 ~ Snow or Cherry Petal,妖妖梦 ~ Snow or Cherry Petal,official_jp_repaired_exact,,True,False
22,113.0,440,アンロケイテッドヘル,Unlocated Hell,Unlocated Hell,official_jp_repaired_exact,,True,False
22,114.0,162,夜が降りてくる,夜幕降临,夜幕降临,official_jp_user_repaired_exact,八云紫,True,False
22,115.0,172,旧地獄街道を行く,漫游旧地狱街道,漫游旧地狱街道,official_jp_user_repaired_exact,星熊勇仪,True,False
22,116.0,640,衛星カフェテラス,卫星露天咖啡座,卫星露天咖啡座,official_jp_repaired_exact,,True,False
22,117.0,74,Demystify Feast,Demystify Feast,Demystify Feast,official_jp_repaired_exact,,True,False
22,118.0,177,死体旅行 ~ Be of good cheer!,尸体旅行 ~ Be of good cheer!,尸体旅行,official_jp_user_repaired_exact,火焰猫燐,True,False
22,119.0,603,少女秘封倶楽部,少女秘封俱乐部,少女秘封俱乐部,official_jp_repaired_exact,,True,False
22,120.0,834,プレステ・ジョアンの黄金境,,プレステ・ジョアンの黄金境,official_jp_exact_title,,False,False
22,121.0,286,幻想浄瑠璃,幻想净琉璃,幻想净琉璃,official_jp_user_repaired_exact,九十九弁弁|九十九八桥,True,False
22,122.0,749,龍王殺しのプリンセス,灭杀龙王的公主,灭杀龙王的公主,official_jp_user_repaired_exact,姬虫百百世,True,False
22,123.0,334,ラストオカルティズム ~ 現し世の秘術師,Last Occultism ~ 现世的秘术师,Last Occultism,official_jp_user_repaired_exact,宇佐见堇子,True,False
22,124.0,53,ヴォヤージュ1970,Voyage1970,Voyage1970,official_jp_user_repaired_exact,蓬莱山辉夜|八意永琳,True,False
22,125.0,41,夜雀の歌声 ~ Night Bird,夜雀的歌声 ~ Night Bird,夜雀的歌声,official_jp_user_repaired_exact,米斯蒂娅·萝蕾拉,True,False
22,126.0,278,不思議なお祓い棒,不可思议的驱魔棒,不可思议的驱魔棒,official_jp_repaired_exact,,True,False
22,127.0,342,凍り付いた永遠の都,冻结的永远之都,冻结的永远之都,official_jp_user_repaired_exact,稀神探女,True,False
22,128.0,155,星の器 ~ Casket of Star,星之器 ~ Casket of Star,星之器,official_jp_user_repaired_exact,雾雨魔理沙,True,False
22,129.0,29,アルティメットトゥルース,Ultimate Truth,Ultimate Truth,official_jp_repaired_exact,,True,False
22,130.0,838,記憶の深海に沈む少女,,記憶の深海に沈む少女,official_jp_exact_title,,False,False
22,131.0,367,幻想のホワイトトラベラー,幻想的White Traveler,幻想的White Traveler,official_jp_repaired_exact,,True,False
22,132.0,744,待ちわびた逢魔が時,渴盼已久的逢魔之刻,渴盼已久的逢魔之刻,official_jp_user_repaired_exact,菅牧典,True,False
22,133.0,239,死霊の夜桜,死灵的夜樱,死灵的夜樱,official_jp_user_repaired_exact,西行寺幽幽子,True,False
22,134.0,95,オリエンタルダークフライト,Oriental Dark Flight,Oriental Dark Flight,official_jp_user_repaired_exact,雾雨魔理沙,True,False
22,135.0,9009,アンノウンX,未知物X,未知物X,official_jp_repaired_exact,,True,False
22,136.0,634,最も澄みわたる空と海,最澄澈的空与海,最澄澈的空与海,official_jp_repaired_exact,,True,False
22,137.0,136,緋想天,绯想天,绯想天,official_jp_repaired_exact,,True,False
22,138.0,773,有機体全てのメメント ~ Memory of Fossil Energy.,全有机体的记忆 ~ Memory of Fossil Energy.,全有机体的记忆,official_jp_user_repaired_exact,饕餮尤魔,True,False
22,139.0,442,ビーストメトロポリス,Beast Metropolis,Beast Metropolis,official_jp_repaired_exact,,True,False
22,140.0,226,無間の鐘 ~ Infinite Nightmare,无间之钟 ~ Infinite Nightmare,无间之钟 ~ Infinite Nightmare,official_jp_repaired_exact,,True,False
22,141.0,772,強欲な獣のメメント,贪欲之兽的记忆,贪欲之兽的记忆,official_jp_user_repaired_exact,饕餮尤魔,True,False
22,142.0,94,春色小径 ~ Colorful Path,春色小径 ~ Colorful Path,春色小径,official_jp_user_repaired_exact,博丽灵梦,True,False
22,143.0,193,キャプテン・ムラサ,Captain Murasa,Captain Murasa,official_jp_user_repaired_exact,村纱水蜜,True,False
22,144.0,198,夜空のユーフォーロマンス,夜空中的UFO恋曲,夜空中的UFO恋曲,official_jp_repaired_exact,,True,False
22,145.0,40,蠢々秋月 ~ Mooned Insect,蠢蠢的秋月 ~ Mooned Insect,蠢蠢的秋月,official_jp_user_repaired_exact,莉格露·奈特巴格,True,False
22,146.0,668,他愛も無い二人の博物誌,二人不值一提的博物志,二人不值一提的博物志,official_jp_repaired_exact,,True,False
22,147.0,800,逸脱者達の無礙光 ~ Kingdom of Nothingness,越轨者们的无碍光 ~ Kingdam of Nothingness.,越轨者们的无碍光,official_jp_user_repaired_exact,日白残无,True,False
22,148.0,63,魔女達の舞踏会,魔女们的舞会,魔女们的舞会,official_jp_user_repaired_exact,魔理沙,True,False
22,149.0,748,幻想の地下大線路網,幻想地下大轨道网,幻想地下大轨道网,official_jp_user_repaired_exact,菅牧典,True,False
22,150.0,58,東方妖怪小町,东方妖怪小町,东方妖怪小町,official_jp_repaired_exact,,True,False
22,151.0,149,天衣無縫,天衣无缝,天衣无缝,official_jp_repaired_exact,,True,False
22,152.0,174,ハートフェルトファンシー,Heartfelt Fancy,Heartfelt Fancy,official_jp_repaired_exact,,True,False
22,153.0,16,紅より儚い永遠,比红色更虚无的永远,比红色更虚无的永远,official_jp_repaired_exact,,True,False
22,154.0,116,レトロスペクティブ京都,回忆京都,回忆京都,official_jp_repaired_exact,,True,False
22,155.0,216,the Grimoire of Alice,the Grimoire of Alice,the Grimoire of Alice,official_jp_user_repaired_exact,爱丽丝·玛格特洛依德,True,False
22,156.0,475,Complete Darkness,Complete Darkness,Complete Darkness,official_jp_repaired_exact,,True,False
22,157.0,252,佐渡の二ッ岩,佐渡的二岩,佐渡的二岩,official_jp_user_repaired_exact,二岩猯藏,True,False
22,158.0,248,大神神話伝,大神神话传,大神神话传,official_jp_user_repaired_exact,物部布都,True,False
22,159.0,20,クリスタライズシルバー,Crystallize Silver,Crystallize Silver,official_jp_user_repaired_exact,蕾蒂·霍瓦特洛克,True,False
22,160.0,835,どうせなら命を賭けて謎を解け,,どうせなら命を賭けて謎を解け,official_jp_exact_title,,False,False
22,161.0,521,幽夢 ~ Inanimate Dream,幽梦 ~ Inanimate Dream,幽梦 ~ Inanimate Dream,official_jp_repaired_exact,,True,False
22,162.0,173,華のさかづき大江山,大江山的花之酒宴,大江山的花之酒宴,official_jp_user_repaired_exact,星熊勇仪,True,False
22,163.0,38,永夜抄 ~ Eastern Night.,永夜抄 ~ Eastern Night.,永夜抄 ~ Eastern Night.,official_jp_repaired_exact,,True,False
22,164.0,625,53ミニッツの青い海,53分钟的蓝色大海,53分钟的蓝色大海,official_jp_repaired_exact,,True,False
22,165.0,34,妖々跋扈 ~ Who done it!,妖妖跋扈 ~ Who done it!,妖妖跋扈,official_jp_user_repaired_exact,八云蓝,True,False
22,166.0,343,逆転するホイールオブフォーチュン,逆转的命运之轮,逆转的命运之轮,official_jp_user_repaired_exact,稀神探女,True,False
22,167.0,22,ティアオイエツォン(withered leaf),凋叶棕(withered leaf),凋叶棕,official_jp_user_repaired_exact,橙,True,False
22,167.0,76,御伽の国の鬼が島 ~ Missing Power,御伽之国的鬼岛 ~ Missing Power,御伽之国的鬼岛,official_jp_user_repaired_exact,伊吹萃香,True,False
22,169.0,59,萃夢想,萃梦想,萃梦想,official_jp_repaired_exact,,True,False
22,170.0,842,ファンタスティックドリフト,,ファンタスティックドリフト,official_jp_exact_title,,False,False
22,171.0,247,夢殿大祀廟,梦殿大祀庙,梦殿大祀庙,official_jp_user_repaired_exact,苏我屠自古,True,False
22,172.0,540,Romantic Children,Romantic Children,Romantic Children,official_jp_repaired_exact,,True,False
22,173.0,304,永遠の三日天下,永远的三日天下,永远的三日天下,official_jp_user_repaired_exact,鬼人正邪,True,False
22,174.0,78,東方萃夢想,东方萃梦想,东方萃梦想,official_jp_repaired_exact,,True,False
22,175.0,524,かわいい悪魔 ~ Innocence,可爱的恶魔 ~ Innocence,可爱的恶魔 ~ Innocence,official_jp_repaired_exact,,True,False
22,175.0,601,空飛ぶ巫女の不思議な毎日,空中飞翔的巫女不可思议的每天,空中飞翔的巫女不可思议的每天,official_jp_repaired_exact,,True,False
22,177.0,151,幼心地の有頂天,幼小的有顶天,幼小的有顶天,official_jp_user_repaired_exact,比那名居天子,True,False
22,178.0,836,フォーカラーラビリンス,,フォーカラーラビリンス,official_jp_exact_title,,False,False
22,179.0,395,憑坐は夢と現の間に ~ Necro-Fantasia,凭坐处于梦与现实之间 ~ Necro-Fantasia,凭坐处于梦与现实之间,official_jp_user_repaired_exact,八云紫,True,False
22,180.0,282,柳の下のデュラハン,柳树下的杜拉罕,柳树下的杜拉罕,official_jp_user_repaired_exact,赤蛮奇,True,False
22,181.0,337,兎は舞い降りた,兔已着陆,兔已着陆,official_jp_user_repaired_exact,清兰,True,False
22,182.0,138,地の色は黄色,地之色乃黄色,地之色乃黄色,official_jp_repaired_exact,,True,False
22,183.0,447,聖徳太子のペガサス 〜Dark Pegasus,圣德太子的天马 ~ Dark Pegasus,圣德太子的天马,official_jp_user_repaired_exact,骊驹早鬼,True,False
22,184.0,196,法界の火,法界之火,法界之火,official_jp_repaired_exact,,True,False
22,185.0,443,セラミックスの杖刀人,陶瓷的杖刀人,陶瓷的杖刀人,official_jp_user_repaired_exact,杖刀偶磨弓,True,False
22,186.0,170,渡る者の途絶えた橋,阻绝人迹之桥,阻绝人迹之桥,official_jp_user_repaired_exact,水桥帕露西,True,False
22,186.0,549,神話幻想 ~ Infinite Being,神话幻想 ~ Infinite Being,神话幻想 ~ Infinite Being,official_jp_repaired_exact,,True,False
22,188.0,460,いざ、倒れ逝くその時まで,"来吧,直到倒地死去的那一刻","来吧,直到倒地死去的那一刻",official_jp_repaired_exact,,True,False
22,189.0,638,車椅子の未来宇宙,轮椅上的未来宇宙,轮椅上的未来宇宙,official_jp_repaired_exact,,True,False
22,190.0,39,幻視の夜 ~ Ghostly Eyes,幻视之夜 ~ Ghostly Eyes,幻视之夜 ~ Ghostly Eyes,official_jp_repaired_exact,,True,False
22,191.0,586,判読眼のビブロフィリア,识文解意的爱书人,识文解意的爱书人,official_jp_repaired_exact,,True,False
22,192.0,737,大吉キトゥン,大吉猫咪,大吉猫咪,official_jp_user_repaired_exact,豪德寺三花,True,False
22,193.0,597,Witch of Love Potion,Witch of Love Potion,Witch of Love Potion,official_jp_repaired_exact,,True,False
22,194.0,110,花は幻想のままに,花如幻想一般,花如幻想一般,official_jp_repaired_exact,,True,False
22,195.0,195,虎柄の毘沙門天,虎纹的毘沙门天,虎纹的毘沙门天,official_jp_user_repaired_exact,寅丸星,True,False
22,196.0,494,Strawberry Crisis!!,Strawberry Crisis!!,Strawberry Crisis!!,official_jp_repaired_exact,,True,False
22,197.0,194,魔界地方都市エソテリア,魔界地方都市秘境,魔界地方都市秘境,official_jp_repaired_exact,,True,False
22,198.0,232,真夜中のフェアリーダンス,午夜的妖精舞会,午夜的妖精舞会,official_jp_user_repaired_exact,桑尼米尔克|露娜切露德|斯塔萨菲雅,True,False
22,199.0,287,空中に沈む輝針城,沉向空中的辉针城,沉向空中的辉针城,official_jp_repaired_exact,,True,False
22,200.0,348,見た事も無い悪夢の世界,前所未见的噩梦世界,前所未见的噩梦世界,official_jp_repaired_exact,,True,False
22,200.0,515,アリスマエステラ,Alice Maestra,Alice Maestra,official_jp_repaired_exact,,True,False
22,202.0,361,希望の星は青霄に昇る,希望之星直升青霄,希望之星直升青霄,official_jp_repaired_exact,,True,False
22,203.0,796,タイニーシャングリラ,Tiny Shangri-La,Tiny Shangri-La,official_jp_user_repaired_exact,孙美天,True,False
22,204.0,119,人恋し神様 ~ Romantic Fall,眷爱众生之神 ~ Romantic Fall,眷爱众生之神,official_jp_user_repaired_exact,秋静叶,True,False
22,205.0,283,満月の竹林,满月的竹林,满月的竹林,official_jp_user_repaired_exact,今泉影狼,True,False
22,206.0,148,黒い海に紅く ~ Legendary Fish,黑海中的绯红 ~ Legendary Fish,黑海中的绯红,official_jp_user_repaired_exact,永江衣玖,True,False
22,207.0,594,エニグマティクドール,神秘的人偶,神秘的人偶,official_jp_repaired_exact,,True,False
22,208.0,584,魔法使いの憂鬱,魔法使的忧郁,魔法使的忧郁,official_jp_repaired_exact,,True,False
22,209.0,32,妖々跋扈,妖妖跋扈,妖妖跋扈,official_jp_repaired_exact,,True,False
22,210.0,641,G Free,G Free,G Free,official_jp_repaired_exact,,True,False
22,211.0,644,向こう側の月,另一侧的月,另一侧的月,official_jp_repaired_exact,,True,False
22,212.0,146,冷吟閑酔,冷吟闲醉,冷吟闲醉,official_jp_repaired_exact,,True,False
22,213.0,828,夜じゃなくてもお化けはいるから,毕竟不单夜晚有鬼怪,毕竟不单夜晚有鬼怪,official_jp_repaired_exact,,True,False
22,214.0,333,華狭間のバトルフィールド,华狭间的战场,华狭间的战场,official_jp_user_repaired_exact,茨木华扇,True,False
22,215.0,168,暗闇の風穴,昏暗的风穴,昏暗的风穴,official_jp_user_repaired_exact,琪斯美,True,False
22,215.0,740,駒草咲くパーペチュアルスノー,驹草盛开的万年积雪,驹草盛开的万年积雪,official_jp_user_repaired_exact,驹草山如,True,False
22,217.0,187,小さな小さな賢将,小小的贤将,小小的贤将,official_jp_user_repaired_exact,娜兹玲,True,False
22,218.0,339,九月のパンプキン,九月的南瓜,九月的南瓜,official_jp_user_repaired_exact,铃瑚,True,False
22,219.0,623,幽玄の槭樹 ~ Eternal Dream,Eternal Dream ~ 幽玄的枫树,Eternal Dream ~ 幽玄的枫树,official_jp_repaired_exact,,True,False
22,220.0,444,エレクトリックヘリテージ,Electric Heritage,Electric Heritage,official_jp_repaired_exact,,True,False
22,221.0,129,御柱の墓場 ~ Grave of Being,御柱的墓场 ~ Grave of Being,御柱的墓场 ~ Grave of Being,official_jp_repaired_exact,,True,False
22,221.0,610,魔法少女十字軍,魔法少女十字军,魔法少女十字军,official_jp_repaired_exact,,True,False
22,223.0,60,東方妖恋談,东方妖恋谈,东方妖恋谈,official_jp_user_repaired_exact,博丽灵梦,True,False
22,224.0,607,魔術師メリー,魔术师梅莉,魔术师梅莉,official_jp_repaired_exact,,True,False
22,225.0,635,月面ツアーへようこそ,欢迎来到月面旅行团,欢迎来到月面旅行团,official_jp_repaired_exact,,True,False
22,226.0,642,大空魔術 ~ Magical Astronomy,大空魔术 ~ Magical Astronomy,大空魔术 ~ Magical Astronomy,official_jp_repaired_exact,,True,False
22,226.0,662,アガルタの風,阿加尔塔之风,阿加尔塔之风,official_jp_repaired_exact,,True,False
22,228.0,280,秘境のマーメイド,秘境的人鱼,秘境的人鱼,official_jp_user_repaired_exact,若鹭姬,True,False
22,229.0,439,セラフィックチキン,Seraphic Chicken,Seraphic Chicken,official_jp_user_repaired_exact,庭渡久侘歌,True,False
22,230.0,832,セイクリッドフォレスト,,セイクリッドフォレスト,official_jp_exact_title,,False,False
22,231.0,104,ポイズンボディ ~ Forsaken Doll,剧毒身体 ~ Forsaken Doll,剧毒身体,official_jp_user_repaired_exact,梅蒂欣·梅兰可莉,True,False
22,232.0,244,リジッドパラダイス,Rigid Paradise,Rigid Paradise,official_jp_user_repaired_exact,宫古芳香,True,False
22,233.0,519,眠れる恐怖 ~ Sleeping Terror,沉睡的恐怖 ~ Sleeping Terror,沉睡的恐怖 ~ Sleeping Terror,official_jp_repaired_exact,,True,False
22,233.0,9003,サーカスレヴァリエ(機械サーカス),Circus Reverie(机械马戏团),Circus Reverie(机械马戏团),official_jp_repaired_exact,,True,False
22,235.0,233,妖精大戦争 ~ Fairy Wars,妖精大战争 ~ Fairy Wars,妖精大战争,official_jp_user_repaired_exact,桑尼米尔克|露娜切露德|斯塔萨菲雅,True,False
22,235.0,496,魔法鐘愛,魔法钟爱,魔法钟爱,official_jp_repaired_exact,,True,False
22,237.0,340,宇宙を飛ぶ不思議な巫女,飞翔于宇宙的不可思议巫女,飞翔于宇宙的不可思议巫女,official_jp_repaired_exact,,True,False
22,238.0,102,お宇佐さまの素い幡,宇佐大人的白旗,宇佐大人的白旗,official_jp_user_repaired_exact,因幡天为(因幡帝),True,False
22,238.0,206,ぼくらの非想天則,我们的非想天则,我们的非想天则,official_jp_repaired_exact,,True,False
22,240.0,645,未知の花 魅知の旅,未知之花 魅知之旅,未知之花 魅知之旅,official_jp_repaired_exact,,True,False
22,241.0,243,素敵な墓場で暮しましょ,在美妙的墓地里住下吧,在美妙的墓地里住下吧,official_jp_repaired_exact,,True,False
22,242.0,582,綿月のスペルカード ~ Lunatic Blue,绵月的符卡 ~ Lunatic Blue,绵月的符卡 ~ Lunatic Blue,official_jp_repaired_exact,,True,False
22,243.0,568,サニーミルクの紅霧異変,桑尼米尔克的红雾异变,桑尼米尔克的红雾异变,official_jp_user_repaired_exact,桑尼米尔克|芙兰朵露·斯卡蕾特,True,False
22,244.0,178,業火マントル,业火地幔,业火地幔,official_jp_repaired_exact,,True,False
22,245.0,742,廃れゆく産業遺構,日渐荒废的工业遗址,日渐荒废的工业遗址,official_jp_repaired_exact,,True,False
22,246.0,118,封印されし神々,被封印的众神,被封印的众神,official_jp_repaired_exact,,True,False
22,246.0,819,不等式のティンカーベル,不等式的廷克·贝尔,不等式的廷克·贝尔,official_jp_repaired_exact,,True,False
22,248.0,208,悠久の蒸気機関,悠久的蒸汽机关,悠久的蒸汽机关,official_jp_repaired_exact,,True,False
22,249.0,169,封じられた妖怪 ~ Lost Place,被封印的妖怪 ~ Lost Place,被封印的妖怪,official_jp_user_repaired_exact,黑谷山女,True,False
22,250.0,688,二日酔いの同床異夢,宿醉者的同床异梦,宿醉者的同床异梦,official_jp_repaired_exact,,True,False
22,251.0,602,夜のデンデラ野を逝く,走在夜晚的莲台野,走在夜晚的莲台野,official_jp_repaired_exact,,True,False
22,252.0,673,シュレディンガーの化猫,薛定谔的怪猫,薛定谔的怪猫,official_jp_repaired_exact,,True,False
22,252.0,9007,花映塚,花映塚,花映塚,official_jp_repaired_exact,,True,False
22,254.0,429,バー・オールドアダム,Bar·Old Adam,Bar·Old Adam,official_jp_repaired_exact,,True,False
22,255.0,666,日本中の不思議を集めて,收集日本各地的不可思议,收集日本各地的不可思议,official_jp_repaired_exact,,True,False
22,255.0,741,スモーキングドラゴン,Smoking Dragon,Smoking Dragon,official_jp_user_repaired_exact,驹草山如,True,False
22,257.0,829,錦の上の巫女,,錦の上の巫女,official_jp_exact_title,,False,False
22,258.0,284,孤独なウェアウルフ,孤独的狼人,孤独的狼人,official_jp_user_repaired_exact,今泉影狼,True,False
22,258.0,663,イザナギオブジェクト,伊奘诺物质,伊奘诺物质,official_jp_repaired_exact,,True,False
22,260.0,268,心綺楼囃子,心绮楼囃子,心绮楼囃子,official_jp_repaired_exact,,True,False
22,260.0,746,ルナレインボー,Lunar Rainbow,Lunar Rainbow,official_jp_repaired_exact,,True,False
22,262.0,428,ナイトメアダイアリー,Nightmare Diary,Nightmare Diary,official_jp_user_repaired_exact,宇佐见堇子,True,False
22,263.0,434,地蔵だけが知る哀嘆,只有地藏知晓的哀叹,只有地藏知晓的哀叹,official_jp_repaired_exact,,True,False
22,264.0,441,トータスドラゴン 〜幸運と不運,Tortoise Dragon ~ 幸运与不幸,Tortoise Dragon,official_jp_user_repaired_exact,吉吊八千慧,True,False
22,264.0,488,Tabula rasa ~ 空白少女,Tabula rasa ~ 空白少女,Tabula rasa ~ 空白少女,official_jp_repaired_exact,,True,False
22,266.0,366,一対の神獣,成对的神兽,成对的神兽,official_jp_user_repaired_exact,高丽野阿吽,True,False
22,267.0,191,時代親父とハイカラ少女,守旧老爹与前卫少女,守旧老爹与前卫少女,official_jp_user_repaired_exact,云居一轮,True,False
22,268.0,336,忘れがたき、よすがの緑,"忘不了,那曾依藉的绿意","忘不了,那曾依藉的绿意",official_jp_user_repaired_exact,清兰,True,False
22,269.0,732,蓬莱幻想 ~ far East,蓬莱幻想 ~ far East,蓬莱幻想 ~ far East,official_jp_repaired_exact,,True,False
22,269.0,739,バンデットリィテクノロジー,Banditry Technology,Banditry Technology,official_jp_user_repaired_exact,山城高岭,True,False
22,271.0,617,科学世紀の少年少女,科学世纪的少年少女,科学世纪的少年少女,official_jp_repaired_exact,,True,False
22,271.0,818,七夕坂に朝が来る,日出七夕坂,日出七夕坂,official_jp_repaired_exact,,True,False
