round,rank,character_cn,vote_count,primary_count,primary_rate,weighted_score,vote_share,primary_share,male_count,male_rate,female_count,female_rate,source_path,source_sheet,region,character_cn_raw,character_key,candidate_count,top_percentile,rank_fraction
11,75,斯塔萨菲雅,281,14,0.0498,295,0.0212,0.0013,253,0.9004,28,0.0996,TouhouVote_cn.xlsx,11,cn,斯塔萨菲雅,斯塔萨菲雅,244,69.5473,0.307377
11,77,冴月麟,274,33,0.1204,307,0.0206,0.003,242,0.8832,32,0.1168,TouhouVote_cn.xlsx,11,cn,冴月麟,冴月麟,244,68.7243,0.315574
11,78,饭纲丸龙,273,19,0.0696,292,0.0206,0.0017,219,0.8022,54,0.1978,TouhouVote_cn.xlsx,11,cn,饭纲丸龙,饭纲丸龙,244,68.3128,0.319672
11,79,堀川雷鼓,272,24,0.0882,296,0.0205,0.0022,209,0.7684,63,0.2316,TouhouVote_cn.xlsx,11,cn,堀川雷鼓,堀川雷鼓,244,67.9012,0.32377
11,80,永江衣玖,264,30,0.1136,294,0.0199,0.0027,222,0.8409,42,0.1591,TouhouVote_cn.xlsx,11,cn,永江衣玖,永江衣玖,244,67.4897,0.327869
11,81,冈崎梦美,246,25,0.1016,271,0.0185,0.0022,202,0.8211,44,0.1789,TouhouVote_cn.xlsx,11,cn,冈崎梦美,冈崎梦美,244,67.0782,0.331967
11,82,庭渡久侘歌,235,18,0.0766,253,0.0177,0.0016,194,0.8255,41,0.1745,TouhouVote_cn.xlsx,11,cn,庭渡久侘歌,庭渡久侘歌,244,66.6667,0.336066
11,83,姬海棠果,234,16,0.0684,250,0.0176,0.0014,200,0.8547,34,0.1453,TouhouVote_cn.xlsx,11,cn,姬海棠果,姬海棠果,244,66.2551,0.340164
11,84,八坂神奈子,231,16,0.0693,247,0.0174,0.0014,169,0.7316,62,0.2684,TouhouVote_cn.xlsx,11,cn,八坂神奈子,八坂神奈子,244,65.8436,0.344262
11,85,桑尼米尔克,227,10,0.0441,237,0.0171,0.0009,209,0.9207,18,0.0793,TouhouVote_cn.xlsx,11,cn,桑尼米尔克,桑尼米尔克,244,65.4321,0.348361
11,86,二岩猯藏,218,20,0.0917,238,0.0164,0.0018,159,0.7294,59,0.2706,TouhouVote_cn.xlsx,11,cn,二岩猯藏,二岩猯藏,244,65.0206,0.352459
11,87,村纱水蜜,216,18,0.0833,234,0.0163,0.0016,155,0.7176,61,0.2824,TouhouVote_cn.xlsx,11,cn,村纱水蜜,村纱水蜜,244,64.6091,0.356557
11,88,秋穰子,215,12,0.0558,227,0.0162,0.0011,191,0.8884,24,0.1116,TouhouVote_cn.xlsx,11,cn,秋穰子,秋穰子,244,64.1975,0.360656
11,89,娜兹玲,203,23,0.1133,226,0.0153,0.0021,167,0.8227,36,0.1773,TouhouVote_cn.xlsx,11,cn,娜兹玲,娜兹玲,244,63.786,0.364754
11,90,小野塚小町,192,11,0.0573,203,0.0145,0.001,156,0.8125,36,0.1875,TouhouVote_cn.xlsx,11,cn,小野塚小町,小野塚小町,244,63.3745,0.368852
11,91,爱塔妮缇拉尔瓦,185,13,0.0703,198,0.0139,0.0012,145,0.7838,40,0.2162,TouhouVote_cn.xlsx,11,cn,爱塔妮缇拉尔瓦,爱塔妮缇拉尔瓦,244,62.963,0.372951
11,92,秋静叶,179,23,0.1285,202,0.0135,0.0021,153,0.8547,26,0.1453,TouhouVote_cn.xlsx,11,cn,秋静叶,秋静叶,244,62.5514,0.377049
11,93,幽谷响子,168,11,0.0655,179,0.0126,0.001,145,0.8631,23,0.1369,TouhouVote_cn.xlsx,11,cn,幽谷响子,幽谷响子,244,62.1399,0.381148
11,94,蓬莱人形封面的少女（夹克子）,163,6,0.0368,169,0.0123,0.0005,123,0.7546,40,0.2454,TouhouVote_cn.xlsx,11,cn,夹克子,蓬莱人形封面的少女夹克子,244,61.7284,0.385246
11,95,今泉影狼,161,14,0.087,175,0.0121,0.0013,148,0.9193,13,0.0807,TouhouVote_cn.xlsx,11,cn,今泉影狼,今泉影狼,244,61.3169,0.389344
11,96,九十九弁弁,154,11,0.0714,165,0.0116,0.001,132,0.8571,22,0.1429,TouhouVote_cn.xlsx,11,cn,九十九弁弁,九十九弁弁,244,60.9053,0.393443
11,97,依神女苑,151,13,0.0861,164,0.0114,0.0012,115,0.7616,36,0.2384,TouhouVote_cn.xlsx,11,cn,依神女苑,依神女苑,244,60.4938,0.397541
11,98,清兰,143,10,0.0699,153,0.0108,0.0009,119,0.8322,24,0.1678,TouhouVote_cn.xlsx,11,cn,清兰,清兰,244,60.0823,0.401639
11,99,星熊勇仪,142,5,0.0352,147,0.0107,0.0004,107,0.7535,35,0.2465,TouhouVote_cn.xlsx,11,cn,星熊勇仪,星熊勇仪,244,59.6708,0.405738
11,100,梅蒂欣·梅兰可莉,141,12,0.0851,153,0.0106,0.0011,114,0.8085,27,0.1915,TouhouVote_cn.xlsx,11,cn,梅蒂欣·梅兰可莉,梅蒂欣梅兰可莉,244,59.2593,0.409836
11,100,豪德寺三花,141,7,0.0496,148,0.0106,0.0006,109,0.773,32,0.227,TouhouVote_cn.xlsx,11,cn,豪德寺三花,豪德寺三花,244,59.2593,0.409836
11,102,绵月依姬,139,7,0.0504,146,0.0105,0.0006,118,0.8489,21,0.1511,TouhouVote_cn.xlsx,11,cn,绵月依姬,绵月依姬,244,58.4362,0.418033
11,103,孙美天,131,3,0.0229,134,0.0099,0.0003,106,0.8092,25,0.1908,TouhouVote_cn.xlsx,11,cn,孙美天,孙美天,244,58.0247,0.422131
11,104,天火人血枪,129,6,0.0465,135,0.0097,0.0005,101,0.7829,28,0.2171,TouhouVote_cn.xlsx,11,cn,天火人血枪,天火人血枪,244,57.6132,0.42623
11,105,骊驹早鬼,127,6,0.0472,133,0.0096,0.0005,93,0.7323,34,0.2677,TouhouVote_cn.xlsx,11,cn,骊驹早鬼,骊驹早鬼,244,57.2016,0.430328
11,106,姬虫百百世,125,9,0.072,134,0.0094,0.0008,99,0.792,26,0.208,TouhouVote_cn.xlsx,11,cn,姬虫百百世,姬虫百百世,244,56.7901,0.434426
11,107,绵月丰姬,116,11,0.0948,127,0.0087,0.001,102,0.8793,14,0.1207,TouhouVote_cn.xlsx,11,cn,绵月丰姬,绵月丰姬,244,56.3786,0.438525
11,108,露娜萨·普莉兹姆利巴,110,10,0.0909,120,0.0083,0.0009,98,0.8909,12,0.1091,TouhouVote_cn.xlsx,11,cn,露娜萨·普莉兹姆利巴,露娜萨普莉兹姆利巴,244,55.9671,0.442623
11,108,易者,110,8,0.0727,118,0.0083,0.0007,101,0.9182,9,0.0818,TouhouVote_cn.xlsx,11,cn,占卜师（易者）,易者,244,55.9671,0.442623
11,110,莉格露·奈特巴格,108,15,0.1389,123,0.0081,0.0013,92,0.8519,16,0.1481,TouhouVote_cn.xlsx,11,cn,莉格露·奈特巴格,莉格露奈特巴格,244,55.144,0.45082
11,111,高丽野阿吽,106,5,0.0472,111,0.008,0.0004,88,0.8302,18,0.1698,TouhouVote_cn.xlsx,11,cn,高丽野阿吽,高丽野阿吽,244,54.7325,0.454918
11,112,蕾蒂·霍瓦特洛克,102,13,0.1275,115,0.0077,0.0012,88,0.8627,14,0.1373,TouhouVote_cn.xlsx,11,cn,蕾蒂·霍瓦特洛克,蕾蒂霍瓦特洛克,244,54.321,0.459016
11,112,三头慧之子,102,1,0.0098,103,0.0077,0.0001,80,0.7843,22,0.2157,TouhouVote_cn.xlsx,11,cn,三头慧之子,三头慧之子,244,54.321,0.459016
11,114,宫出口瑞灵,101,8,0.0792,109,0.0076,0.0007,79,0.7822,22,0.2178,TouhouVote_cn.xlsx,11,cn,宫出口瑞灵,宫出口瑞灵,244,53.4979,0.467213
11,114,若鹭姬,101,4,0.0396,105,0.0076,0.0004,84,0.8317,17,0.1683,TouhouVote_cn.xlsx,11,cn,若鹭姬,若鹭姬,244,53.4979,0.467213
11,116,宫古芳香,97,11,0.1134,108,0.0073,0.001,74,0.7629,23,0.2371,TouhouVote_cn.xlsx,11,cn,宫古芳香,宫古芳香,244,52.6749,0.47541
11,117,无名的读书妖怪（朱鹭子）,96,7,0.0729,103,0.0072,0.0006,86,0.8958,10,0.1042,TouhouVote_cn.xlsx,11,cn,无名的读书妖怪,无名的读书妖怪朱鹭子,244,52.2634,0.479508
11,118,苏我屠自古,89,5,0.0562,94,0.0067,0.0004,49,0.5506,40,0.4494,TouhouVote_cn.xlsx,11,cn,苏我屠自古,苏我屠自古,244,51.8519,0.483607
11,119,卡娜·安娜贝拉尔,87,1,0.0115,88,0.0065,0.0001,72,0.8276,15,0.1724,TouhouVote_cn.xlsx,11,cn,卡娜·安娜贝拉尔,卡娜安娜贝拉尔,244,51.4403,0.487705
11,120,萨丽爱尔,81,7,0.0864,88,0.0061,0.0006,64,0.7901,17,0.2099,TouhouVote_cn.xlsx,11,cn,萨丽爱尔,萨丽爱尔,244,51.0288,0.491803
11,121,戎璎花,75,7,0.0933,82,0.0056,0.0006,50,0.6667,25,0.3333,TouhouVote_cn.xlsx,11,cn,戎璎花,戎璎花,244,50.6173,0.495902
11,121,杖刀偶磨弓,75,6,0.08,81,0.0056,0.0005,52,0.6933,23,0.3067,TouhouVote_cn.xlsx,11,cn,杖刀偶磨弓,杖刀偶磨弓,244,50.6173,0.495902
11,123,铃仙二号,72,5,0.0694,77,0.0054,0.0004,58,0.8056,14,0.1944,TouhouVote_cn.xlsx,11,cn,Reisen,铃仙二号,244,49.7942,0.504098
11,123,黑谷山女,72,3,0.0417,75,0.0054,0.0003,68,0.9444,4,0.0556,TouhouVote_cn.xlsx,11,cn,黑谷山女,黑谷山女,244,49.7942,0.504098
11,123,爱丽丝的人偶（上海、蓬莱、大江户等）,72,0,0,72,0.0054,0,64,0.8889,8,0.1111,TouhouVote_cn.xlsx,11,cn,人偶（含上海人偶、哥利亚人偶）,爱丽丝的人偶上海蓬莱大江户等,244,49.7942,0.504098
11,126,蓬莱人形碟面的少女（Label子）,64,2,0.0313,66,0.0048,0.0002,39,0.6094,25,0.3906,TouhouVote_cn.xlsx,11,cn,Label子,蓬莱人形碟面的少女label子,244,48.5597,0.516393
11,127,爱莲,62,5,0.0806,67,0.0047,0.0004,50,0.8065,12,0.1935,TouhouVote_cn.xlsx,11,cn,爱莲,爱莲,244,48.1481,0.520492
11,128,云居一轮,60,5,0.0833,65,0.0045,0.0004,30,0.5,30,0.5,TouhouVote_cn.xlsx,11,cn,云居一轮,云居一轮,244,47.7366,0.52459
11,129,寅丸星,59,5,0.0847,64,0.0044,0.0004,38,0.6441,21,0.3559,TouhouVote_cn.xlsx,11,cn,寅丸星,寅丸星,244,47.3251,0.528689
11,130,胡桃,58,5,0.0862,63,0.0044,0.0004,47,0.8103,11,0.1897,TouhouVote_cn.xlsx,11,cn,胡桃,胡桃,244,46.9136,0.532787
11,131,矢田寺成美,56,5,0.0893,61,0.0042,0.0004,42,0.75,14,0.25,TouhouVote_cn.xlsx,11,cn,矢田寺成美,矢田寺成美,244,46.5021,0.536885
11,132,梅露兰·普莉兹姆利巴,55,4,0.0727,59,0.0041,0.0004,45,0.8182,10,0.1818,TouhouVote_cn.xlsx,11,cn,梅露兰·普莉兹姆利巴,梅露兰普莉兹姆利巴,244,46.0905,0.540984
11,132,梦子,55,1,0.0182,56,0.0041,0.0001,40,0.7273,15,0.2727,TouhouVote_cn.xlsx,11,cn,梦子,梦子,244,46.0905,0.540984
11,134,丁礼田舞,53,4,0.0755,57,0.004,0.0004,38,0.717,15,0.283,TouhouVote_cn.xlsx,11,cn,丁礼田舞,丁礼田舞,244,45.2675,0.54918
11,135,九十九八桥,52,3,0.0577,55,0.0039,0.0003,43,0.8269,9,0.1731,TouhouVote_cn.xlsx,11,cn,九十九八桥,九十九八桥,244,44.856,0.553279
11,136,尔子田里乃,47,4,0.0851,51,0.0035,0.0004,37,0.7872,10,0.2128,TouhouVote_cn.xlsx,11,cn,尔子田里乃,尔子田里乃,244,44.4444,0.557377
11,136,莉莉卡·普莉兹姆利巴,47,2,0.0426,49,0.0035,0.0002,40,0.8511,7,0.1489,TouhouVote_cn.xlsx,11,cn,莉莉卡·普莉兹姆利巴,莉莉卡普莉兹姆利巴,244,44.4444,0.557377
11,138,留琴,46,4,0.087,50,0.0035,0.0004,37,0.8043,9,0.1957,TouhouVote_cn.xlsx,11,cn,留琴,留琴,244,43.6214,0.565574
11,139,幻月,45,5,0.1111,50,0.0034,0.0004,34,0.7556,11,0.2444,TouhouVote_cn.xlsx,11,cn,幻月,幻月,244,43.2099,0.569672
11,140,驹草山如,40,5,0.125,45,0.003,0.0004,34,0.85,6,0.15,TouhouVote_cn.xlsx,11,cn,驹草山如,驹草山如,244,42.7984,0.57377
11,141,山城高岭,39,3,0.0769,42,0.0029,0.0003,32,0.8205,7,0.1795,TouhouVote_cn.xlsx,11,cn,山城高岭,山城高岭,244,42.3868,0.577869
11,142,毛玉,35,3,0.0857,38,0.0026,0.0003,32,0.9143,3,0.0857,TouhouVote_cn.xlsx,11,cn,毛玉,毛玉,244,41.9753,0.581967
11,142,北白河千百合,35,2,0.0571,37,0.0026,0.0002,27,0.7714,8,0.2286,TouhouVote_cn.xlsx,11,cn,北白河千百合,北白河千百合,244,41.9753,0.581967
11,144,里香,34,1,0.0294,35,0.0026,0.0001,28,0.8235,6,0.1765,TouhouVote_cn.xlsx,11,cn,里香,里香,244,41.1523,0.590164
11,144,核热造神非想天则,34,0,0,34,0.0026,0,30,0.8824,4,0.1176,TouhouVote_cn.xlsx,11,cn,非想天则,核热造神非想天则,244,41.1523,0.590164
11,146,小兔姬,33,4,0.1212,37,0.0025,0.0004,22,0.6667,11,0.3333,TouhouVote_cn.xlsx,11,cn,小兔姬,小兔姬,244,40.3292,0.598361
11,146,铃瑚,33,2,0.0606,35,0.0025,0.0002,24,0.7273,9,0.2727,TouhouVote_cn.xlsx,11,cn,铃瑚,铃瑚,244,40.3292,0.598361
11,148,玉造魅须丸,32,0,0,32,0.0024,0,20,0.625,12,0.375,TouhouVote_cn.xlsx,11,cn,玉造魅须丸,玉造魅须丸,244,39.5062,0.606557
11,149,明罗,31,1,0.0323,32,0.0023,0.0001,22,0.7097,9,0.2903,TouhouVote_cn.xlsx,11,cn,明罗,明罗,244,39.0947,0.610656
11,150,神玉,30,2,0.0667,32,0.0023,0.0002,21,0.7,9,0.3,TouhouVote_cn.xlsx,11,cn,神玉,神玉,244,38.6831,0.614754
11,151,雪,29,2,0.069,31,0.0022,0.0002,20,0.6897,9,0.3103,TouhouVote_cn.xlsx,11,cn,雪,雪,244,38.2716,0.618852
11,152,朝仓理香子,26,1,0.0385,27,0.002,0.0001,16,0.6154,10,0.3846,TouhouVote_cn.xlsx,11,cn,朝仓理香子,朝仓理香子,244,37.8601,0.622951
11,152,玄爷,26,0,0,26,0.002,0,21,0.8077,5,0.1923,TouhouVote_cn.xlsx,11,cn,玄爷,玄爷,244,37.8601,0.622951
11,154,坂田合欢,25,2,0.08,27,0.0019,0.0002,16,0.64,9,0.36,TouhouVote_cn.xlsx,11,cn,坂田合欢,坂田合欢,244,37.037,0.631148
11,154,蕾拉·普莉兹姆利巴,25,2,0.08,27,0.0019,0.0002,20,0.8,5,0.2,TouhouVote_cn.xlsx,11,cn,蕾拉·普莉兹姆利巴,蕾拉普莉兹姆利巴,244,37.037,0.631148
11,154,抗抑郁药大叔（长相酷似周杰伦的村民）,25,0,0,25,0.0019,0,22,0.88,3,0.12,TouhouVote_cn.xlsx,11,cn,抗抑郁药大叔,抗抑郁药大叔长相酷似周杰伦的村民,244,37.037,0.631148
11,157,魂魄妖忌,24,0,0,24,0.0018,0,21,0.875,3,0.125,TouhouVote_cn.xlsx,11,cn,魂魄妖忌,魂魄妖忌,244,35.8025,0.643443
11,158,舞,22,1,0.0455,23,0.0017,0.0001,16,0.7273,6,0.2727,TouhouVote_cn.xlsx,11,cn,舞,舞,244,35.3909,0.647541
11,159,牛崎润美,19,3,0.1579,22,0.0014,0.0003,13,0.6842,6,0.3158,TouhouVote_cn.xlsx,11,cn,牛崎润美,牛崎润美,244,34.9794,0.651639
11,159,苏格拉底,19,1,0.0526,20,0.0014,0.0001,15,0.7895,4,0.2105,TouhouVote_cn.xlsx,11,cn,苏格拉底,苏格拉底,244,34.9794,0.651639
11,161,艾丽,17,0,0,17,0.0013,0,14,0.8235,3,0.1765,TouhouVote_cn.xlsx,11,cn,艾丽,艾丽,244,34.1564,0.659836
11,162,水獭灵,16,2,0.125,18,0.0012,0.0002,14,0.875,2,0.125,TouhouVote_cn.xlsx,11,cn,水獭灵,水獭灵,244,33.7449,0.663934
11,162,咪咪号,16,1,0.0625,17,0.0012,0.0001,13,0.8125,3,0.1875,TouhouVote_cn.xlsx,11,cn,咪咪号,咪咪号,244,33.7449,0.663934
11,162,矜羯罗,16,0,0,16,0.0012,0,8,0.5,8,0.5,TouhouVote_cn.xlsx,11,cn,矜羯罗,矜羯罗,244,33.7449,0.663934
11,165,UFO,15,2,0.1333,17,0.0011,0.0002,12,0.8,3,0.2,TouhouVote_cn.xlsx,11,cn,UFO,ufo,244,32.5103,0.67623
11,165,假扮魔理沙的妖狐,15,2,0.1333,17,0.0011,0.0002,14,0.9333,1,0.0667,TouhouVote_cn.xlsx,11,cn,假扮魔理沙的妖狐,假扮魔理沙的妖狐,244,32.5103,0.67623
11,167,梦月,14,2,0.1429,16,0.0011,0.0002,14,1,0,0,TouhouVote_cn.xlsx,11,cn,梦月,梦月,244,31.6872,0.684426
11,167,妖精（含持花妖精，僵尸妖精）,14,0,0,14,0.0011,0,14,1,0,0,TouhouVote_cn.xlsx,11,cn,妖精（含持花妖精，僵尸妖精）,妖精含持花妖精僵尸妖精,244,31.6872,0.684426
11,169,邪眼西格玛,13,1,0.0769,14,0.001,0.0001,10,0.7692,3,0.2308,TouhouVote_cn.xlsx,11,cn,邪眼西格玛,邪眼西格玛,244,30.8642,0.692623
11,169,茨木童子之臂,13,0,0,13,0.001,0,8,0.6154,5,0.3846,TouhouVote_cn.xlsx,11,cn,茨木童子之臂,茨木童子之臂,244,30.8642,0.692623
11,171,依莉斯,12,1,0.0833,13,0.0009,0.0001,9,0.75,3,0.25,TouhouVote_cn.xlsx,11,cn,依莉斯,依莉斯,244,30.0412,0.70082
11,171,求闻史纪中的受访人群,12,1,0.0833,13,0.0009,0.0001,10,0.8333,2,0.1667,TouhouVote_cn.xlsx,11,cn,求闻史纪中的受访人群,求闻史纪中的受访人群,244,30.0412,0.70082
11,171,大鲶鱼,12,0,0,12,0.0009,0,10,0.8333,2,0.1667,TouhouVote_cn.xlsx,11,cn,大鲶鱼,大鲶鱼,244,30.0412,0.70082
11,171,琪斯美,12,0,0,12,0.0009,0,10,0.8333,2,0.1667,TouhouVote_cn.xlsx,11,cn,琪斯美,琪斯美,244,30.0412,0.70082
