round,poll_period,character,rank,rank_prev,points,primary_num,comment_num,official_support_count,score_source,source_path,region,character_key,character_cn,candidate_count,top_percentile,rank_fraction
4,2005-12-18—2005-12-24,オレンジ,68,,1,0,,,legacy_official_html_table,data_raw/jp_official_legacy/round_04/aggregate/result_char.html.tables.json,jp,オレンジ,奥莲姬,71,4.2857,0.957746
4,2005-12-18—2005-12-24,ルイズ,68,,1,0,,,legacy_official_html_table,data_raw/jp_official_legacy/round_04/aggregate/result_char.html.tables.json,jp,ルイズ,露易兹,71,4.2857,0.957746
4,2005-12-18—2005-12-24,明羅,68,54,1,0,,,legacy_official_html_table,data_raw/jp_official_legacy/round_04/aggregate/result_char.html.tables.json,jp,明羅,明罗,71,4.2857,0.957746
5,2008-02-10—2008-02-16,博麗 霊夢,1,2,3927,881,1132,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,博麗霊夢,博丽灵梦,94,100.0,0.010638
5,2008-02-10—2008-02-16,霧雨 魔理沙,2,1,3867,844,1119,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,霧雨魔理沙,雾雨魔理沙,94,98.9247,0.021277
5,2008-02-10—2008-02-16,射命丸 文,3,8,3774,648,1121,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,射命丸文,射命丸文,94,97.8495,0.031915
5,2008-02-10—2008-02-16,十六夜 咲夜,4,3,3154,631,933,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,十六夜咲夜,十六夜咲夜,94,96.7742,0.042553
5,2008-02-10—2008-02-16,レミリア・スカーレット,5,11,3083,582,927,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,レミリアスカーレット,蕾米莉亚·斯卡蕾特,94,95.6989,0.053191
5,2008-02-10—2008-02-16,西行寺 幽々子,6,4,2973,661,823,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,西行寺幽々子,西行寺幽幽子,94,94.6237,0.06383
5,2008-02-10—2008-02-16,八雲 紫,7,6,2887,561,861,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,八雲紫,八云紫,94,93.5484,0.074468
5,2008-02-10—2008-02-16,アリス・マーガトロイド,8,5,2574,598,713,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,アリスマーガトロイド,爱丽丝·玛格特洛依德,94,92.4731,0.085106
5,2008-02-10—2008-02-16,藤原 妹紅,9,18,2544,425,789,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,藤原妹紅,藤原妹红,94,91.3978,0.095745
5,2008-02-10—2008-02-16,フランドール・スカーレット,10,13,2497,400,761,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,フランドールスカーレット,芙兰朵露·斯卡蕾特,94,90.3226,0.106383
5,2008-02-10—2008-02-16,パチュリー・ノーレッジ,11,10,2474,518,694,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,パチュリーノーレッジ,帕秋莉·诺蕾姬,94,89.2473,0.117021
5,2008-02-10—2008-02-16,魂魄 妖夢,12,9,2169,425,663,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,魂魄妖夢,魂魄妖梦,94,88.172,0.12766
5,2008-02-10—2008-02-16,東風谷 早苗,13,,2135,335,638,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,東風谷早苗,东风谷早苗,94,87.0968,0.138298
5,2008-02-10—2008-02-16,八雲 藍,14,17,2119,379,730,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,八雲藍,八云蓝,94,86.0215,0.148936
5,2008-02-10—2008-02-16,チルノ,15,19,2075,379,747,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,チルノ,琪露诺,94,84.9462,0.159574
5,2008-02-10—2008-02-16,洩矢 諏訪子,16,,1987,245,617,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,洩矢諏訪子,洩矢诹访子,94,83.871,0.170213
5,2008-02-10—2008-02-16,上白沢 慧音,17,12,1830,319,558,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,上白沢慧音,上白泽慧音,94,82.7957,0.180851
5,2008-02-10—2008-02-16,四季映姫・ヤマザナドゥ,18,25,1586,211,465,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,四季映姫ヤマザナドゥ,四季映姬·夜摩仙那度,94,81.7204,0.191489
5,2008-02-10—2008-02-16,紅 美鈴,19,14,1521,266,505,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,紅美鈴,红美铃,94,80.6452,0.202128
5,2008-02-10—2008-02-16,風見 幽香,20,21,1517,263,471,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,風見幽香,风见幽香,94,79.5699,0.212766
5,2008-02-10—2008-02-16,鈴仙・優曇華院・イナバ,21,7,1489,236,423,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,鈴仙優曇華院イナバ,铃仙·优昙华院·因幡,94,78.4946,0.223404
5,2008-02-10—2008-02-16,伊吹 萃香,22,15,1454,179,461,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,伊吹萃香,伊吹萃香,94,77.4194,0.234043
5,2008-02-10—2008-02-16,蓬莱山 輝夜,23,24,1342,233,431,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,蓬莱山輝夜,蓬莱山辉夜,94,76.3441,0.244681
5,2008-02-10—2008-02-16,八意 永琳,24,16,1298,171,411,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,八意永琳,八意永琳,94,75.2688,0.255319
5,2008-02-10—2008-02-16,鍵山 雛,25,,1092,108,371,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,鍵山雛,键山雏,94,74.1935,0.265957
5,2008-02-10—2008-02-16,河城 にとり,26,,934,86,297,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,河城にとり,河城荷取,94,73.1183,0.276596
5,2008-02-10—2008-02-16,橙,27,27,920,102,312,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,橙,橙,94,72.043,0.287234
5,2008-02-10—2008-02-16,小野塚 小町,28,23,855,87,265,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,小野塚小町,小野塚小町,94,70.9677,0.297872
5,2008-02-10—2008-02-16,犬走 椛,29,,848,83,293,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,犬走椛,犬走椛,94,69.8925,0.308511
5,2008-02-10—2008-02-16,ミスティア・ローレライ,30,20,815,135,279,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,ミスティアローレライ,米斯蒂娅·萝蕾拉,94,68.8172,0.319149
5,2008-02-10—2008-02-16,ルナサ・プリズムリバー,31,22,808,135,259,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,ルナサプリズムリバー,露娜萨·普莉兹姆利巴,94,67.7419,0.329787
5,2008-02-10—2008-02-16,八坂 神奈子,32,,773,100,299,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,八坂神奈子,八坂神奈子,94,66.6667,0.340426
5,2008-02-10—2008-02-16,因幡 てゐ,33,28,744,89,234,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,因幡てゐ,因幡天为（因幡帝）,94,65.5914,0.351064
5,2008-02-10—2008-02-16,ルーミア,34,26,661,92,239,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,ルーミア,露米娅,94,64.5161,0.361702
5,2008-02-10—2008-02-16,森近 霖之助,35,31,659,104,251,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,森近霖之助,森近霖之助,94,63.4409,0.37234
5,2008-02-10—2008-02-16,魅魔,36,39,525,61,221,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,魅魔,魅魔,94,62.3656,0.382979
5,2008-02-10—2008-02-16,宇佐見蓮子,37,36,504,72,185,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,宇佐見蓮子,宇佐见莲子,94,61.2903,0.393617
5,2008-02-10—2008-02-16,小悪魔,38,29,455,53,138,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,小悪魔,小恶魔,94,60.2151,0.404255
5,2008-02-10—2008-02-16,レティ・ホワイトロック,39,37,452,78,157,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,レティホワイトロック,蕾蒂·霍瓦特洛克,94,59.1398,0.414894
5,2008-02-10—2008-02-16,稗田 阿求,40,,413,42,133,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,稗田阿求,稗田阿求,94,58.0645,0.425532
5,2008-02-10—2008-02-16,リグル・ナイトバグ,41,33,410,73,139,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,リグルナイトバグ,莉格露·奈特巴格,94,56.9892,0.43617
5,2008-02-10—2008-02-16,神綺,42,35,320,23,117,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,神綺,神绮,94,55.914,0.446809
5,2008-02-10—2008-02-16,メディスン・メランコリー,43,34,306,42,97,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,メディスンメランコリー,梅蒂欣·梅兰可莉,94,54.8387,0.457447
5,2008-02-10—2008-02-16,リリカ・プリズムリバー,44,41,252,33,110,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,リリカプリズムリバー,莉莉卡·普莉兹姆利巴,94,53.7634,0.468085
5,2008-02-10—2008-02-16,大妖精,45,40,238,28,78,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,大妖精,大妖精,94,52.6882,0.478723
5,2008-02-10—2008-02-16,リリーホワイト,46,30,231,33,88,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,リリーホワイト,莉莉霍瓦特（莉莉白）,94,51.6129,0.489362
5,2008-02-10—2008-02-16,ルナチャイルド,47,53,222,10,91,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,ルナチャイルド,露娜切露德,94,50.5376,0.5
5,2008-02-10—2008-02-16,メルラン・プリズムリバー,48,38,215,30,93,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,メルランプリズムリバー,梅露兰·普莉兹姆利巴,94,49.4624,0.510638
5,2008-02-10—2008-02-16,マエリベリー・ハーン,49,42,190,10,68,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,マエリベリーハーン,玛艾露贝莉·赫恩,94,48.3871,0.521277
5,2008-02-10—2008-02-16,上海人形,49,32,190,11,68,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,上海人形,上海人形,94,48.3871,0.521277
5,2008-02-10—2008-02-16,サニーミルク,51,54,169,17,61,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,サニーミルク,桑尼米尔克,94,46.2366,0.542553
5,2008-02-10—2008-02-16,秋 静葉,52,,120,9,43,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,秋静葉,秋静叶,94,45.1613,0.553191
5,2008-02-10—2008-02-16,岡崎 夢美,53,48,99,9,53,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,岡崎夢美,冈崎梦美,94,44.086,0.56383
5,2008-02-10—2008-02-16,秋 穣子,54,,97,10,37,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,秋穣子,秋穰子,94,43.0108,0.574468
5,2008-02-10—2008-02-16,スターサファイア,55,49,85,5,28,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,スターサファイア,斯塔萨菲雅,94,41.9355,0.585106
5,2008-02-10—2008-02-16,毛玉,56,44,75,4,30,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,毛玉,毛玉,94,40.8602,0.595745
5,2008-02-10—2008-02-16,北白河 ちゆり,57,43,70,9,30,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,北白河ちゆり,北白河千百合,94,39.7849,0.606383
5,2008-02-10—2008-02-16,魂魄 妖忌,58,45,58,3,27,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,魂魄妖忌,魂魄妖忌,94,38.7097,0.617021
5,2008-02-10—2008-02-16,名無しの本読み妖怪,59,45,48,4,22,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,名無しの本読み妖怪,无名的读书妖怪（朱鹭子）,94,37.6344,0.62766
5,2008-02-10—2008-02-16,エリー,60,61,41,4,19,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,エリー,艾丽,94,36.5591,0.638298
5,2008-02-10—2008-02-16,カナ・アナベラル,61,50,35,3,12,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,カナアナベラル,卡娜·安娜贝拉尔,94,35.4839,0.648936
5,2008-02-10—2008-02-16,レイラ・プリズムリバー,61,47,35,3,17,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,レイラプリズムリバー,蕾拉·普莉兹姆利巴,94,35.4839,0.648936
5,2008-02-10—2008-02-16,綿月 豊姫,61,,35,2,16,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,綿月豊姫,绵月丰姬,94,35.4839,0.648936
5,2008-02-10—2008-02-16,マイ,64,59,34,2,16,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,マイ,舞,94,32.2581,0.680851
5,2008-02-10—2008-02-16,夢子,65,50,32,2,11,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,夢子,梦子,94,31.1828,0.691489
5,2008-02-10—2008-02-16,ユキ,66,,28,1,10,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,ユキ,雪,94,30.1075,0.702128
5,2008-02-10—2008-02-16,レイセン,66,,28,2,11,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,レイセン,铃仙二号,94,30.1075,0.702128
5,2008-02-10—2008-02-16,ツチノコ,68,,25,1,10,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,ツチノコ,野槌,94,27.957,0.723404
5,2008-02-10—2008-02-16,朝倉 理香子,69,54,22,3,9,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,朝倉理香子,朝仓理香子,94,26.8817,0.734043
5,2008-02-10—2008-02-16,小兎姫,70,50,21,3,9,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,小兎姫,小兔姬,94,25.8065,0.744681
5,2008-02-10—2008-02-16,ザコ妖精,71,54,19,0,10,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,ザコ妖精,ザコ妖精,94,24.7312,0.755319
5,2008-02-10—2008-02-16,幻月,72,59,17,0,7,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,幻月,幻月,94,23.6559,0.765957
5,2008-02-10—2008-02-16,玄爺,72,61,17,1,8,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,玄爺,玄爷,94,23.6559,0.765957
5,2008-02-10—2008-02-16,カラス,74,,15,1,4,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,カラス,カラス,94,21.5054,0.787234
5,2008-02-10—2008-02-16,綿月 依姫,74,,15,0,4,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,綿月依姫,绵月依姬,94,21.5054,0.787234
5,2008-02-10—2008-02-16,サリエル,76,61,14,2,9,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,サリエル,萨丽爱尔,94,19.3548,0.808511
5,2008-02-10—2008-02-16,明羅,76,68,14,1,10,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,明羅,明罗,94,19.3548,0.808511
5,2008-02-10—2008-02-16,月の兎,78,,13,0,5,,legacy_official_html_table,data_raw/jp_official_legacy/round_05/aggregate/result_char.html.tables.json,jp,月の兎,月の兎,94,17.2043,0.829787
