id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector0,vector3,ratio,vratio
75,181,65,<a href='./?m=info&type=cp&id=001002015' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,145,36,80.11%,19.89%,2.33%,2.34%,17.68%,23.76%,51.93%,6.63%,35.91,3.11%
76,2,0,<a href='./?m=info&type=cp&id=097143000' target='_blank'>点击查看详情</a>,1,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,143,<a href='./?m=info&type=chara&id=143' target='_blank'>绵月依姬</a>,0,-,2,0,100%,0%,0.03%,0%,50%,0%,50%,-,,0.03%
77,153,22,<a href='./?m=info&type=cp&id=136146000' target='_blank'>点击查看详情</a>,1,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,146,<a href='./?m=info&type=chara&id=146' target='_blank'>本居小铃</a>,0,-,131,22,85.62%,14.38%,2.11%,1.43%,18.95%,13.07%,67.97%,-,14.38,2.63%
78,141,10,<a href='./?m=info&type=cp&id=046047000' target='_blank'>点击查看详情</a>,1,46,<a href='./?m=info&type=chara&id=46' target='_blank'>八坂神奈子</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,0,-,75,65,53.19%,46.1%,1.21%,4.22%,12.06%,22.7%,65.25%,-,7.09,2.42%
79,1,0,<a href='./?m=info&type=cp&id=006125000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,125,<a href='./?m=info&type=chara&id=125' target='_blank'>艾丽</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
80,75,8,<a href='./?m=info&type=cp&id=006011000' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,0,-,56,19,74.67%,25.33%,0.9%,1.23%,16%,22.67%,61.33%,-,10.67,1.29%
81,691,215,<a href='./?m=info&type=cp&id=009010000' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,0,-,500,191,72.36%,27.64%,8.04%,12.4%,28.36%,22.29%,49.35%,-,31.11,11.86%
82,3,0,<a href='./?m=info&type=cp&id=004005016' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,3,0,100%,0%,0.05%,0%,0%,0%,100%,0%,,0.05%
83,2,0,<a href='./?m=info&type=cp&id=016070000' target='_blank'>点击查看详情</a>,1,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,0,-,2,0,100%,0%,0.03%,0%,0%,0%,100%,-,,0.03%
84,41,6,<a href='./?m=info&type=cp&id=001003000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,0,-,37,4,90.24%,9.76%,0.59%,0.26%,12.2%,17.07%,70.73%,-,14.63,0.7%
85,10,2,<a href='./?m=info&type=cp&id=031033000' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,0,-,9,1,90%,10%,0.14%,0.06%,0%,60%,40%,-,20,0.17%
86,5,2,<a href='./?m=info&type=cp&id=005047000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,0,-,5,0,100%,0%,0.08%,0%,40%,0%,60%,-,40,0.09%
87,3,0,<a href='./?m=info&type=cp&id=031034000' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,0,-,3,0,100%,0%,0.05%,0%,0%,33.33%,66.67%,-,,0.05%
88,70,14,<a href='./?m=info&type=cp&id=007008000' target='_blank'>点击查看详情</a>,1,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,0,-,56,14,80%,20%,0.9%,0.91%,18.57%,22.86%,58.57%,-,20,1.2%
89,55,9,<a href='./?m=info&type=cp&id=058063000' target='_blank'>点击查看详情</a>,1,58,<a href='./?m=info&type=chara&id=58' target='_blank'>娜兹玲</a>,63,<a href='./?m=info&type=chara&id=63' target='_blank'>寅丸星</a>,0,-,30,25,54.55%,45.45%,0.48%,1.62%,20%,27.27%,52.73%,-,16.36,0.94%
90,2,1,<a href='./?m=info&type=cp&id=027051204' target='_blank'>点击查看详情</a>,1,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,51,<a href='./?m=info&type=chara&id=51' target='_blank'>黑谷山女</a>,204,<a href='./?m=info&type=chara&id=204' target='_blank'>爱塔妮缇拉尔瓦</a>,2,0,100%,0%,0.03%,0%,0%,50%,50%,0%,50,0.03%
91,2,1,<a href='./?m=info&type=cp&id=001010011' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,2,0,100%,0%,0.03%,0%,0%,50%,0%,50%,50,0.03%
92,1,0,<a href='./?m=info&type=cp&id=001096097' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,96,<a href='./?m=info&type=chara&id=96' target='_blank'>哆来咪·苏伊特</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
93,2,1,<a href='./?m=info&type=cp&id=001054057' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,2,0,100%,0%,0.03%,0%,0%,50%,50%,0%,50,0.03%
94,1,0,<a href='./?m=info&type=cp&id=004005057' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
95,136,33,<a href='./?m=info&type=cp&id=055056000' target='_blank'>点击查看详情</a>,1,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,0,-,114,22,83.82%,16.18%,1.83%,1.43%,13.24%,17.65%,69.12%,-,24.26,2.34%
96,184,35,<a href='./?m=info&type=cp&id=038039000' target='_blank'>点击查看详情</a>,1,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·亚玛萨那度</a>,0,-,120,63,65.22%,34.24%,1.93%,4.09%,29.89%,20.65%,49.46%,-,19.02,3.16%
97,214,60,<a href='./?m=info&type=cp&id=008015000' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,0,-,169,45,78.97%,21.03%,2.72%,2.92%,13.55%,15.89%,70.56%,-,28.04,3.67%
98,176,55,<a href='./?m=info&type=cp&id=001045000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,0,-,147,29,83.52%,16.48%,2.36%,1.88%,23.3%,18.18%,58.52%,-,31.25,3.02%
99,140,35,<a href='./?m=info&type=cp&id=035044000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,0,-,120,20,85.71%,14.29%,1.93%,1.3%,52.86%,2.14%,45%,-,25,2.4%
100,2,0,<a href='./?m=info&type=cp&id=001026049' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,2,0,100%,0%,0.03%,0%,0%,0%,100%,0%,,0.03%
101,9,3,<a href='./?m=info&type=cp&id=020031049' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,7,2,77.78%,22.22%,0.11%,0.13%,0%,0%,88.89%,11.11%,33.33,0.15%
102,232,30,<a href='./?m=info&type=cp&id=096097000' target='_blank'>点击查看详情</a>,1,96,<a href='./?m=info&type=chara&id=96' target='_blank'>哆来咪·苏伊特</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,0,-,137,95,59.05%,40.95%,2.2%,6.17%,33.19%,9.48%,57.33%,-,12.93,3.98%
103,165,37,<a href='./?m=info&type=cp&id=032033000' target='_blank'>点击查看详情</a>,1,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,0,-,88,77,53.33%,46.67%,1.41%,5%,27.27%,10.3%,62.42%,-,22.42,2.83%
104,39,5,<a href='./?m=info&type=cp&id=035045047' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,36,3,92.31%,7.69%,0.58%,0.19%,7.69%,0%,51.28%,41.03%,12.82,0.67%
105,28,6,<a href='./?m=info&type=cp&id=065076000' target='_blank'>点击查看详情</a>,1,65,<a href='./?m=info&type=chara&id=65' target='_blank'>封兽鵺</a>,76,<a href='./?m=info&type=chara&id=76' target='_blank'>二岩猯藏</a>,0,-,16,12,57.14%,42.86%,0.26%,0.78%,14.29%,14.29%,71.43%,-,21.43,0.48%
106,48,15,<a href='./?m=info&type=cp&id=074075000' target='_blank'>点击查看详情</a>,1,74,<a href='./?m=info&type=chara&id=74' target='_blank'>物部布都</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,18,29,37.5%,60.42%,0.29%,1.88%,8.33%,54.17%,37.5%,-,31.25,0.82%
107,1,1,<a href='./?m=info&type=cp&id=021033000' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,100,0.02%
108,21,3,<a href='./?m=info&type=cp&id=002015207' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,207,<a href='./?m=info&type=chara&id=207' target='_blank'>矢田寺成美</a>,21,0,100%,0%,0.34%,0%,57.14%,4.76%,38.1%,0%,14.29,0.36%
109,74,10,<a href='./?m=info&type=cp&id=030031000' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,0,-,61,13,82.43%,17.57%,0.98%,0.84%,45.95%,2.7%,51.35%,-,13.51,1.27%
110,12,4,<a href='./?m=info&type=cp&id=042052000' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,0,-,9,3,75%,25%,0.14%,0.19%,25%,25%,50%,-,33.33,0.21%
111,2,0,<a href='./?m=info&type=cp&id=036042052' target='_blank'>点击查看详情</a>,1,36,<a href='./?m=info&type=chara&id=36' target='_blank'>梅蒂欣·梅兰可莉</a>,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,2,0,100%,0%,0.03%,0%,0%,0%,50%,50%,,0.03%
112,1,1,<a href='./?m=info&type=cp&id=018141000' target='_blank'>点击查看详情</a>,1,18,<a href='./?m=info&type=chara&id=18' target='_blank'>梅露兰·普莉兹姆利巴</a>,141,<a href='./?m=info&type=chara&id=141' target='_blank'>斯塔萨菲雅</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100,0.02%
113,101,17,<a href='./?m=info&type=cp&id=002008000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,0,-,78,23,77.23%,22.77%,1.25%,1.49%,63.37%,5.94%,30.69%,-,16.83,1.73%
114,84,30,<a href='./?m=info&type=cp&id=008010000' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,0,-,61,23,72.62%,27.38%,0.98%,1.49%,7.14%,34.52%,58.33%,-,35.71,1.44%
115,1,1,<a href='./?m=info&type=cp&id=016028204' target='_blank'>点击查看详情</a>,1,16,<a href='./?m=info&type=chara&id=16' target='_blank'>莉莉白</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,204,<a href='./?m=info&type=chara&id=204' target='_blank'>爱塔妮缇拉尔瓦</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,100,0.02%
116,29,5,<a href='./?m=info&type=cp&id=082083086' target='_blank'>点击查看详情</a>,1,82,<a href='./?m=info&type=chara&id=82' target='_blank'>九十九弁弁</a>,83,<a href='./?m=info&type=chara&id=83' target='_blank'>九十九八桥</a>,86,<a href='./?m=info&type=chara&id=86' target='_blank'>堀川雷鼓</a>,25,4,86.21%,13.79%,0.4%,0.26%,0%,0%,51.72%,48.28%,17.24,0.5%
117,1,0,<a href='./?m=info&type=cp&id=117118135' target='_blank'>点击查看详情</a>,1,117,<a href='./?m=info&type=chara&id=117' target='_blank'>北白河千百合</a>,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,1,0,100%,0%,0.02%,0%,0%,100%,0%,0%,,0.02%
118,3,1,<a href='./?m=info&type=cp&id=083086000' target='_blank'>点击查看详情</a>,1,83,<a href='./?m=info&type=chara&id=83' target='_blank'>九十九八桥</a>,86,<a href='./?m=info&type=chara&id=86' target='_blank'>堀川雷鼓</a>,0,-,1,2,33.33%,66.67%,0.02%,0.13%,0%,100%,0%,-,33.33,0.05%
119,5,0,<a href='./?m=info&type=cp&id=048073086' target='_blank'>点击查看详情</a>,1,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,73,<a href='./?m=info&type=chara&id=73' target='_blank'>苏我屠自古</a>,86,<a href='./?m=info&type=chara&id=86' target='_blank'>堀川雷鼓</a>,4,1,80%,20%,0.06%,0.06%,20%,0%,80%,0%,,0.09%
120,1,0,<a href='./?m=info&type=cp&id=086100000' target='_blank'>点击查看详情</a>,1,86,<a href='./?m=info&type=chara&id=86' target='_blank'>堀川雷鼓</a>,100,<a href='./?m=info&type=chara&id=100' target='_blank'>赫卡提亚·拉碧斯拉祖利</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
121,1,0,<a href='./?m=info&type=cp&id=045046086' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,46,<a href='./?m=info&type=chara&id=46' target='_blank'>八坂神奈子</a>,86,<a href='./?m=info&type=chara&id=86' target='_blank'>堀川雷鼓</a>,0,0,0%,0%,,,0%,0%,0%,100%,,0.02%
122,74,12,<a href='./?m=info&type=cp&id=040041000' target='_blank'>点击查看详情</a>,1,40,<a href='./?m=info&type=chara&id=40' target='_blank'>秋静叶</a>,41,<a href='./?m=info&type=chara&id=41' target='_blank'>秋穰子</a>,0,-,64,10,86.49%,13.51%,1.03%,0.65%,5.41%,10.81%,83.78%,-,16.22,1.27%
123,1,1,<a href='./?m=info&type=cp&id=057084000' target='_blank'>点击查看详情</a>,1,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,0,-,0,0,0%,0%,,,0%,100%,0%,-,100,0.02%
124,58,12,<a href='./?m=info&type=cp&id=037049000' target='_blank'>点击查看详情</a>,1,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,47,11,81.03%,18.97%,0.76%,0.71%,70.69%,8.62%,20.69%,-,20.69,1%
125,99,23,<a href='./?m=info&type=cp&id=011057000' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,73,26,73.74%,26.26%,1.17%,1.69%,6.06%,26.26%,67.68%,-,23.23,1.7%
126,12,4,<a href='./?m=info&type=cp&id=038145000' target='_blank'>点击查看详情</a>,1,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,145,<a href='./?m=info&type=chara&id=145' target='_blank'>茨木华扇</a>,0,-,8,4,66.67%,33.33%,0.13%,0.26%,25%,0%,75%,-,33.33,0.21%
127,9,3,<a href='./?m=info&type=cp&id=061062000' target='_blank'>点击查看详情</a>,1,61,<a href='./?m=info&type=chara&id=61' target='_blank'>云居一轮</a>,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,0,-,1,8,11.11%,88.89%,0.02%,0.52%,11.11%,44.44%,44.44%,-,33.33,0.15%
128,1,0,<a href='./?m=info&type=cp&id=025115000' target='_blank'>点击查看详情</a>,1,25,<a href='./?m=info&type=chara&id=25' target='_blank'>蕾拉·普莉兹姆利巴</a>,115,<a href='./?m=info&type=chara&id=115' target='_blank'>卡娜·安娜贝拉尔</a>,0,-,0,0,0%,0%,,,0%,0%,100%,-,,0.02%
129,71,20,<a href='./?m=info&type=cp&id=139140141' target='_blank'>点击查看详情</a>,1,139,<a href='./?m=info&type=chara&id=139' target='_blank'>桑尼米尔克</a>,140,<a href='./?m=info&type=chara&id=140' target='_blank'>露娜切尔德</a>,141,<a href='./?m=info&type=chara&id=141' target='_blank'>斯塔萨菲雅</a>,69,2,97.18%,2.82%,1.11%,0.13%,7.04%,2.82%,88.73%,1.41%,28.17,1.22%
130,2,0,<a href='./?m=info&type=cp&id=019083000' target='_blank'>点击查看详情</a>,1,19,<a href='./?m=info&type=chara&id=19' target='_blank'>莉莉卡·普莉兹姆利巴</a>,83,<a href='./?m=info&type=chara&id=83' target='_blank'>九十九八桥</a>,0,-,2,0,100%,0%,0.03%,0%,0%,0%,100%,-,,0.03%
131,29,3,<a href='./?m=info&type=cp&id=099201000' target='_blank'>点击查看详情</a>,1,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,201,<a href='./?m=info&type=chara&id=201' target='_blank'>嫦娥</a>,0,-,22,7,75.86%,24.14%,0.35%,0.45%,34.48%,20.69%,44.83%,-,10.34,0.5%
132,40,6,<a href='./?m=info&type=cp&id=014022000' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,0,-,36,4,90%,10%,0.58%,0.26%,7.5%,52.5%,40%,-,15,0.69%
133,9,1,<a href='./?m=info&type=cp&id=002043000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,0,-,8,1,88.89%,11.11%,0.13%,0.06%,33.33%,0%,66.67%,-,11.11,0.15%
134,1,0,<a href='./?m=info&type=cp&id=042052053' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,53,<a href='./?m=info&type=chara&id=53' target='_blank'>星熊勇仪</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
135,2,1,<a href='./?m=info&type=cp&id=001043000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,0,-,1,1,50%,50%,0.02%,0.06%,0%,50%,50%,-,50,0.03%
136,74,21,<a href='./?m=info&type=cp&id=042043000' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,0,-,65,9,87.84%,12.16%,1.05%,0.58%,14.86%,22.97%,62.16%,-,28.38,1.27%
137,63,19,<a href='./?m=info&type=cp&id=010054000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,0,-,55,8,87.3%,12.7%,0.88%,0.52%,22.22%,30.16%,47.62%,-,30.16,1.08%
138,93,19,<a href='./?m=info&type=cp&id=035044069' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,69,<a href='./?m=info&type=chara&id=69' target='_blank'>姬海棠果</a>,80,13,86.02%,13.98%,1.29%,0.84%,41.94%,0%,58.06%,0%,20.43,1.6%
139,3,1,<a href='./?m=info&type=cp&id=031032099' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,3,0,100%,0%,0.05%,0%,0%,0%,33.33%,66.67%,33.33,0.05%
